Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P6240|P6250|P6260|P6270|P6280|P6300|P6310|P7430|P6330|P6340|P6351
3460298|1|1|1|328.52334397|34602981|1||||||||||
3460298|1|2|2|328.52334397|34602981|4|1|||||||||
3460298|1|3|3|328.52334397|34602981|2|2|2|2|1||||||1
3460298|1|4|4|328.52334397|34602981|3|2|2|2|2|2|||||
3460299|1|1|1|368.3906169|34602991|4|2|2|2|2|2|||||
3460300|1|1|1|358.5206154|34603001|4|2|2|2|2|2|||||
3460300|1|2|2|358.5206154|34603001|1||||||||||
3460300|1|3|3|358.5206154|34603001|3|2|2|2|2|2|||||
3460300|1|4|4|358.5206154|34603001|3|2|2|2|2|2|||||
3460300|1|5|5|358.5206154|34603001|3|2|2|2|2|2|||||
3460301|1|1|1|326.48101456|34603011|1||||||||||
3460301|1|2|2|326.48101456|34603011|3|2|2|2|2|2|||||
3460301|1|3|3|326.48101456|34603011|4|2|2|2|2|2|||||
3460301|1|4|4|326.48101456|34603011|2|2|2|2|1||||||1
3460302|1|1|1|493.79258387|34603021|4|1|||||||||
3460302|1|2|2|493.79258387|34603021|1||||||||||
3460302|1|3|3|493.79258387|34603021|1||||||||||
3460302|1|4|4|493.79258387|34603021|3|2|2|2|2|2|||||
3460302|1|5|5|493.79258387|34603021|4|2|2|2|2|2|||||
3460302|1|6|6|493.79258387|34603021|1||||||||||
3460303|1|1|1|475.51853735|34603031|4|2|2|2|2|2|||||
3460303|1|2|2|475.51853735|34603031|1||||||||||
3460303|1|3|3|475.51853735|34603031|2|1|||||||||
3460303|1|4|4|475.51853735|34603031|2|1|||||||||
3460304|1|1|1|407.03576832|34603041|1||||||||||
3460305|1|1|1|261.89379835|34603051|1||||||||||
3460305|1|2|2|261.89379835|34603051|4|1|||||||||
3460305|1|3|3|261.89379835|34603051|3|1|||||||||
3460305|1|4|4|261.89379835|34603051|3|2|2|2|2|2|||||
3460306|1|1|1|365.12616598|34603061|1||||||||||
3460306|1|2|2|365.12616598|34603061|1||||||||||
3460306|1|3|3|365.12616598|34603061|2|2|2|2|1||||||1
3460306|1|4|4|365.12616598|34603061|5||||||||||
3460307|1|1|1|496.92400588|34603071|1||||||||||
3460307|1|2|2|496.92400588|34603071|4|2|2|2|2|2|||||
3460307|1|4|4|496.92400588|34603071|4|2|2|2|2|2|||||
3460307|1|5|5|496.92400588|34603071|4|2|2|2|2|1|5|2||2|
3460307|1|6|6|496.92400588|34603071|4|2|2|2|2|2|||||
3460307|1|7|7|496.92400588|34603071|4|2|2|2|2|2|||||
3460308|1|1|1|516.04373309|34603081|6|2|2|2|2|2|||||
3460309|1|1|1|487.72074726|34603091|1||||||||||
3460309|1|2|2|487.72074726|34603091|4|1|||||||||
3460310|1|1|1|526.27230985|34603101|4|2|2|2|2|2|||||
3460311|1|2|2|939.43241387|34603111|1||||||||||
3460311|1|3|3|939.43241387|34603111|3|2|2|2|2|2|||||
3460311|1|1|1|939.43241387|34603111|1||||||||||
3460312|1|1|1|374.13399765|34603121|1||||||||||
3460312|1|2|2|374.13399765|34603121|1||||||||||
3460312|1|3|3|374.13399765|34603121|3|1|||||||||
3460312|1|4|4|374.13399765|34603121|3|2|2|2|2|2|||||
3460313|1|1|1|266.89423491|34603131|4|2|2|2|2|2|||||
3460313|1|2|2|266.89423491|34603131|5||||||||||
3460313|1|3|3|266.89423491|34603131|1||||||||||
3460313|1|4|4|266.89423491|34603131|1||||||||||
3460313|1|5|5|266.89423491|34603131|1||||||||||
3460314|1|1|1|379.33835898|34603141|6|2|2|2|2|2|||||
3460314|1|2|2|379.33835898|34603141|1||||||||||
3460315|1|1|1|409.32290766|34603151|4|2|2|2|2|2|||||
3460316|1|1|1|1370.0056036|34603161|1||||||||||
3460316|1|2|2|1370.0056036|34603161|4|1|||||||||
3460316|1|3|3|1370.0056036|34603161|3|2|2|2|2|2|||||
3460317|1|1|1|767.48045186|34603171|4|1|||||||||
3460318|1|2|2|726.17609754|34603181|4|2|2|2|2|2|||||
3460318|1|1|1|726.17609754|34603181|4|2|2|2|2|2|||||
3460319|1|1|1|966.37391612|34603191|4|2|2|2|2|2|||||
3460319|1|2|2|966.37391612|34603191|4|2|2|2|2|2|||||
3460319|1|3|3|966.37391612|34603191|1||||||||||
3460320|1|1|1|711.25942309|34603201|1||||||||||
3460320|1|2|2|711.25942309|34603201|4|2|2|2|2|2|||||
3460321|1|1|1|466.90393165|34603211|4|1|||||||||
3460322|1|1|1|373.70336428|34603221|1||||||||||
3460322|1|2|2|373.70336428|34603221|4|2|1||||||||
3460323|1|1|1|460.89610616|34603231|4|1|||||||||
3460323|1|2|2|460.89610616|34603231|4|2|2|2|2|2|||||
3460324|1|1|1|684.99973717|34603241|1||||||||||
3460324|1|2|2|684.99973717|34603241|4|2|2|2|2|2|||||
3460324|1|3|3|684.99973717|34603241|1||||||||||
3460324|1|4|4|684.99973717|34603241|3|2|2|2|2|2|||||
3460325|1|1|1|397.69965791|34603251|6|2|2|2|2|2|||||
3460325|1|2|2|397.69965791|34603251|4|2|2|2|2|2|||||
3460325|1|3|3|397.69965791|34603251|2|2|2|2|1||||||2
3460325|1|4|4|397.69965791|34603251|2|1|||||||||
3460326|1|1|1|492.30966447|34603261|1||||||||||
3460326|1|2|2|492.30966447|34603261|4|2|2|2|2|1|10||||
3460327|1|1|1|840.25600247|34603271|1||||||||||
3460327|1|2|2|840.25600247|34603271|4|2|2|2|2|2|||||
3460327|1|3|3|840.25600247|34603271|1||||||||||
3460328|1|1|1|887.76363111|34603281|1||||||||||
3460328|1|2|2|887.76363111|34603281|4|2|2|2|2|2|||||
3460328|1|3|3|887.76363111|34603281|4|2|2|2|1||||||1
3460329|1|1|1|733.80513531|34603291|1||||||||||
3460329|1|2|2|733.80513531|34603291|4|2|2|2|2|2|||||
3460330|1|1|1|744.0359472|34603301|4|1|||||||||
3460330|1|2|2|744.0359472|34603301|3|2|2|2|2|2|||||
3460330|1|3|3|744.0359472|34603301|4|2|2|2|2|2|||||
3460331|1|1|1|758.25809388|34603311|1||||||||||
3460331|1|2|2|758.25809388|34603311|1||||||||||
3460331|1|3|3|758.25809388|34603311|1||||||||||
3460332|1|1|1|1101.9254218|34603321|3|1|||||||||
3460333|1|1|1|949.03853938|34603331|1||||||||||
3460333|1|2|2|949.03853938|34603331|1||||||||||
3460334|1|2|2|523.32451552|34603341|4|2|2|2|2|2|||||
3460334|1|3|3|523.32451552|34603341|1||||||||||
3460334|1|1|1|523.32451552|34603341|1||||||||||
3460335|1|1|1|632.15357303|34603351|1||||||||||
3460336|1|1|1|618.56743965|34603361|4|1|||||||||
3460336|1|2|2|618.56743965|34603361|1||||||||||
3460336|1|3|3|618.56743965|34603361|2|2|2|2|1||||||1
3460337|1|1|1|519.48379397|34603371|4|2|2|2|2|2|||||
3460337|1|2|2|519.48379397|34603371|1||||||||||
3460338|1|1|1|510.50345029|34603381|1||||||||||
3460338|1|2|2|510.50345029|34603381|4|2|2|2|2|2|||||
3460338|1|3|3|510.50345029|34603381|3|2|2|2|2|2|||||
3460338|1|4|4|510.50345029|34603381|2|2|2|2|1||||||1
3460339|1|1|1|276.51050569|34603391|1||||||||||
3460339|1|2|2|276.51050569|34603391|1||||||||||
3460340|1|1|1|680.29321971|34603401|1||||||||||
3460340|1|2|2|680.29321971|34603401|3|2|2|2|2|2|||||
3460340|1|4|4|680.29321971|34603401|4|2|2|2|2|2|||||
3460340|1|5|5|680.29321971|34603401|1||||||||||
3460341|1|1|1|486.33629427|34603411|5||||||||||
3460341|1|2|2|486.33629427|34603411|4|2|2|2|2|2|||||
3460342|1|1|1|560.21981431|34603421|4|1|||||||||
3460342|1|2|2|560.21981431|34603421|1||||||||||
3460343|1|1|1|276.51050569|34603431|4|2|2|2|2|2|||||
3460343|1|2|2|276.51050569|34603431|1||||||||||
3460343|1|4|4|276.51050569|34603431|1||||||||||
3460343|1|5|5|276.51050569|34603431|3|2|2|2|2|2|||||
3460344|1|1|1|513.14435316|34603441|4|2|2|2|2|2|||||
3460344|1|2|2|513.14435316|34603441|5||||||||||
3460344|1|3|3|513.14435316|34603441|1||||||||||
3460345|1|1|1|541.38694084|34603451|1||||||||||
3460345|1|2|2|541.38694084|34603451|2|2|2|2|1||||||1
3460346|1|1|1|514.57888196|34603461|1||||||||||
3460347|1|1|1|1950.7642486|34603471|4|2|2|2|2|2|||||
3460347|1|2|2|1950.7642486|34603471|1||||||||||
3460347|1|3|3|1950.7642486|34603471|3|2|2|2|2|2|||||
3460347|1|5|5|1950.7642486|34603471|4|2|2|2|2|2|||||
3460348|1|1|1|719.53347952|34603481|4|2|2|2|2|2|||||
3460348|1|2|2|719.53347952|34603481|4|2|2|2|2|2|||||
3460348|1|3|3|719.53347952|34603481|1||||||||||
3460348|1|4|4|719.53347952|34603481|1||||||||||
3460349|1|2|2|487.69106215|34603491|3|2|2|2|2|2|||||
3460349|1|3|3|487.69106215|34603491|3|2|2|2|2|2|||||
3460349|1|1|1|487.69106215|34603491|1||||||||||
3460350|1|1|1|487.69106215|34603501|4|2|2|2|2|2|||||
3460350|1|2|2|487.69106215|34603501|4|2|2|2|2|2|||||
3460350|1|3|3|487.69106215|34603501|1||||||||||
3460350|1|4|4|487.69106215|34603501|4|2|2|2|2|2|||||
3460350|1|5|5|487.69106215|34603501|3|2|2|2|2|2|||||
3460351|1|1|1|1950.7642486|34603511|1||||||||||
3460351|1|2|2|1950.7642486|34603511|1||||||||||
3460351|1|3|3|1950.7642486|34603511|3|2|2|2|2|2|||||
3460352|1|1|1|487.69106215|34603521|1||||||||||
3460352|1|2|2|487.69106215|34603521|3|2|2|2|2|2|||||
3460352|1|3|3|487.69106215|34603521|4|2|2|2|2|2|||||
3460353|1|1|1|521.70795016|34603531|1||||||||||
3460353|1|2|2|521.70795016|34603531|1||||||||||
3460354|1|2|2|531.91411972|34603541|1||||||||||
3460354|1|3|3|531.91411972|34603541|6|2|2|2|2|2|||||
3460354|1|1|1|531.91411972|34603541|4|2|2|2|2|2|||||
3460355|1|1|1|974.85734412|34603551|4|2|2|2|2|2|||||
3460355|1|2|2|974.85734412|34603551|1||||||||||
3460355|1|3|3|974.85734412|34603551|1||||||||||
3460355|1|4|4|974.85734412|34603551|3|2|2|2|2|2|||||
3460355|1|5|5|974.85734412|34603551|3|2|2|2|2|2|||||
3460355|1|6|6|974.85734412|34603551|3|2|2|2|2|2|||||
3460355|1|7|7|974.85734412|34603551|1||||||||||
3460355|1|8|8|974.85734412|34603551|4|1|||||||||
3460356|1|1|1|487.69106215|34603561|1||||||||||
3460356|1|2|2|487.69106215|34603561|3|2|2|2|2|2|||||
3460356|1|3|3|487.69106215|34603561|3|2|2|2|2|2|||||
3460356|1|4|4|487.69106215|34603561|3|2|2|2|2|2|||||
3460356|1|5|5|487.69106215|34603561|4|2|2|2|2|2|||||
3460357|1|1|1|487.69106215|34603571|6|2|2|2|2|2|||||
3460357|1|2|2|487.69106215|34603571|4|2|2|2|2|2|||||
3460358|1|1|1|1950.7642486|34603581|4|2|2|2|2|2|||||
3460359|1|1|1|487.69106215|34603591|1||||||||||
3460359|1|2|2|487.69106215|34603591|3|2|2|2|2|2|||||
3460359|1|3|3|487.69106215|34603591|4|2|2|2|2|2|||||
3460360|1|1|1|521.70795016|34603601|4|2|2|2|2|2|||||
3460360|1|2|2|521.70795016|34603601|4|2|2|2|2|2|||||
3460361|1|1|1|1856.1001734|34603611|4|2|2|2|2|2|||||
3460361|1|2|2|1856.1001734|34603611|1||||||||||
3460361|1|3|3|1856.1001734|34603611|1||||||||||
3460362|1|1|1|487.69106215|34603621|1||||||||||
3460362|1|2|2|487.69106215|34603621|1||||||||||
3460363|1|1|1|521.70795016|34603631|4|2|2|2|2|2|||||
3460363|1|2|2|521.70795016|34603631|4|2|2|2|2|2|||||
3460364|1|1|1|896.27150528|34603641|1||||||||||
3460364|1|2|2|896.27150528|34603641|1||||||||||
3460364|1|3|3|896.27150528|34603641|2|2|2|2|1||||||1
3460364|1|4|4|896.27150528|34603641|1||||||||||
3460365|1|1|1|662.46840279|34603651|4|2|2|2|2|2|||||
3460366|1|1|1|507.80117029|34603661|1||||||||||
3460366|1|2|2|507.80117029|34603661|3|2|2|2|2|2|||||
3460366|1|3|3|507.80117029|34603661|3|2|2|2|2|2|||||
3460366|1|4|4|507.80117029|34603661|3|2|2|2|2|2|||||
3460367|1|1|1|487.69106215|34603671|4|2|2|2|2|2|||||
3460367|1|2|2|487.69106215|34603671|4|2|2|2|2|2|||||
3460367|1|3|3|487.69106215|34603671|1||||||||||
3460367|1|4|4|487.69106215|34603671|1||||||||||
3460368|1|1|1|1950.7642486|34603681|1||||||||||
3460368|1|2|2|1950.7642486|34603681|1||||||||||
3460368|1|3|3|1950.7642486|34603681|3|2|2|2|2|2|||||
3460369|1|1|1|427.79917732|34603691|4|2|2|2|2|2|||||
3460369|1|2|2|427.79917732|34603691|4|2|2|2|2|2|||||
3460370|1|1|1|427.79917732|34603701|1||||||||||
3460370|1|2|2|427.79917732|34603701|1||||||||||
3460370|1|3|3|427.79917732|34603701|2|2|2|2|1||||||1
3460370|1|4|4|427.79917732|34603701|3|2|2|2|2|2|||||
3460371|1|1|1|1009.7594342|34603711|4|2|2|2|2|2|||||
3460371|1|2|2|1009.7594342|34603711|3|2|2|2|2|2|||||
3460372|1|1|1|457.63855277|34603721|1||||||||||
3460372|1|2|2|457.63855277|34603721|1||||||||||
3460373|1|1|1|608.65019213|34603731|4|2|2|2|2|2|||||
3460373|1|2|2|608.65019213|34603731|1||||||||||
3460374|1|1|1|844.97339456|34603741|1||||||||||
3460374|1|2|2|844.97339456|34603741|1||||||||||
3460374|1|3|3|844.97339456|34603741|4|2|2|2|2|2|||||
3460374|1|4|4|844.97339456|34603741|3|2|2|2|2|2|||||
3460375|1|1|1|427.79917732|34603751|4|2|2|2|2|2|||||
3460375|1|2|2|427.79917732|34603751|1||||||||||
3460375|1|3|3|427.79917732|34603751|1||||||||||
3460376|1|1|1|556.03086305|34603761|4|2|2|2|2|2|||||
3460376|1|2|2|556.03086305|34603761|4|2|2|2|2|2|||||
3460377|1|1|1|1857.718811|34603771|1||||||||||
3460377|1|2|2|1857.718811|34603771|4|1|||||||||
3460377|1|3|3|1857.718811|34603771|3|2|2|2|2|2|||||
3460378|1|1|1|739.51001194|34603781|4|2|2|2|2|2|||||
3460378|1|2|2|739.51001194|34603781|4|2|2|2|2|2|||||
3460379|1|1|1|739.51001194|34603791|6|2|2|2|2|2|||||
3460379|1|2|2|739.51001194|34603791|4|2|2|2|2|2|||||
3460380|1|1|1|519.77602048|34603801|1||||||||||
3460380|1|2|2|519.77602048|34603801|4|2|2|2|2|2|||||
3460380|1|3|3|519.77602048|34603801|4|2|2|2|2|2|||||
3460381|1|1|1|1986.1175427|34603811|4|2|2|2|2|2|||||
3460381|1|2|2|1986.1175427|34603811|1||||||||||
3460381|1|3|3|1986.1175427|34603811|1||||||||||
3460381|1|4|4|1986.1175427|34603811|3|2|2|2|2|2|||||
3460382|1|1|1|1583.8925793|34603821|1||||||||||
3460383|1|1|1|801.66225328|34603831|1||||||||||
3460383|1|2|2|801.66225328|34603831|3|2|2|2|2|2|||||
3460383|1|3|3|801.66225328|34603831|3|2|2|2|2|2|||||
3460384|1|1|1|378.01892399|34603841|1||||||||||
3460384|1|2|2|378.01892399|34603841|6|1|||||||||
3460384|1|3|3|378.01892399|34603841|4|1|||||||||
3460385|1|1|1|1194.7633212|34603851|1||||||||||
3460385|1|2|2|1194.7633212|34603851|2|2|2|2|1||||||1
3460386|1|1|1|955.18419831|34603861|1||||||||||
3460386|1|2|2|955.18419831|34603861|3|2|2|2|2|2|||||
3460387|1|1|1|1512.075696|34603871|1||||||||||
3460387|1|2|2|1512.075696|34603871|3|2|2|2|2|2|||||
3460388|1|1|1|1512.075696|34603881|1||||||||||
3460388|1|2|2|1512.075696|34603881|1||||||||||
3460388|1|3|3|1512.075696|34603881|4|2|2|2|2|2|||||
3460388|1|4|4|1512.075696|34603881|3|2|2|2|2|2|||||
3460390|1|1|1|378.01892399|34603901|1||||||||||
3460390|1|2|2|378.01892399|34603901|1||||||||||
3460390|1|3|3|378.01892399|34603901|3|1|||||||||
3460391|1|1|1|689.77310089|34603911|1||||||||||
3460391|1|2|2|689.77310089|34603911|2|2|2|2|1||||||1
3460392|1|1|1|1308.2267809|34603921|1||||||||||
3460392|1|2|2|1308.2267809|34603921|4|1|||||||||
3460393|1|1|1|2000.269641|34603931|1||||||||||
3460393|1|2|2|2000.269641|34603931|4|2|2|2|2|2|||||
3460393|1|3|3|2000.269641|34603931|1||||||||||
3460394|1|1|1|944.85570287|34603941|4|2|2|2|2|2|||||
3460394|1|2|2|944.85570287|34603941|4|2|2|2|2|2|||||
3460394|1|3|3|944.85570287|34603941|1||||||||||
3460394|1|4|4|944.85570287|34603941|4|2|2|2|2|2|||||
3460395|1|1|1|2280.3944418|34603951|1||||||||||
3460396|1|1|1|2590.860793|34603961|1||||||||||
3460396|1|2|2|2590.860793|34603961|4|2|2|2|2|2|||||
3460396|1|3|3|2590.860793|34603961|2|2|2|2|1||||||1
3460396|1|4|4|2590.860793|34603961|3|2|2|2|2|2|||||
3460397|1|1|1|3680.4961089|34603971|1||||||||||
3460397|1|2|2|3680.4961089|34603971|1||||||||||
3460397|2|1|1|3680.4961089|34603972|1||||||||||
3460397|2|2|2|3680.4961089|34603972|3|2|2|2|2|2|||||
3460398|1|1|1|1117.8421318|34603981|4|1|||||||||
3460398|1|2|2|1117.8421318|34603981|4|2|2|2|2|2|||||
3460398|1|3|3|1117.8421318|34603981|3|2|2|2|2|2|||||
3460399|1|1|1|114.0946927|34603991|1||||||||||
3460399|1|2|2|114.0946927|34603991|1||||||||||
3460399|1|3|3|114.0946927|34603991|4|2|2|2|1||||||1
3460399|1|4|4|114.0946927|34603991|3|2|2|2|2|2|||||
3460399|1|5|5|114.0946927|34603991|3|2|2|2|2|2|||||
3460400|1|1|1|114.3342962|34604001|4|2|2|2|2|2|||||
3460401|1|4|4|105.2531993|34604011|1||||||||||
3460401|1|6|6|105.2531993|34604011|3|2|2|2|2|2|||||
3460401|1|8|8|105.2531993|34604011|3|2|2|2|2|2|||||
3460401|1|1|1|105.2531993|34604011|1||||||||||
3460401|1|2|2|105.2531993|34604011|4|1|||||||||
3460401|1|3|3|105.2531993|34604011|3|2|2|2|2|2|||||
3460402|1|1|1|156.60504574|34604021|1||||||||||
3460402|1|2|2|156.60504574|34604021|4|2|2|2|2|2|||||
3460402|1|3|3|156.60504574|34604021|5||||||||||
3460403|1|1|1|164.39027|34604031|1||||||||||
3460403|1|2|2|164.39027|34604031|1||||||||||
3460403|1|3|3|164.39027|34604031|3|2|2|2|2|2|||||
3460404|1|1|1|143.01189521|34604041|1||||||||||
3460404|1|2|2|143.01189521|34604041|4|2|2|2|2|2|||||
3460404|1|3|3|143.01189521|34604041|3|2|2|2|2|2|||||
3460405|1|1|1|151.68370017|34604051|1||||||||||
3460405|1|2|2|151.68370017|34604051|4|2|2|2|2|2|||||
3460405|1|3|3|151.68370017|34604051|2|2|2|2|1||||||1
3460406|1|1|1|111.78842204|34604061|4|2|2|2|1||||||1
3460406|1|2|2|111.78842204|34604061|3|2|2|2|2|2|||||
3460407|1|1|1|180.702189|34604071|1||||||||||
3460407|1|2|2|180.702189|34604071|4|2|2|2|2|2|||||
3460407|1|3|3|180.702189|34604071|3|2|2|2|2|2|||||
3460407|1|4|4|180.702189|34604071|3|2|2|2|2|2|||||
3460408|1|1|1|135.89474497|34604081|1||||||||||
3460409|1|2|2|108.76377338|34604091|4|2|2|2|2|2|||||
3460409|1|1|1|108.76377338|34604091|1||||||||||
3460410|1|1|1|119.9400722|34604101|1||||||||||
3460410|1|2|2|119.9400722|34604101|1||||||||||
3460410|1|3|3|119.9400722|34604101|1||||||||||
3460410|1|4|4|119.9400722|34604101|3|2|2|2|2|2|||||
3460411|1|1|1|150.3554992|34604111|1||||||||||
3460411|1|2|2|150.3554992|34604111|1||||||||||
3460411|1|3|3|150.3554992|34604111|3|2|2|2|2|2|||||
3460412|1|1|1|132.61103011|34604121|1||||||||||
3460412|1|2|2|132.61103011|34604121|4|2|2|2|2|2|||||
3460412|1|3|3|132.61103011|34604121|3|2|2|2|2|2|||||
3460413|1|1|1|98.29552532|34604131|1||||||||||
3460413|1|2|2|98.29552532|34604131|1||||||||||
3460413|1|3|3|98.29552532|34604131|3|2|2|2|2|2|||||
3460413|1|4|4|98.29552532|34604131|3|2|2|2|2|2|||||
3460414|1|1|1|133.15078679|34604141|1||||||||||
3460414|1|2|2|133.15078679|34604141|1||||||||||
3460415|1|1|1|125.99994994|34604151|1||||||||||
3460416|1|1|1|122.90768924|34604161|1||||||||||
3460416|1|2|2|122.90768924|34604161|4|2|2|2|1||||||1
3460416|1|5|5|122.90768924|34604161|4|2|2|2|1||||||1
3460417|1|1|1|100.46553135|34604171|1||||||||||
3460417|1|2|2|100.46553135|34604171|4|2|2|2|2|2|||||
3460417|1|3|3|100.46553135|34604171|3|2|2|2|2|2|||||
3460417|2|1|1|100.46553135|34604172|4|2|2|2|2|2|||||
3460417|2|2|2|100.46553135|34604172|1||||||||||
3460418|1|1|1|150.3554992|34604181|1||||||||||
3460418|1|2|2|150.3554992|34604181|4|2|2|2|2|2|||||
3460418|1|3|3|150.3554992|34604181|1||||||||||
3460419|1|1|1|126.80709536|34604191|1||||||||||
3460419|1|2|2|126.80709536|34604191|4|2|2|2|1||||||1
3460419|1|3|3|126.80709536|34604191|1||||||||||
3460419|1|4|4|126.80709536|34604191|2|2|2|2|1||||||1
3460419|1|5|5|126.80709536|34604191|3|2|2|2|2|2|||||
3460420|1|1|1|109.60331704|34604201|1||||||||||
3460420|1|2|2|109.60331704|34604201|4|2|2|2|2|2|||||
3460421|1|1|1|159.59937922|34604211|4|1|||||||||
3460421|1|2|2|159.59937922|34604211|1||||||||||
3460421|1|3|3|159.59937922|34604211|2|2|2|2|1||||||1
3460422|1|1|1|121.50791628|34604221|1||||||||||
3460422|1|2|2|121.50791628|34604221|1||||||||||
3460422|1|3|3|121.50791628|34604221|3|2|2|2|2|2|||||
3460422|1|4|4|121.50791628|34604221|3|2|2|2|2|2|||||
3460423|1|1|1|139.77743964|34604231|4|1|||||||||
3460424|1|1|1|112.83862714|34604241|4|1|||||||||
3460425|1|1|1|152.32093057|34604251|1||||||||||
3460425|1|2|2|152.32093057|34604251|2|2|2|2|1||||||1
3460425|1|3|3|152.32093057|34604251|3|2|2|2|2|2|||||
3460426|1|1|1|89.362004064|34604261|1||||||||||
3460426|1|2|2|89.362004064|34604261|4|2|2|2|1||||||1
3460426|1|3|3|89.362004064|34604261|3|2|2|2|2|2|||||
3460426|1|5|5|89.362004064|34604261|1||||||||||
3460427|1|1|1|77.527741339|34604271|1||||||||||
3460427|1|2|2|77.527741339|34604271|3|2|2|2|1||||||1
3460427|1|3|3|77.527741339|34604271|3|2|2|2|2|2|||||
3460428|1|1|1|179.01854453|34604281|1||||||||||
3460428|1|2|2|179.01854453|34604281|1||||||||||
3460428|1|3|3|179.01854453|34604281|3|2|2|2|2|2|||||
3460429|1|1|1|154.32527592|34604291|1||||||||||
3460430|1|1|1|169.41787158|34604301|4|1|||||||||
3460430|1|2|2|169.41787158|34604301|1||||||||||
3460430|1|3|3|169.41787158|34604301|2|2|2|2|1||||||1
3460430|1|4|4|169.41787158|34604301|3|2|2|2|2|2|||||
3460431|1|1|1|159.81561866|34604311|5||||||||||
3460431|1|2|2|159.81561866|34604311|5||||||||||
3460431|1|3|3|159.81561866|34604311|3|2|2|2|2|2|||||
3460432|1|1|1|213.15331885|34604321|1||||||||||
3460432|1|2|2|213.15331885|34604321|4|2|2|2|2|2|||||
3460432|1|3|3|213.15331885|34604321|3|2|2|2|2|2|||||
3460433|1|1|1|157.04992469|34604331|1||||||||||
3460433|1|2|2|157.04992469|34604331|3|1|||||||||
3460434|1|1|1|190.45413521|34604341|4|2|2|2|2|2|||||
3460434|1|2|2|190.45413521|34604341|1||||||||||
3460434|1|3|3|190.45413521|34604341|1||||||||||
3460434|1|4|4|190.45413521|34604341|4|2|2|2|2|2|||||
3460434|1|5|5|190.45413521|34604341|1||||||||||
3460434|1|7|7|190.45413521|34604341|1||||||||||
3460435|1|1|1|191.62955781|34604351|1||||||||||
3460435|1|2|2|191.62955781|34604351|5||||||||||
3460435|1|3|3|191.62955781|34604351|2|2|2|2|1||||||1
3460436|1|1|1|154.32527592|34604361|1||||||||||
3460437|1|1|1|106.07568483|34604371|1||||||||||
3460437|1|2|2|106.07568483|34604371|4|2|2|2|2|2|||||
3460437|1|3|3|106.07568483|34604371|3|2|2|2|2|2|||||
3460437|1|4|4|106.07568483|34604371|4|2|2|2|2|2|||||
3460438|1|1|1|191.62955781|34604381|1||||||||||
3460438|1|2|2|191.62955781|34604381|4|1|||||||||
3460438|1|3|3|191.62955781|34604381|3|2|2|2|2|2|||||
3460439|1|1|1|171.34017304|34604391|4|1|||||||||
3460439|1|2|2|171.34017304|34604391|1||||||||||
3460440|1|3|3|182.66502779|34604401|1||||||||||
3460440|1|1|1|182.66502779|34604401|1||||||||||
3460440|1|2|2|182.66502779|34604401|1||||||||||
3460441|1|1|1|171.34017304|34604411|1||||||||||
3460441|1|2|2|171.34017304|34604411|1||||||||||
3460442|1|1|1|148.44449561|34604421|4|1|||||||||
3460442|1|2|2|148.44449561|34604421|2|2|2|2|1||||||1
3460442|1|3|3|148.44449561|34604421|3|2|2|2|2|2|||||
3460442|1|4|4|148.44449561|34604421|2|2|2|2|1||||||1
3460443|1|1|1|167.9035119|34604431|4|2|2|2|2|2|||||
3460444|1|1|1|170.73440702|34604441|4|2|2|2|2|2|||||
3460444|1|2|2|170.73440702|34604441|1||||||||||
3460444|1|3|3|170.73440702|34604441|1||||||||||
3460444|1|4|4|170.73440702|34604441|4|2|2|2|2|2|||||
3460445|1|1|1|201.16929799|34604451|1||||||||||
3460445|1|2|2|201.16929799|34604451|1||||||||||
3460445|1|3|3|201.16929799|34604451|3|2|2|2|2|2|||||
3460445|1|4|4|201.16929799|34604451|3|2|2|2|2|2|||||
3460445|1|6|6|201.16929799|34604451|5||||||||||
3460446|1|1|1|191.76513576|34604461|1||||||||||
3460447|1|1|1|165.67672621|34604471|4|1|||||||||
3460447|1|2|2|165.67672621|34604471|1||||||||||
3460447|1|3|3|165.67672621|34604471|1||||||||||
3460447|1|4|4|165.67672621|34604471|5||||||||||
3460447|1|5|5|165.67672621|34604471|4|2|2|2|2|2|||||
3460448|1|1|1|135.60451853|34604481|1||||||||||
3460448|1|2|2|135.60451853|34604481|1||||||||||
3460448|1|3|3|135.60451853|34604481|3|2|2|2|2|2|||||
3460448|1|4|4|135.60451853|34604481|1||||||||||
3460448|1|5|5|135.60451853|34604481|3|2|2|2|2|2|||||
3460449|1|1|1|215.2179219|34604491|1||||||||||
3460450|1|1|1|214.25794502|34604501|1||||||||||
3460450|1|2|2|214.25794502|34604501|4|2|2|2|2|2|||||
3460450|1|3|3|214.25794502|34604501|1||||||||||
3460451|1|1|1|210.51924871|34604511|1||||||||||
3460451|1|2|2|210.51924871|34604511|1||||||||||
3460451|1|3|3|210.51924871|34604511|3|2|2|2|2|2|||||
3460451|1|4|4|210.51924871|34604511|3|2|2|2|2|2|||||
3460452|1|1|1|309.18177787|34604521|1||||||||||
3460452|1|2|2|309.18177787|34604521|4|2|2|2|2|2|||||
3460453|1|1|1|359.89073883|34604531|4|2|2|2|2|2|||||
3460454|1|1|1|417.6898098|34604541|1||||||||||
3460454|1|2|2|417.6898098|34604541|4|2|2|2|2|2|||||
