Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P36|P36S1|P6007|P6007S1|P543|P544S1|P544S2|P544S3|P544S4|P544S5|P544S6|P544S7|P544S8|P544S9|P545|P546|P547
3460139|1|1|1|339.65244544|34601391|2||2||1|2|2|1|2|2|2|2|2||3||2000000
3460140|1|1|1|335.63351899|34601401|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460141|1|1|1|339.65244544|34601411|2||2||1|1|2|2|2|2|2|2|2||1||600000
3460142|1|1|1|420.42755992|34601421|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3460143|1|1|1|339.65244544|34601431|2||2||1|2|2|2|2|2|2|2|1||8||1200000
3460144|1|1|1|339.59977409|34601441|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460145|1|1|1|597.61831177|34601451|2||2||1|2|2|2|2|2|2|1|2||7||1000000
3460146|1|1|1|592.29444527|34601461|2||2||1|1|2|2|2|2|2|2|2||1||800000
3460147|1|1|1|602.60275564|34601471|2||2||1|1|2|2|2|2|2|2|2||1||800000
3460148|1|1|1|412.91081603|34601481|2||2||1|1|2|2|2|2|2|2|2||1||900000
3460149|1|1|1|198.24548295|34601491|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460155|1|1|1|255.57833472|34601551|2||2||1|2|2|1|2|2|2|2|2||3||2000000
3460156|1|1|1|276.34338396|34601561|2||2||1|1|2|1|2|2|2|2|2||3||1300000
3460157|1|1|1|276.34338396|34601571|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3460158|1|1|1|327.35216955|34601581|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3460159|1|1|1|269.54425906|34601591|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460160|1|1|1|307.86786489|34601601|2||2||1|1|2|1|2|2|2|2|2||3||1800000
3460161|1|1|1|293.62065399|34601611|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460162|1|1|1|298.02437111|34601621|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3460163|1|1|1|300.13849232|34601631|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3460165|1|1|1|232.93738687|34601651|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3460167|1|1|1|372.67356256|34601671|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460168|1|1|1|276.34338396|34601681|2||2||1|1|2|2|2|2|2|2|2||1||800000
3460171|1|1|1|276.34338396|34601711|2||2||1|1|2|2|2|2|2|1|2||1||1450000
3460175|1|1|1|177.45567383|34601751|2||2||1|2|2|2|2|2|1|2|1||8||900000
3460187|1|1|1|282.86122229|34601871|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3460189|1|1|1|314.38570322|34601891|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460190|1|1|1|276.34338396|34601901|2||2||1|1|2|1|2|2|2|2|2||1||2300000
3460191|1|1|1|293.62065399|34601911|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3460192|1|1|1|226.41954854|34601921|2||2||2|1|2|2|2|2|2|2|2||1||2300000
3460193|1|1|1|375.63270872|34601931|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3460195|1|1|1|293.62065399|34601951|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460196|1|1|1|422.63250332|34601961|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3460197|1|1|1|143.55140783|34601971|2||2||1|1|2|1|1|2|2|2|2||3||2800000
3460198|1|1|1|276.19161234|34601981|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460199|1|1|1|143.55140783|34601991|2||2||1|1|2|2|2|2|2|2|2||1||800000
3460200|1|1|1|265.58395226|34602001|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3460201|1|1|1|262.34774659|34602011|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460202|1|1|1|288.34522817|34602021|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3460203|1|1|1|372.67356256|34602031|2||2||1|2|2|2|2|2|2|2|1||8||99
3460204|1|1|1|666.93692891|34602041|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460205|1|1|1|457.43627141|34602051|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460206|1|1|1|298.60488836|34602061|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460207|1|1|1|870.30276933|34602071|2||2||1|1|2|1|2|2|1|2|2||3||1600000
3460208|1|1|1|538.34557315|34602081|2||2||1|1|2|2|2|2|2|2|2||1||400000
3460209|1|1|1|413.56632381|34602091|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460210|1|1|1|298.60488836|34602101|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3460211|1|1|1|401.64009565|34602111|2||2||1|1|1|2|2|2|2|2|2||1||800000
3460212|1|1|1|1194.4195534|34602121|2||2||1|1|2|2|2|2|2|2|2||1||98
3460213|1|1|1|747.84623064|34602131|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460214|1|1|1|670.00495672|34602141|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460215|1|1|1|561.42210929|34602151|2||2||1|1|2|2|2|2|2|2|2||1||2900000
3460216|1|1|1|580.89671623|34602161|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460217|1|1|1|610.40745966|34602171|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460218|1|1|1|1075.9465458|34602181|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460219|1|1|1|763.81927923|34602191|2||2||1|1|1|2|2|2|2|2|2||1||1200000
3460219|1|2|2|763.81927923|34602192|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460220|1|1|1|287.94042806|34602201|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460221|1|1|1|422.52128918|34602211|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460222|1|1|1|1151.7617122|34602221|2||2||1|1|1|2|2|2|2|2|2||1||2600000
3460223|1|1|1|519.11894553|34602231|2||2||1|1|2|2|2|2|2|2|2||1||800000
3460224|1|1|1|1748.971489|34602241|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460225|1|1|1|491.59739447|34602251|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460226|1|1|1|637.60961695|34602261|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460227|1|1|1|601.59144863|34602271|2||2||1|1|1|2|2|2|2|2|2||1||700000
3460228|1|1|1|437.24287224|34602281|2||1|1|1|2|1|2|2|2|1|2|1||8||100000
3460229|1|1|1|437.24287224|34602291|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460230|1|1|1|623.54732345|34602301|2||2||1|1|2|2|2|2|2|2|2||1||700000
3460231|1|1|1|1010.6512379|34602311|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460232|1|1|1|788.29173211|34602321|2||2||1|1|2|2|2|2|2|2|2||1||700000
3460233|1|1|1|419.91312425|34602331|2||2||1|2|2|1|2|2|2|2|2||3||1200000
3460234|1|1|1|419.91312425|34602341|2||2||1|1|1|2|1|2|2|2|2||1||3000000
3460235|1|1|1|598.83355758|34602351|2||1|4|1|1|1|2|2|2|2|2|1||1||1600000
3460236|1|1|1|1051.6587618|34602361|2||2||1|1|2|1|2|2|2|2|2||1||2000000
3460237|1|1|1|1127.4101452|34602371|2||2||1|1|2|1|2|2|2|2|1||3||2000000
3460238|1|1|1|924.93855566|34602381|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3460239|1|1|1|1044.0780359|34602391|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460240|1|1|1|419.91312425|34602401|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460241|1|1|1|479.90071343|34602411|2||2||1|1|2|2|2|2|2|2|2||1||800000
3460242|1|1|1|631.46370845|34602421|2||2||1|1|2|2|2|2|2|2|2||1||600000
3460243|1|1|1|1919.6028537|34602431|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460244|1|1|1|1296.4989121|34602441|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460245|1|1|1|1237.0509978|34602451|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460246|1|1|1|534.6273569|34602461|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460247|1|1|1|362.59165015|34602471|2||2||1|1|2|2|2|2|2|2|2||1||600000
3460248|1|1|1|908.09899435|34602481|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460249|1|1|1|1340.5720693|34602491|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3460250|1|1|1|731.49956858|34602501|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460251|1|1|1|635.35089641|34602511|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460252|1|1|1|362.59165015|34602521|2||2||1|1|1|2|2|2|2|2|2||1||1200000
3460253|1|1|1|403.94066966|34602531|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3460254|1|1|1|362.59165015|34602541|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460255|1|1|1|950.19476194|34602551|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460256|1|1|1|1386.2936844|34602561|2||2||1|1|2|2|2|2|2|2|1||1||2000000
3460257|1|1|1|229.27248894|34602571|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460258|1|1|1|268.13274412|34602581|2||2||1|1|2|2|1|2|2|2|2||1||1500000
3460259|1|1|1|367.90744048|34602591|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460260|1|1|1|269.61379013|34602601|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3460261|1|1|1|229.81762843|34602611|2||2||1|1|2|2|2|2|2|2|2||1||1250000
3460262|1|1|1|228.85521789|34602621|2||2||1|1|2|2|2|2|2|2|2||1||1250000
3460263|1|1|1|140.10716089|34602631|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3460264|1|1|1|137.03657506|34602641|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460265|1|1|1|151.99720295|34602651|2||2||1|1|2|2|2|2|2|2|1||1||1250000
3460266|1|1|1|262.8253482|34602661|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460267|1|1|1|278.21754485|34602671|2||1|1|1|1|2|2|2|2|2|2|1||1||1900000
3460268|1|1|1|165.47128391|34602681|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460269|1|1|1|194.81042973|34602691|2||2||1|2|2|1|2|2|2|2|2||3||5000000
3460270|1|1|1|252.81304227|34602701|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3460271|1|1|1|221.23506369|34602711|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3460272|1|1|1|204.66130695|34602721|2||2||1|1|2|2|2|2|2|2|1||1||3300000
3460273|1|1|1|270.23052796|34602731|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3460274|1|1|1|202.49080762|34602741|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460275|1|1|1|202.49080762|34602751|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3460276|1|1|1|355.79098829|34602761|2||2||1|1|2|1|2|2|2|2|2||1||7000000
3460277|1|1|1|287.42522419|34602771|2||2||1|1|2|1|2|2|2|2|2||1||8000000
3460278|1|1|1|287.42522419|34602781|2||2||1|2|2|1|2|2|2|2|2||3||8000000
3460279|1|1|1|334.02025176|34602791|2||2||1|1|2|2|2|2|2|2|2||1||12000000
3460280|1|1|1|315.74237299|34602801|2||2||1|2|2|1|2|2|2|1|2||3||12000000
3460281|1|1|1|166.06819857|34602811|2||2||1|2|2|1|2|2|2|2|2||3||3800000
3460282|1|1|1|228.08934172|34602821|2||2||1|1|2|2|1|2|2|2|1||1||4000000
3460283|1|1|1|183.20278069|34602831|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3460284|1|1|1|229.70107155|34602841|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3460285|1|1|1|240.67700797|34602851|2||2||1|2|2|2|2|2|2|2|1||8||850000
3460286|1|1|1|287.42522419|34602861|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3460287|1|1|1|264.29905201|34602871|2||2||1|2|2|2|2|2|2|2|1||8||1500000
3460288|1|1|1|245.52530139|34602881|2||2||1|1|2|1|2|2|2|2|2||3||2800000
3460289|1|1|1|240.67700797|34602891|2||2||1|2|2|1|2|2|2|2|2||3||1700000
3460290|1|1|1|282.54531295|34602901|2||2||1|1|2|2|2|2|2|2|2||1||1250000
3460291|1|1|1|194.10835349|34602911|2||2||1|1|1|2|2|2|2|2|1||1||1500000
3460291|1|2|2|194.10835349|34602912|2||2||2|1|2|2|2|2|2|2|2||1||1700000
3460292|1|1|1|522.33072124|34602921|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460293|1|1|1|369.72733256|34602931|2||2||2|1|2|2|2|2|2|2|2||1||1350000
3460294|1|1|1|476.52556608|34602941|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460296|1|1|1|368.3906169|34602961|2||2||1|1|2|2|2|2|2|1|2||1||700000
3460297|1|1|1|361.23061316|34602971|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460298|1|1|1|328.52334397|34602981|2||2||1|1|2|2|2|2|2|2|1||1||2000000
3460299|1|1|1|368.3906169|34602991|2||2||1|2|1|2|2|2|2|2|1||8||99
3460300|1|1|1|358.5206154|34603001|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460301|1|1|1|326.48101456|34603011|2||2||1|1|2|2|2|2|2|2|1||1||900000
3460302|1|1|1|493.79258387|34603021|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460303|1|1|1|475.51853735|34603031|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460304|1|1|1|407.03576832|34603041|1|1|2||1|1|2|2|2|2|2|2|2||1||2000000
3460305|1|1|1|261.89379835|34603051|2||2||2|1|2|2|2|2|2|2|2||1||1500000
3460306|1|1|1|365.12616598|34603061|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460307|1|1|1|496.92400588|34603071|2||2||2|1|2|1|2|2|2|2|2||1||5000000
3460308|1|1|1|516.04373309|34603081|2||2||1|2|2|1|2|2|2|1|2||7||5000000
3460309|1|1|1|487.72074726|34603091|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3460310|1|1|1|526.27230985|34603101|2||2||1|2|2|1|2|2|2|2|2||3||4500000
3460311|1|1|1|939.43241387|34603111|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3460312|1|1|1|374.13399765|34603121|2||2||2|1|2|2|2|2|2|2|2||1||9000000
3460313|1|1|1|266.89423491|34603131|2||2||1|1|2|2|2|2|2|2|2||1||3900000
3460314|1|1|1|379.33835898|34603141|2||2||2|1|2|2|2|2|2|2|2||1||3000000
3460315|1|1|1|409.32290766|34603151|2||2||1|2|2|1|2|2|2|1|2||3||2500000
3460316|1|1|1|1370.0056036|34603161|2||2||2|1|2|2|2|2|2|2|2||1||2400000
3460317|1|1|1|767.48045186|34603171|2||2||1|1|2|2|2|2|2|2|1||8||1200000
3460318|1|1|1|726.17609754|34603181|2||2||1|2|1|2|2|2|2|2|1||8||1000000
3460319|1|1|1|966.37391612|34603191|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3460320|1|1|1|711.25942309|34603201|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460321|1|1|1|466.90393165|34603211|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460322|1|1|1|373.70336428|34603221|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3460323|1|1|1|460.89610616|34603231|2||2||1|1|1|2|2|2|2|1|1||7||1200000
3460324|1|1|1|684.99973717|34603241|2||2||2|1|2|2|2|2|2|2|2||1||2600000
3460325|1|1|1|397.69965791|34603251|2||2||1|1|2|2|2|2|2|2|1||1||1400000
3460326|1|1|1|492.30966447|34603261|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3460327|1|1|1|840.25600247|34603271|2||2||2|1|2|2|2|2|2|2|2||1||2000000
3460328|1|1|1|887.76363111|34603281|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3460329|1|1|1|733.80513531|34603291|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460330|1|1|1|744.0359472|34603301|2||1|1|1|1|2|2|2|2|2|2|1||1||4000000
3460331|1|1|1|758.25809388|34603311|2||2||1|1|2|2|2|2|2|2|2||1||20000000
3460332|1|1|1|1101.9254218|34603321|2||2||1|1|2|2|2|2|2|2|1||8||3000000
3460333|1|1|1|949.03853938|34603331|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460334|1|1|1|523.32451552|34603341|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460335|1|1|1|632.15357303|34603351|2||2||1|1|2|2|2|2|2|2|2||1||2700000
3460336|1|1|1|618.56743965|34603361|2||2||1|1|2|2|2|2|2|2|2||1||2400000
3460337|1|1|1|519.48379397|34603371|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460338|1|1|1|510.50345029|34603381|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460339|1|1|1|276.51050569|34603391|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460340|1|1|1|680.29321971|34603401|2||2||1|1|2|2|2|2|2|2|2||1||2460000
3460341|1|1|1|486.33629427|34603411|2||1|2|1|2|2|2|2|2|2|2|1||8||99
3460342|1|1|1|560.21981431|34603421|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460343|1|1|1|276.51050569|34603431|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3460344|1|1|1|513.14435316|34603441|2||2||1|1|1|2|2|2|2|1|2||1||1780000
3460345|1|1|1|541.38694084|34603451|2||2||1|1|1|2|2|2|2|2|1||1||650000
3460346|1|1|1|514.57888196|34603461|2||2||1|1|1|2|2|2|2|2|2||1||700000
3460347|1|1|1|1950.7642486|34603471|2||2||1|1|2|1|2|2|2|2|2||1||2000000
3460348|1|1|1|719.53347952|34603481|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460349|1|1|1|487.69106215|34603491|2||2||1|1|2|2|1|2|2|2|2||1||1800000
3460350|1|1|1|487.69106215|34603501|2||2||1|1|2|1|2|2|2|2|2||1||2600000
3460351|1|1|1|1950.7642486|34603511|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460352|1|1|1|487.69106215|34603521|2||2||1|1|2|1|2|2|2|2|2||1||1500000
3460353|1|1|1|521.70795016|34603531|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460354|1|1|1|531.91411972|34603541|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460355|1|1|1|974.85734412|34603551|2||2||1|1|1|2|2|2|2|2|2||1||3900000
3460356|1|1|1|487.69106215|34603561|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3460357|1|1|1|487.69106215|34603571|2||2||1|2|2|1|2|2|2|2|2||3||2500000
3460358|1|1|1|1950.7642486|34603581|2||2||1|2|2|2|2|2|2|2|1||8||1500000
3460359|1|1|1|487.69106215|34603591|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460360|1|1|1|521.70795016|34603601|2||2||2|2|2|1|2|2|2|2|2||3||2000000
3460361|1|1|1|1856.1001734|34603611|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460362|1|1|1|487.69106215|34603621|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460363|1|1|1|521.70795016|34603631|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3460364|1|1|1|896.27150528|34603641|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460365|1|1|1|662.46840279|34603651|2||2||1|2|2|2|2|2|2|1|2||7||2000000
3460366|1|1|1|507.80117029|34603661|2||2||1|1|2|2|1|2|2|2|1||1||2000000
3460367|1|1|1|487.69106215|34603671|2||2||2|1|2|1|2|2|2|2|2||3||2500000
3460368|1|1|1|1950.7642486|34603681|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460369|1|1|1|427.79917732|34603691|1|1|2||1|2|2|1|2|2|2|2|2||3||7000000
3460370|1|1|1|427.79917732|34603701|1|1|2||1|1|2|2|2|2|2|2|2||1||99
3460371|1|1|1|1009.7594342|34603711|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3460372|1|1|1|457.63855277|34603721|1|1|2||1|1|2|2|2|2|2|2|2||1||8500000
3460373|1|1|1|608.65019213|34603731|2||2||1|1|2|1|2|2|2|2|2||3||99
3460374|1|1|1|844.97339456|34603741|1|1|2||1|1|2|2|2|2|2|2|2||1||10000000
3460375|1|1|1|427.79917732|34603751|2||2||1|1|2|2|2|2|2|2|1||1||7500000
3460376|1|1|1|556.03086305|34603761|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460377|1|1|1|1857.718811|34603771|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3460378|1|1|1|739.51001194|34603781|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3460379|1|1|1|739.51001194|34603791|2||2||1|2|2|1|2|2|2|2|2||3||2500000
3460380|1|1|1|519.77602048|34603801|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460381|1|1|1|1986.1175427|34603811|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460382|1|1|1|1583.8925793|34603821|2||2||1|1|2|2|2|2|2|2|2||1||2100000
3460383|1|1|1|801.66225328|34603831|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3460384|1|1|1|378.01892399|34603841|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3460385|1|1|1|1194.7633212|34603851|2||2||2|1|2|2|2|2|2|2|2||1||2000000
3460386|1|1|1|955.18419831|34603861|2||1|1|1|1|2|2|1|2|2|2|2||1||2600000
3460387|1|1|1|1512.075696|34603871|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3460388|1|1|1|1512.075696|34603881|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460390|1|1|1|378.01892399|34603901|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460391|1|1|1|689.77310089|34603911|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3460392|1|1|1|1308.2267809|34603921|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460393|1|1|1|2000.269641|34603931|2||2||2|1|1|2|2|2|2|2|2||1||2600000
3460394|1|1|1|944.85570287|34603941|2||2||1|1|1|2|2|2|2|2|2||1||1300000
3460395|1|1|1|2280.3944418|34603951|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460396|1|1|1|2590.860793|34603961|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460397|1|1|1|3680.4961089|34603971|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460397|1|2|2|3680.4961089|34603972|2||2||1|1|2|2|2|2|2|2|1||1||1500000
3460398|1|1|1|1117.8421318|34603981|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3460399|1|1|1|114.0946927|34603991|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460400|1|1|1|114.3342962|34604001|2||2||1|2|1|2|2|2|2|2|1||8||600000
3460401|1|1|1|105.2531993|34604011|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3460402|1|1|1|156.60504574|34604021|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460403|1|1|1|164.39027|34604031|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460404|1|1|1|143.01189521|34604041|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460405|1|1|1|151.68370017|34604051|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460406|1|1|1|111.78842204|34604061|2||2||1|2|2|2|2|2|2|2|1||8||900000
3460407|1|1|1|180.702189|34604071|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460408|1|1|1|135.89474497|34604081|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460409|1|1|1|108.76377338|34604091|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460410|1|1|1|119.9400722|34604101|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3460411|1|1|1|150.3554992|34604111|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3460412|1|1|1|132.61103011|34604121|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3460413|1|1|1|98.29552532|34604131|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3460414|1|1|1|133.15078679|34604141|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3460415|1|1|1|125.99994994|34604151|2||2||1|1|2|2|2|2|2|2|2||1||1100000
3460416|1|1|1|122.90768924|34604161|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460417|1|1|1|100.46553135|34604171|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460417|1|2|2|100.46553135|34604172|2||2||1|1|2|2|2|2|2|2|2||1||800000
3460418|1|1|1|150.3554992|34604181|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460419|1|1|1|126.80709536|34604191|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460420|1|1|1|109.60331704|34604201|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460421|1|1|1|159.59937922|34604211|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3460422|1|1|1|121.50791628|34604221|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460423|1|1|1|139.77743964|34604231|2||2||1|1|2|2|2|2|2|2|1||1||700000
3460424|1|1|1|112.83862714|34604241|2||2||1|1|2|2|1|2|2|2|2||4||1000000
3460425|1|1|1|152.32093057|34604251|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460426|1|1|1|89.362004064|34604261|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460427|1|1|1|77.527741339|34604271|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460428|1|1|1|179.01854453|34604281|2||2||1|1|2|2|2|2|2|2|2||1||1720000
3460429|1|1|1|154.32527592|34604291|2||2||1|1|2|2|2|2|2|2|1||1||800000
3460430|1|1|1|169.41787158|34604301|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460431|1|1|1|159.81561866|34604311|2||2||1|1|2|2|2|2|2|2|1||8||900000
3460432|1|1|1|213.15331885|34604321|2||2||1|1|2|2|2|2|2|2|2||1||900000
3460433|1|1|1|157.04992469|34604331|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460434|1|1|1|190.45413521|34604341|2||2||1|1|2|2|2|2|2|2|2||1||3800000
3460435|1|1|1|191.62955781|34604351|2||2||1|1|2|2|2|2|2|2|2||1||800000
3460436|1|1|1|154.32527592|34604361|2||2||1|1|2|2|2|2|2|2|2||1||900000
3460437|1|1|1|106.07568483|34604371|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460438|1|1|1|191.62955781|34604381|2||2||1|1|2|2|2|2|2|2|2||1||900000
3460439|1|1|1|171.34017304|34604391|2||2||1|1|2|2|2|2|2|2|2||1||600000
3460440|1|1|1|182.66502779|34604401|2||2||1|1|2|2|2|2|2|2|2||1||1900000
3460441|1|1|1|171.34017304|34604411|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3460442|1|1|1|148.44449561|34604421|2||2||1|1|2|2|2|2|2|2|1||1||900000
3460443|1|1|1|167.9035119|34604431|2||2||1|2|2|2|2|2|2|2|1||8||800000
3460444|1|1|1|170.73440702|34604441|2||2||1|1|1|2|2|2|2|2|2||1||800000
3460445|1|1|1|201.16929799|34604451|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460446|1|1|1|191.76513576|34604461|2||2||1|1|2|2|2|2|2|2|2||1||800000
3460447|1|1|1|165.67672621|34604471|2||2||1|1|1|2|2|2|2|2|2||1||1200000
3460448|1|1|1|135.60451853|34604481|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3460449|1|1|1|215.2179219|34604491|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3460450|1|1|1|214.25794502|34604501|2||2||1|1|1|2|2|2|2|2|2||1||1000000
