Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|area|P5747|P8520S1|P8520S1A1|P8520S2|P8520S3|P8520S4|P8520S5
3462018|1|1|1|124.15155665|44|1|1|1|2|2|1|1
3462019|1|1|1|151.31032967|44|2|1|1|2|2|1|1
3462020|1|1|1|138.9845542|44|1|1|1|1|2|1|1
3462021|1|1|1|52.163237437|44|1|1|1|2|2|1|1
3462022|1|1|1|115.88789315|44|1|1|1|2|1|1|1
3462023|1|1|1|137.13248151|44|1|1|1|2|1|1|1
3462024|1|1|1|180.83255645|44|1|1|1|2|1|1|2
3462025|1|1|1|45.208139112|44|3|1|0|2|2|1|2
3462026|1|1|1|159.65329798|44|3|1|0|2|2|1|2
3462027|1|1|1|87.694934881|44|1|1|0|2|2|1|2
3462028|1|1|1|129.74764069|44|1|1|0|2|2|2|2
3462029|1|1|1|108.40912291|44|1|1|1|1|2|1|2
3462030|1|1|1|84.671687765|44|1|1|0|1|2|1|2
3462031|1|1|1|129.74764069|44|1|1|1|1|2|1|2
3462032|1|1|1|64.760307908|44|1|1|0|2|2|1|2
3462033|1|1|1|146.94083461|44|1|1|0|2|2|2|2
3462034|1|1|1|300.94375801|47|1|1|3|1|1|1|1
3462035|1|1|1|453.55189508|47|2|1|3|1|1|1|1
3462036|1|1|1|471.59169926|47|2|1|3|1|1|1|1
3462037|1|1|1|278.46361449|47|2|1|1|1|2|1|1
3462038|1|1|1|362.89706762|47|2|1|1|1|2|1|1
3462039|1|1|1|229.41504334|47|2|1|1|1|2|1|1
3462040|1|1|1|282.86916462|47|2|1|1|1|2|1|1
3462041|1|1|1|371.09736666|47|2|1|1|1|1|1|1
3462042|1|1|1|278.46361449|47|2|1|1|1|1|1|1
3462043|1|1|1|259.75153745|47|1|1|1|2|2|1|1
3462044|1|1|1|220.71347216|47|2|1|1|2|2|2|2
3462045|1|1|1|353.17212197|47|2|1|1|2|2|2|1
3462046|1|1|1|385.81753093|47|1|1|1|2|2|2|2
3462048|1|1|1|428.19946232|47|2|1|1|2|2|2|1
3462049|1|1|1|436.4909143|47|1|1|1|2|2|2|1
3462050|1|1|1|270.90368942|47|1|1|1|2|2|2|2
3462051|1|1|1|316.8723889|47|1|1|1|2|2|2|2
3462052|1|1|1|463.83511322|47|2|1|1|2|2|2|1
3462053|1|1|1|298.81063508|47|1|1|1|2|2|2|2
3462054|1|1|1|248.52377304|47|1|1|1|2|2|2|1
3462055|1|1|1|314.68407838|50|1|1|6|1|1|1|1
3462056|1|1|1|394.85629048|50|1|1|6|1|1|1|1
3462057|1|1|1|434.96639905|50|1|1|6|1|1|1|1
3462058|1|1|1|316.06958134|50|2|1|2|1|1|1|1
3462059|1|1|1|376.91646828|50|2|1|2|1|1|1|1
3462060|1|1|1|189.07715897|50|2|1|2|1|1|1|1
3462061|1|1|1|331.95853463|50|1|1|3|1|1|1|1
3462062|1|1|1|458.50505196|50|1|1|3|1|1|1|1
3462063|1|1|1|248.7789895|50|1|1|3|1|1|1|1
3462064|1|1|1|366.81324725|50|1|1|3|1|1|1|1
3462065|1|1|1|319.24038725|50|1|1|3|1|1|1|1
3462066|1|1|1|168.60528043|50|1|1|3|1|1|1|1
3462067|1|1|1|392.86809109|50|1|1|3|1|1|1|1
3462068|1|1|1|282.6994142|50|1|1|3|1|1|1|1
3462069|1|1|1|260.97744599|50|1|1|2|1|1|1|1
3462070|1|1|1|297.44645635|50|1|1|2|1|1|1|1
3462071|1|1|1|272.17520811|50|1|1|2|1|1|1|1
3462072|1|1|1|256.47407305|50|1|1|2|1|1|1|1
3462073|1|1|1|320.5854031|50|2|1|2|2|1|1|1
3462074|1|1|1|499.09318438|50|2|1|2|1|1|1|1
3462075|1|1|1|430.78854051|50|2|1|2|1|1|1|1
3462076|1|1|1|306.84848442|50|2|1|2|1|1|1|1
3462077|1|1|1|499.09318438|50|1|1|2|1|1|1|1
3462078|1|1|1|373.42889217|50|2|1|2|1|1|1|1
3462079|1|1|1|425.83360758|50|1|1|6|1|1|1|1
3462080|1|1|1|392.83802524|50|1|1|3|1|1|1|1
3462081|1|1|1|338.47429727|50|1|1|3|1|1|1|1
3462082|1|1|1|573.22052168|50|1|1|2|1|1|1|1
3462083|1|1|1|370.93366719|50|1|1|2|1|1|1|1
3462084|1|1|1|132.92993772|52|2|1|3|2|1|1|1
3462085|1|1|1|120.60485797|52|2|1|3|1|1|1|1
3462086|1|1|1|245.97220153|52|2|1|2|1|1|1|1
3462087|1|1|1|190.20231341|52|1|1|2|2|1|1|1
3462088|1|1|1|218.32245151|52|2|1|4|2|1|1|1
3462089|1|1|1|150.59935305|52|2|1|4|2|1|1|1
3462090|1|1|1|150.59935305|52|2|1|4|1|1|1|1
3462091|1|1|1|295.82768861|52|2|1|3|2|1|1|1
3462092|1|1|1|270.20241987|52|4|1|1|2|1|1|1
3462093|1|1|1|346.9817115|52|4|1|1|2|1|1|1
3462094|1|1|1|346.9817115|52|2|1|1|2|1|1|1
3462095|1|1|1|333.04295697|52|2|1|2|2|1|1|1
3462096|1|1|1|307.86786489|52|2|1|2|2|1|1|1
3462097|1|1|1|279.54987659|52|1|1|2|1|1|1|1
3462098|1|1|1|344.94487131|54|2|1|3|1|1|1|1
3462099|1|1|1|499.20107265|54|1|1|3|1|1|1|1
3462100|1|1|1|287.94042806|54|1|1|3|1|1|1|1
3462101|1|1|1|287.94042806|54|1|1|3|1|1|1|1
3462102|1|1|1|323.73486953|54|1|1|3|1|1|1|1
3462103|1|1|1|1151.7617122|54|2|1|3|1|1|1|1
3462104|1|1|1|287.94042806|54|1|1|3|1|1|1|1
3462105|1|1|1|441.09926172|54|1|1|3|1|1|1|1
3462106|1|1|1|777.89934728|54|2|1|3|2|1|1|1
3462107|1|1|1|1151.7617122|54|2|1|3|1|1|1|1
3462108|1|1|1|1484.4678342|54|2|1|3|1|1|1|1
3462109|1|1|1|633.83955099|54|2|1|3|1|1|1|1
3462110|1|1|1|559.88416567|54|2|1|3|1|1|1|1
3462112|1|1|1|2239.5366627|54|2|1|3|1|1|1|1
3462113|1|1|1|629.48446854|54|2|1|3|1|1|1|1
3462114|1|1|1|277.84438338|63|1|1|2|1|1|1|1
3462115|1|1|1|274.91673311|63|1|1|2|1|1|1|1
3462116|1|1|1|212.08873852|63|1|1|2|1|1|1|1
3462117|1|1|1|413.59738849|63|1|1|2|1|1|1|1
3462118|1|1|1|298.4100859|63|1|1|2|1|1|1|1
3462119|1|1|1|274.91673311|63|1|1|2|1|1|1|1
3462120|1|1|1|237.34112467|63|1|1|2|1|1|1|1
3462121|1|1|1|255.48908361|63|1|1|2|1|1|1|1
3462122|1|1|1|367.90744048|63|1|1|2|1|1|1|1
3462123|1|1|1|228.45913334|63|2|1|2|1|1|1|1
3462124|1|1|1|411.21164798|63|2|1|1|1|1|1|1
3462125|1|1|1|313.93923661|63|2|1|1|1|1|1|1
3462126|1|1|1|315.06889716|63|2|1|1|1|1|1|1
3462127|1|1|1|244.50216649|63|1|1|1|1|1|1|1
3462128|1|1|1|313.93923661|63|2|1|1|1|1|1|1
3462129|1|1|1|336.86167309|63|1|1|2|1|1|1|1
3462130|1|1|1|293.66561334|63|2|1|2|1|1|1|1
3462131|1|1|1|483.43429023|63|2|1|1|1|1|1|1
3462132|1|1|1|321.41836856|63|2|1|1|1|1|1|1
3462133|1|1|1|191.50293433|63|2|1|5|1|1|1|1
3462134|1|1|1|228.42279442|63|2|1|5|1|1|1|1
3462135|1|1|1|494.29988894|66|1|1|1|1|1|1|1
3462136|1|1|1|226.25062187|66|2|1|1|1|1|1|1
3462137|1|1|1|194.10835349|66|1|1|1|1|1|1|1
3462138|1|1|1|744.38602258|66|1|1|3|1|1|1|1
3462139|1|1|1|639.03496583|66|2|1|3|1|1|1|1
3462140|1|1|1|581.47966903|66|2|1|6|1|1|1|1
3462141|1|1|1|503.87861682|66|2|1|3|2|1|1|1
3462142|1|1|1|514.84543066|66|2|1|3|1|1|1|1
3462143|1|1|1|812.18367932|66|2|1|3|1|1|1|1
3462144|1|1|1|427.91263477|66|2|1|3|1|1|1|1
3462145|1|1|1|705.14647367|66|2|1|2|1|1|1|1
3462146|1|1|1|1099.4879685|66|2|1|4|1|1|1|1
3462147|1|1|1|799.22408301|66|2|1|2|1|1|1|1
3462148|1|1|1|629.07741236|66|1|1|2|1|1|1|1
3462149|1|1|1|450.69958306|66|2|1|2|1|1|1|1
3462150|1|1|1|1549.4975209|68|1|1|1|1|1|1|1
3462151|1|1|1|526.20051273|68|1|1|1|1|1|1|1
3462152|1|1|1|387.37438023|68|1|1|1|1|1|1|1
3462153|1|1|1|387.37438023|68|1|1|1|1|1|1|1
3462154|1|1|1|653.32138103|68|1|1|1|1|1|1|1
3462155|1|1|1|1068.6239589|68|1|1|1|1|1|1|1
3462156|1|1|1|956.81753608|68|1|1|1|1|1|1|1
3462157|1|1|1|403.34789561|68|1|1|1|1|1|1|1
3462158|1|1|1|653.32138103|68|1|1|1|1|1|1|1
3462159|1|1|1|1549.4975209|68|1|1|1|1|1|1|1
3462160|1|1|1|387.37438023|68|1|1|1|1|1|1|1
3462161|1|1|1|440.09397044|68|2|1|2|1|1|1|1
3462162|1|1|1|440.09397044|68|2|1|2|1|1|1|1
3462163|1|1|1|753.16525933|68|2|1|2|1|1|1|1
3462164|1|1|1|1760.3758818|68|2|1|2|1|1|1|1
3462165|1|1|1|931.68364819|68|2|1|2|1|1|1|1
3462166|1|1|1|440.09397044|68|2|1|2|1|1|1|1
3462167|1|1|1|1165.8022355|68|2|1|2|1|1|1|1
3462168|1|1|1|443.7614202|68|1|1|4|1|1|1|1
3462169|1|1|1|926.79357671|68|1|1|4|1|1|1|1
3462170|1|1|1|443.7614202|68|1|1|4|1|1|1|1
3462171|1|1|1|1224.1751387|68|1|1|4|1|1|1|1
3462172|1|1|1|474.71417637|68|1|1|4|1|1|1|1
3462173|1|1|1|443.7614202|68|1|1|4|1|1|1|1
3462174|1|1|1|939.44767859|68|2|1|4|1|1|1|1
3462175|1|1|1|602.79538026|68|1|1|4|1|1|1|1
3462176|1|1|1|944.85570287|68|2|1|1|1|1|1|1
3462177|1|1|1|169.38735201|70|2|1|1|1|1|1|1
3462178|1|1|1|184.40372594|70|1|1|1|1|1|1|1
3462179|1|1|1|152.43875733|70|2|1|1|1|1|1|1
3462180|1|1|1|174.03239344|70|2|1|1|1|1|1|1
3462181|1|1|1|181.49335684|70|1|1|2|1|1|1|1
3462182|1|1|1|171.58502885|70|2|1|1|1|1|1|1
3462183|1|1|1|176.84394377|70|1|1|1|1|1|1|1
3462184|1|1|1|173.65275842|70|1|1|1|1|1|1|1
3462185|1|1|1|245.48019837|70|1|1|1|2|2|2|1
3462186|1|1|1|198.95380609|70|1|1|1|2|2|2|1
3462187|1|1|1|152.43875733|70|1|1|1|2|2|2|1
3462188|1|1|1|184.78183445|70|1|1|1|2|2|2|1
3462189|1|1|1|181.21145157|70|1|1|1|2|2|2|1
3462190|1|1|1|211.73277055|70|1|1|1|2|2|2|1
3462191|1|1|1|163.79800715|70|1|1|1|2|2|2|1
3462192|1|1|1|144.55224312|70|1|1|1|2|2|2|1
3462193|1|1|1|270.78124603|70|1|1|1|2|2|2|1
3462194|1|1|1|178.06762606|70|1|1|1|2|2|2|1
3462195|1|1|1|195.80998058|70|1|1|1|2|2|2|1
3462196|1|1|1|130.84512122|70|1|1|1|2|2|2|1
3462197|1|1|1|221.11102824|70|1|1|1|2|2|2|1
3462198|1|1|1|206.37547056|70|1|1|1|2|2|2|1
3462199|1|1|1|132.90913447|70|1|1|1|2|2|2|1
3462200|1|1|1|245.56802863|70|1|1|1|2|2|2|1
3462201|1|1|1|194.91857347|70|1|1|1|2|2|2|1
3462202|1|1|1|103.37757109|70|2|1|2|1|1|1|1
3462203|1|1|1|163.96409143|70|1|1|2|1|1|1|1
3462204|1|1|1|134.76332762|70|1|1|2|1|1|1|1
3462205|1|1|1|130.32143967|70|2|1|2|1|1|1|1
3462206|1|1|1|100.87511618|70|1|1|2|1|1|1|1
3462207|1|1|1|101.62583822|70|2|1|2|1|1|1|1
3462208|1|1|1|221.34044634|73|1|1|3|1|1|1|1
3462209|1|1|1|274.47667015|73|1|1|3|1|1|1|1
3462210|1|1|1|430.78977476|73|2|1|4|1|1|1|1
3462211|1|1|1|434.39167367|73|2|1|4|1|1|1|1
3462212|1|1|1|455.82189708|73|2|1|2|1|1|1|1
3462213|1|1|1|322.69522472|73|1|1|1|1|1|1|1
3462214|1|1|1|359.08970492|73|1|1|2|2|1|1|1
3462215|1|1|1|436.7733598|73|1|1|2|2|1|1|1
3462216|1|1|1|249.58518858|73|1|1|2|1|1|1|1
3462217|1|1|1|221.35872997|73|2|1|2|1|1|1|1
3462218|1|1|1|283.03750906|73|2|1|2|1|1|1|1
3462219|1|1|1|276.43106506|73|2|1|2|1|1|1|1
3462220|1|1|1|332.62161798|73|1|1|4|1|1|1|1
3462221|1|1|1|427.59052468|73|1|1|3|1|1|1|1
3462222|1|1|1|332.62161798|73|1|1|3|1|1|1|1
3462223|1|1|1|267.27598141|73|1|1|2|1|1|1|1
3462224|1|1|1|335.67930811|73|1|1|2|1|1|1|1
3462225|1|1|1|244.87196807|73|1|1|2|1|1|1|1
3462226|1|1|1|2469.2448577|76|2|1|4|1|1|1|1
3462227|1|1|1|2834.3015925|76|2|1|4|1|1|1|1
3462228|1|1|1|2891.8359943|76|2|1|1|2|1|1|1
3462229|1|1|1|2891.8359943|76|2|1|1|2|1|1|1
3462230|1|1|1|2476.767433|76|1|1|1|2|1|1|1
3462231|1|1|1|2476.767433|76|2|1|1|2|1|1|1
3462232|1|1|1|2194.0445816|76|3|1|1|2|1|1|1
3462233|1|1|1|1736.5412767|76|2|1|1|1|1|1|1
3462234|1|1|1|1780.4585495|76|2|1|1|2|1|1|1
3462235|1|1|1|1248.3032345|76|3|1|1|2|1|1|1
3462236|1|1|1|1209.7958714|76|2|1|3|1|1|1|1
3462237|1|1|1|2204.4567941|76|2|1|3|1|1|1|1
3462238|1|1|1|1551.0018781|76|2|1|3|2|1|1|1
3462239|1|1|1|2820.6494566|76|1|1|3|1|1|1|1
3462240|1|1|1|1903.8687888|76|1|1|3|1|1|1|1
3462241|1|1|1|768.96871664|76|2|1|3|1|1|1|1
3462242|1|1|1|1761.6527989|76|2|1|3|1|1|1|1
3462243|1|1|1|2282.5937411|76|1|1|1|1|1|1|1
3462244|1|1|1|1749.2288541|76|2|1|1|1|1|1|1
3462245|1|1|1|4701.6944389|76|2|1|1|1|1|1|1
3462246|1|1|1|1597.9911339|76|2|1|1|1|1|1|1
3462247|1|1|1|1881.7656435|76|2|1|1|1|1|1|1
3462248|1|1|1|2537.0079468|76|2|1|1|1|1|1|1
3462249|1|1|1|3879.5912123|76|1|1|1|2|2|2|2
3462250|1|1|1|2862.4965044|76|1|1|1|1|1|1|1
3462251|1|1|1|1876.6730248|76|1|1|1|1|1|1|1
3462252|1|1|1|2427.010139|76|1|1|1|1|1|1|1
3462253|1|1|1|2151.2619287|76|1|1|3|1|1|1|1
3462254|1|1|1|1235.6469215|76|2|1|4|1|1|1|1
3462255|1|1|1|1321.9823512|76|2|1|4|1|1|1|1
3462256|1|1|1|1368.7839093|76|2|1|4|1|1|1|1
3462257|1|1|1|1321.9823512|76|2|1|4|1|1|1|1
3462258|1|1|1|1192.4258733|76|2|1|5|1|1|1|1
3462259|1|1|1|1358.1735936|76|2|1|4|1|1|1|1
3462260|1|1|1|1740.4636402|76|2|1|1|1|1|1|1
3462261|1|1|1|48.597813593|88|2|1|2|2|2|1|2
3462262|1|1|1|47.011562989|88|1|1|2|2|2|1|2
3462263|1|1|1|94.15602483|88|2|1|1|2|2|1|2
3462264|1|1|1|41.045024825|88|1|1|2|2|2|1|2
3462265|1|1|1|46.41560356|88|1|1|1|2|2|1|2
3462266|1|1|1|50.051165343|88|2|1|1|2|2|1|2
3462267|1|1|1|24.047159775|88|2|1|2|2|2|1|2
3462268|1|1|1|46.41560356|88|1|1|1|2|2|1|2
3462269|1|1|1|41.616492467|88|1|1|2|2|2|1|2
3462270|1|1|1|73.522790354|88|1|1|1|2|2|1|2
3462271|1|1|1|36.82176093|88|1|1|2|2|2|1|2
3462272|1|1|1|1662.9713491|05|2|1|2|2|1|1|1
3462274|1|1|1|2036.2333938|05|2|1|4|1|1|1|1
3462275|1|1|1|2488.4133858|05|2|1|2|1|1|1|1
3462276|1|1|1|3822.1913021|05|2|1|3|1|1|1|1
3462277|1|1|1|5845.9002173|05|2|1|3|1|1|1|1
3462278|1|1|1|2399.1279512|05|2|1|3|1|1|1|1
3462279|1|1|1|5464.6853007|05|2|1|3|1|1|1|1
3462280|1|1|1|2454.3696935|05|2|1|3|1|1|1|1
3462281|1|1|1|3496.4492844|05|2|1|3|2|2|2|2
3462283|1|1|1|4851.5860261|05|2|1|3|1|1|1|1
3462284|1|1|1|3682.9740782|05|2|1|3|1|1|1|1
3462285|1|1|1|6080.1904109|05|2|1|3|1|1|1|1
3462286|1|1|1|1071.7773938|08|2|1|5|1|1|1|1
3462287|1|1|1|1297.2628635|08|2|1|3|1|1|1|1
3462288|1|1|1|1387.5027621|08|2|1|3|1|1|1|1
3462289|1|1|1|797.72196866|08|2|1|3|1|1|1|1
3462290|1|1|1|969.21347009|08|2|1|3|1|1|1|1
3462291|1|1|1|1038.6721699|08|2|1|3|1|1|1|1
3462292|1|1|1|1474.6019542|08|2|1|3|1|1|1|1
3462293|1|1|1|1462.9696872|08|2|1|3|1|1|1|1
3462294|1|1|1|1650.6048485|08|2|1|3|1|1|1|1
3462295|1|1|1|1441.4429575|08|2|1|3|1|1|1|1
3462296|1|1|1|1351.203059|08|2|1|3|1|1|1|1
3462297|1|1|1|839.47236765|08|2|1|1|1|1|1|1
3462298|1|1|1|2147.4613214|08|2|1|1|1|1|1|1
3462300|1|1|1|1516.2942572|08|2|1|1|1|1|1|1
3462301|1|1|1|874.31284232|08|2|1|1|1|1|1|1
3462302|1|1|1|882.49275776|08|2|1|2|1|1|1|1
3462303|1|1|1|1124.6826269|08|1|1|3|1|1|1|1
3462304|1|1|1|1221.425551|08|2|1|1|1|1|1|1
3462305|1|1|1|2626.2010941|08|2|1|2|1|1|1|1
3462306|1|1|1|2334.4009725|08|2|1|1|1|1|1|1
3462307|1|1|1|1391.9720182|08|2|1|1|1|1|1|1
3462308|1|1|1|1999.0975866|08|2|1|2|1|1|1|1
3462309|1|1|1|3655.074036|11|2|1|2|1|1|1|1
3462310|1|1|1|9678.8064914|11|2|1|3|1|1|1|1
3462311|1|1|1|4996.078511|11|2|1|3|1|1|1|1
3462312|1|1|1|8587.609871|11|1|1|3|1|1|1|1
3462313|1|1|1|5124.8743583|11|1|1|3|2|1|1|1
3462314|1|1|1|5238.0005499|11|2|1|3|1|1|1|1
3462315|1|1|1|7280.4166078|11|2|1|3|1|1|1|1
3462316|1|1|1|6134.321705|11|2|1|6|1|1|1|1
3462317|1|1|1|8980.5517504|11|2|1|6|1|1|1|1
3462318|1|1|1|7088.4756265|11|2|1|4|1|1|1|1
3462319|1|1|1|439.95190142|13|2|1|4|1|1|1|1
3462320|1|1|1|578.52776097|13|2|1|3|1|1|1|1
3462321|1|1|1|496.53144692|13|2|1|2|1|1|1|1
3462322|1|1|1|595.11048081|13|2|1|3|1|1|1|1
3462323|1|1|1|683.03998298|13|2|1|3|1|1|1|1
3462324|1|1|1|852.14726464|13|1|1|3|1|1|1|1
3462325|1|1|1|328.85810569|13|1|1|3|1|1|1|1
3462326|1|1|1|493.92103683|13|2|1|3|1|1|1|1
3462327|1|1|1|397.85058076|13|2|1|3|1|1|1|1
3462328|1|1|1|339.23828073|13|2|1|3|1|1|1|1
3462329|1|1|1|429.2922045|13|2|1|3|1|1|1|1
3462330|1|1|1|557.67135482|13|1|1|2|1|1|1|1
3462331|1|1|1|703.92304228|13|2|1|3|1|1|1|1
3462332|1|1|1|703.92304228|13|2|1|2|1|1|1|1
3462333|1|1|1|524.28196192|13|2|1|3|1|1|1|1
3462334|1|1|1|551.15299811|13|1|1|3|1|1|1|1
3462335|1|1|1|450.53579125|13|1|1|3|1|1|1|1
3462336|1|1|1|484.78529221|13|1|1|3|1|1|1|1
3462337|1|1|1|1399.0958494|13|2|1|1|1|1|1|1
3462338|1|1|1|786.87323876|13|1|1|1|1|1|1|1
3462339|1|1|1|632.79580519|13|1|1|1|1|1|1|1
3462340|1|1|1|721.65673066|13|2|1|1|1|1|1|1
3462341|1|1|1|646.09861999|13|2|1|1|1|1|1|1
3462342|1|1|1|232.85555433|15|2|1|2|1|1|1|1
3462343|1|1|1|94.8730161|15|2|1|2|1|1|1|1
3462344|1|1|1|94.8730161|15|2|1|3|1|1|1|1
3462345|1|1|1|151.54681769|15|2|1|2|1|1|1|1
3462346|1|1|1|134.24447527|15|1|1|3|1|1|1|1
3462347|1|1|1|160.97041593|15|1|1|2|1|1|1|1
3462348|1|1|1|151.22187245|15|2|1|3|1|1|1|1
3462349|1|1|1|180.89275251|15|2|1|3|1|1|1|1
3462350|1|1|1|95.539790362|15|3|1|3|1|1|1|1
3462351|1|1|1|63.2486774|15|2|1|3|1|1|1|1
3462352|1|1|1|120.45388128|15|2|1|3|1|1|1|1
3462353|1|1|1|82.350167662|15|3|1|3|1|1|1|1
3462354|1|1|1|100.58484764|15|3|1|4|1|1|1|1
3462355|1|1|1|116.69502966|15|3|1|3|1|1|1|1
3462356|1|1|1|116.69502966|15|3|1|4|1|1|1|1
3462357|1|1|1|742.81344566|17|2|1|3|1|1|1|1
3462358|1|1|1|402.67968678|17|2|1|3|1|1|1|1
3462359|1|1|1|432.31727044|17|2|1|6|1|1|1|1
3462360|1|1|1|509.68177644|17|2|1|6|1|1|1|1
3462361|1|1|1|432.31727044|17|2|1|6|1|1|1|1
3462362|1|1|1|453.84364852|17|2|1|6|1|1|1|1
3462363|1|1|1|718.88609615|17|2|1|6|1|1|1|1
3462364|1|1|1|441.63769999|17|2|1|5|1|1|1|1
3462365|1|1|1|329.46519827|17|2|1|2|1|1|1|1
3462366|1|1|1|403.47136959|17|1|1|2|1|1|1|1
3462367|1|1|1|233.68960585|17|2|1|3|1|1|1|1
3462368|1|1|1|205.62791493|17|1|1|3|1|1|1|1
3462369|1|1|1|225.36708064|17|1|1|3|1|1|1|1
3462370|1|1|1|225.36708064|17|2|1|3|1|1|1|1
3462371|1|1|1|259.55954053|17|2|1|3|1|1|1|1
3462372|1|1|1|188.82563423|17|1|1|3|1|1|1|1
3462373|1|1|1|124.57131974|17|2|1|3|1|1|1|1
3462374|1|1|1|182.10696677|17|1|1|3|1|1|1|1
3462375|1|1|1|190.82541694|17|2|1|3|1|1|1|1
3462376|1|1|1|147.45764826|17|2|1|3|1|1|1|1
3462377|1|1|1|353.9365357|17|1|1|1|1|1|1|1
3462378|1|1|1|68.488684576|18|1|1|1|1|2|1|1
3462379|1|1|1|102.41350502|18|1|1|1|2|2|1|1
3462380|1|1|1|118.74785571|18|1|1|1|2|2|1|1
3462381|1|1|1|217.30973737|18|2|1|1|1|1|1|1
3462382|1|1|1|168.00665666|18|1|1|1|1|1|1|1
3462383|1|1|1|108.59985504|18|1|1|1|1|1|1|1
3462384|1|1|1|118.3282021|18|1|1|1|1|1|1|1
3462387|1|1|1|99.467486086|18|2|1|2|1|1|1|1
3462388|1|1|1|110.10115932|18|2|1|2|1|1|1|1
3462389|1|1|1|72.060468157|18|2|1|2|1|1|1|1
3462390|1|1|1|119.15142051|18|1|1|2|1|1|1|1
3462391|1|1|1|108.32537139|18|2|1|2|1|1|1|1
3462392|1|1|1|133.23914387|18|2|1|2|1|1|1|1
3462393|1|1|1|85.164190386|18|2|1|2|1|1|1|1
3462394|1|1|1|130.78430709|18|1|1|2|1|1|1|1
3462395|1|1|1|108.32537139|18|2|1|2|1|1|1|1
3462397|1|1|1|67.693167057|18|1|1|1|2|1|1|1
3462398|1|1|1|128.16813745|18|2|1|1|2|1|1|1
3462399|1|1|1|98.26427476|18|1|1|1|1|1|1|1
3462401|1|1|1|139.80236426|18|2|1|1|1|1|1|1
3462402|1|1|1|90.731142906|18|1|1|1|1|1|1|1
3462403|1|1|1|79.749712704|18|1|1|2|1|1|1|1
3462404|1|1|1|50.400493887|18|1|1|2|1|1|1|1
3462405|1|1|1|87.371215739|18|1|1|2|1|1|1|1
3462406|1|1|1|100.93573602|18|1|1|2|1|1|1|1
3462407|1|1|1|117.76336114|18|1|1|2|1|1|1|1
3462408|1|1|1|198.9828521|18|1|1|4|1|1|1|1
3462409|1|1|1|205.45448283|19|2|1|3|2|1|1|1
3462410|1|1|1|353.42095673|19|2|1|5|2|1|1|1
3462411|1|1|1|389.8815426|19|2|1|5|2|1|1|1
3462412|1|1|1|151.1357742|19|2|1|6|2|1|1|1
3462413|1|1|1|157.81932408|19|1|1|6|2|1|2|1
3462414|1|1|1|253.42300269|19|2|1|2|1|1|1|1
3462415|1|1|1|273.41621703|20|1|1|1|1|1|1|1
3462416|1|1|1|349.86271207|20|2|1|1|1|1|1|1
3462417|1|1|1|283.02357643|20|1|1|3|1|1|1|1
3462418|1|1|1|363.85722055|20|2|1|3|1|1|1|1
3462419|1|1|1|348.50613269|20|1|1|3|1|1|1|1
3462420|1|1|1|552.08230272|20|1|1|3|1|1|1|1
3462421|1|1|1|363.80346132|20|1|1|3|1|1|1|1
3462422|1|1|1|449.05508243|20|2|1|3|1|1|1|1
3462423|1|1|1|388.90526743|20|2|1|3|1|1|1|1
3462424|1|1|1|252.27851614|20|2|1|1|1|1|1|1
3462425|1|1|1|150.42603028|20|1|1|1|1|1|1|1
3462426|1|1|1|284.49991076|20|2|1|1|1|1|1|1
3462427|1|1|1|431.29631951|20|2|1|1|1|1|1|1
3462428|1|1|1|258.02344805|20|1|1|1|1|1|1|1
3462429|1|1|1|312.69956542|20|2|1|1|1|1|1|1
3462430|1|1|1|250.30737816|20|2|1|1|1|1|1|1
3462431|1|1|1|229.10338509|20|2|1|1|1|1|1|1
3462432|1|1|1|278.67968336|20|2|1|1|1|1|1|1
3462433|1|1|1|314.04704228|20|2|1|1|1|1|1|1
3462434|1|1|1|323.16515442|20|2|1|1|1|1|1|1
3462435|1|1|1|235.86789599|23|1|1|2|1|1|1|1
3462436|1|1|1|312.75682106|23|1|1|2|1|1|1|1
3462437|1|1|1|261.06666957|23|2|1|2|1|1|1|1
3462438|1|1|1|168.27662394|23|2|1|2|1|1|1|1
3462439|1|1|1|154.54205354|23|2|1|3|1|1|1|1
3462440|1|1|1|196.9009335|23|2|1|3|1|1|1|1
3462441|1|1|1|206.16950657|23|2|1|3|1|1|1|1
3462442|1|1|1|171.16748489|23|1|1|1|1|1|1|1
3462443|1|1|1|156.76612516|23|2|1|1|1|1|1|1
3462444|1|1|1|316.19478756|23|1|1|1|1|1|1|1
3462445|1|1|1|257.88055417|23|2|1|1|1|1|1|1
3462446|1|1|1|143.05460231|23|2|1|1|1|1|1|1
3462447|1|1|1|90.583139987|27|1|1|3|2|1|1|1
3462448|1|1|1|78.375347251|27|2|1|3|2|2|1|1
3462449|1|1|1|91.618508711|27|2|1|1|2|1|1|2
3462450|1|1|1|118.90706249|27|2|1|1|2|1|1|2
3462451|1|1|1|98.523453787|27|2|1|3|2|1|1|1
3462452|1|1|1|88.134947014|27|2|1|1|2|2|1|2
3462453|1|1|1|91.998145535|27|1|1|1|2|2|1|1
3462454|1|1|1|90.284663624|27|1|1|1|2|2|1|2
3462455|1|1|1|87.684182353|27|2|1|1|2|1|1|1
3462456|1|1|1|193.25208034|41|1|1|2|1|1|1|1
3462457|1|1|1|233.5955037|41|1|1|2|1|1|1|1
3462458|1|1|1|355.03743488|41|2|1|2|1|1|1|1
