Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P1992|P1993S1|P1993S1A1|P1994|P1994S1|P1995|P1995S1|P1996S1|P1996S1A1|P1996S2|P1996S2A1|P1996S3|P1996S3A1|P1996S4|P1996S4A1|P1996S5|P1996S5A1|P1996S7|P1996S7A1|P1996S8|P1996S8A1|P1996S10|P1996S10A1|P1997|P1998
3453582|1|2|2|1138.4966176|34535821|2||||||||||||||||||||||||1
3453582|1|3|3|1138.4966176|34535821|2||||||||||||||||||||||||2
3453582|1|4|4|1138.4966176|34535821|2||||||||||||||||||||||||1
3453583|1|1|1|1104.82049|34535831|2||||||||||||||||||||||||2
3453583|1|2|2|1104.82049|34535831|2||||||||||||||||||||||||2
3453584|1|1|1|1104.82049|34535841|2||||||||||||||||||||||||2
3453584|1|2|2|1104.82049|34535841|2||||||||||||||||||||||||2
3453585|1|1|1|1295.1049448|34535851|2||||||||||||||||||||||||2
3453586|1|1|1|764.77685081|34535861|2||||||||||||||||||||||||1
3453586|1|2|2|764.77685081|34535861|2||||||||||||||||||||||||2
3453587|1|1|1|1062.9785393|34535871|2||||||||||||||||||||||||1
3453587|1|2|2|1062.9785393|34535871|2||||||||||||||||||||||||2
3453587|1|3|3|1062.9785393|34535871|2||||||||||||||||||||||||2
3453587|1|4|4|1062.9785393|34535871|2||||||||||||||||||||||||2
3453587|1|5|5|1062.9785393|34535871|2||||||||||||||||||||||||2
3453587|1|6|6|1062.9785393|34535871|2||||||||||||||||||||||||2
3453588|1|1|1|1041.1769118|34535881|2||||||||||||||||||||||||2
3453588|1|2|2|1041.1769118|34535881|2||||||||||||||||||||||||2
3453588|1|3|3|1041.1769118|34535881|2||||||||||||||||||||||||2
3453588|1|4|4|1041.1769118|34535881|2||||||||||||||||||||||||2
3453588|1|5|5|1041.1769118|34535881|2||||||||||||||||||||||||2
3453588|1|6|6|1041.1769118|34535881|2||||||||||||||||||||||||2
3453589|1|1|1|1034.2618078|34535891|2||||||||||||||||||||||||1
3453590|1|1|1|1015.8000291|34535901|2||||||||||||||||||||||||2
3453590|2|1|1|1015.8000291|34535902|2||||||||||||||||||||||||2
3453591|1|1|1|764.05598205|34535911|2||||||||||||||||||||||||2
3453591|1|2|2|764.05598205|34535911|2||||||||||||||||||||||||1
3453591|1|3|3|764.05598205|34535911|2||||||||||||||||||||||||2
3453592|1|1|1|696.51969408|34535921|2||||||||||||||||||||||||1
3453592|1|2|2|696.51969408|34535921|2||||||||||||||||||||||||1
3453592|1|3|3|696.51969408|34535921|2||||||||||||||||||||||||4
3453593|1|1|1|665.9912008|34535931|2||||||||||||||||||||||||1
3453593|1|2|2|665.9912008|34535931|2||||||||||||||||||||||||2
3453593|1|3|3|665.9912008|34535931|2||||||||||||||||||||||||2
3453593|1|4|4|665.9912008|34535931|2||||||||||||||||||||||||1
3453594|1|1|1|1248.5509181|34535941|2||||||||||||||||||||||||2
3453594|1|2|2|1248.5509181|34535941|2||||||||||||||||||||||||2
3453595|1|1|1|776.28948603|34535951|2||||||||||||||||||||||||2
3453595|1|2|2|776.28948603|34535951|2||||||||||||||||||||||||1
3453595|1|3|3|776.28948603|34535951|2||||||||||||||||||||||||1
3453596|1|2|2|1522.2957921|34535961|2||||||||||||||||||||||||1
3453596|1|3|3|1522.2957921|34535961|2||||||||||||||||||||||||1
3453596|1|1|1|1522.2957921|34535961|2||||||||||||||||||||||||1
3453597|1|1|1|1536.4441139|34535971|2||||||||||||||||||||||||2
3453597|1|2|2|1536.4441139|34535971|2||||||||||||||||||||||||2
3453597|1|3|3|1536.4441139|34535971|2||||||||||||||||||||||||2
3453597|1|5|5|1536.4441139|34535971|2||||||||||||||||||||||||2
3453597|1|6|6|1536.4441139|34535971|2||||||||||||||||||||||||1
3453597|1|7|7|1536.4441139|34535971|2||||||||||||||||||||||||2
3453598|1|1|1|918.82324085|34535981|2||||||||||||||||||||||||2
3453598|1|2|2|918.82324085|34535981|2||||||||||||||||||||||||2
3453598|1|3|3|918.82324085|34535981|2||||||||||||||||||||||||2
3453599|1|1|1|1299.1534151|34535991|2||||||||||||||||||||||||1
3453599|1|2|2|1299.1534151|34535991|2||||||||||||||||||||||||2
3453599|1|3|3|1299.1534151|34535991|2||||||||||||||||||||||||1
3453599|1|4|4|1299.1534151|34535991|2||||||||||||||||||||||||2
3453599|1|5|5|1299.1534151|34535991|2||||||||||||||||||||||||4
3453599|1|6|6|1299.1534151|34535991|2||||||||||||||||||||||||2
3453600|1|1|1|1373.6179513|34536001|2||||||||||||||||||||||||2
3453600|1|2|2|1373.6179513|34536001|2||||||||||||||||||||||||1
3453600|1|3|3|1373.6179513|34536001|2||||||||||||||||||||||||2
3453600|1|4|4|1373.6179513|34536001|2||||||||||||||||||||||||2
3453600|1|5|5|1373.6179513|34536001|2||||||||||||||||||||||||2
3453601|1|1|1|1664.2946662|34536011|2||||||||||||||||||||||||1
3453601|1|2|2|1664.2946662|34536011|2||||||||||||||||||||||||1
3453601|1|3|3|1664.2946662|34536011|2||||||||||||||||||||||||2
3453601|1|4|4|1664.2946662|34536011|2||||||||||||||||||||||||1
3453601|1|5|5|1664.2946662|34536011|2||||||||||||||||||||||||1
3453601|1|6|6|1664.2946662|34536011|2||||||||||||||||||||||||2
3453602|1|1|1|1471.5215261|34536021|2||||||||||||||||||||||||1
3453602|1|2|2|1471.5215261|34536021|2||||||||||||||||||||||||4
3453603|1|1|1|1279.4250756|34536031|2||||||||||||||||||||||||2
3453603|1|2|2|1279.4250756|34536031|2||||||||||||||||||||||||1
3453603|1|3|3|1279.4250756|34536031|2||||||||||||||||||||||||2
3453603|1|4|4|1279.4250756|34536031|2||||||||||||||||||||||||2
3453603|2|1|1|1279.4250756|34536032|2||||||||||||||||||||||||2
3453604|1|1|1|665.56444133|34536041|2||||||||||||||||||||||||2
3453604|1|2|2|665.56444133|34536041|2||||||||||||||||||||||||2
3453604|1|3|3|665.56444133|34536041|2||||||||||||||||||||||||2
3453604|1|4|4|665.56444133|34536041|2||||||||||||||||||||||||2
3453604|1|5|5|665.56444133|34536041|2||||||||||||||||||||||||2
3453605|1|1|1|1426.086904|34536051|2||||||||||||||||||||||||2
3453605|1|2|2|1426.086904|34536051|2||||||||||||||||||||||||2
3453605|1|3|3|1426.086904|34536051|2||||||||||||||||||||||||2
3453606|1|1|1|1514.801571|34536061|2||||||||||||||||||||||||2
3453606|1|2|2|1514.801571|34536061|2||||||||||||||||||||||||2
3453607|1|1|1|1678.0568428|34536071|2||||||||||||||||||||||||2
3453607|1|2|2|1678.0568428|34536071|2||||||||||||||||||||||||1
3453607|1|3|3|1678.0568428|34536071|2||||||||||||||||||||||||4
3453608|1|1|1|871.97963885|34536081|2||||||||||||||||||||||||1
3453608|1|2|2|871.97963885|34536081|1|68|68001|4||2024-06-02|2024-06-06|2||1|4|2||2||2||2||2||2||1|
3453608|1|3|3|871.97963885|34536081|2||||||||||||||||||||||||4
3453609|1|1|1|1394.1628215|34536091|2||||||||||||||||||||||||4
3453609|1|2|2|1394.1628215|34536091|2||||||||||||||||||||||||2
3453609|1|3|3|1394.1628215|34536091|2||||||||||||||||||||||||2
3453610|1|1|1|648.20384013|34536101|2||||||||||||||||||||||||2
3453610|1|2|2|648.20384013|34536101|2||||||||||||||||||||||||2
3453610|1|3|3|648.20384013|34536101|2||||||||||||||||||||||||2
3453610|1|4|4|648.20384013|34536101|2||||||||||||||||||||||||1
3453611|1|1|1|1703.5302022|34536111|2||||||||||||||||||||||||2
3453612|1|1|1|2168.3065651|34536121|2||||||||||||||||||||||||4
3453612|1|2|2|2168.3065651|34536121|2||||||||||||||||||||||||4
3453612|1|3|3|2168.3065651|34536121|2||||||||||||||||||||||||4
3453613|1|1|1|2018.3453686|34536131|2||||||||||||||||||||||||4
3453614|1|1|1|1165.898151|34536141|2||||||||||||||||||||||||2
3453614|1|2|2|1165.898151|34536141|2||||||||||||||||||||||||4
3453614|1|3|3|1165.898151|34536141|2||||||||||||||||||||||||1
3453615|1|1|1|1048.4918485|34536151|2||||||||||||||||||||||||2
3453615|1|2|2|1048.4918485|34536151|2||||||||||||||||||||||||2
3453615|1|3|3|1048.4918485|34536151|2||||||||||||||||||||||||2
3453615|1|4|4|1048.4918485|34536151|2||||||||||||||||||||||||2
3453616|1|1|1|1499.2121396|34536161|2||||||||||||||||||||||||4
3453617|1|1|1|1471.6340321|34536171|2||||||||||||||||||||||||2
3453618|1|4|4|1483.4570825|34536181|2||||||||||||||||||||||||3
3453618|1|1|1|1483.4570825|34536181|2||||||||||||||||||||||||2
3453618|1|2|2|1483.4570825|34536181|2||||||||||||||||||||||||2
3453618|1|3|3|1483.4570825|34536181|2||||||||||||||||||||||||2
3453619|1|1|1|1480.1521219|34536191|2||||||||||||||||||||||||2
3453619|1|2|2|1480.1521219|34536191|1|44|44001|4||2024-06-01|2024-06-14|2||1|13|2||2||2||2||2||2||3|
3453620|1|1|1|1608.1317993|34536201|2||||||||||||||||||||||||4
3453620|1|2|2|1608.1317993|34536201|2||||||||||||||||||||||||2
3453620|1|3|3|1608.1317993|34536201|2||||||||||||||||||||||||4
3453620|1|4|4|1608.1317993|34536201|2||||||||||||||||||||||||2
3453621|1|1|1|1060.8269441|34536211|2||||||||||||||||||||||||2
3453621|1|2|2|1060.8269441|34536211|2||||||||||||||||||||||||2
3453622|1|1|1|1397.7633033|34536221|2||||||||||||||||||||||||1
3453622|1|2|2|1397.7633033|34536221|2||||||||||||||||||||||||1
3453623|1|1|1|1269.2717065|34536231|2||||||||||||||||||||||||3
3453623|1|2|2|1269.2717065|34536231|2||||||||||||||||||||||||2
3453623|1|3|3|1269.2717065|34536231|2||||||||||||||||||||||||2
3453624|1|1|1|1243.2230087|34536241|2||||||||||||||||||||||||2
3453624|1|2|2|1243.2230087|34536241|2||||||||||||||||||||||||1
3453624|1|3|3|1243.2230087|34536241|2||||||||||||||||||||||||2
3453625|1|1|1|1406.827642|34536251|2||||||||||||||||||||||||4
3453625|1|2|2|1406.827642|34536251|2||||||||||||||||||||||||4
3453625|1|3|3|1406.827642|34536251|2||||||||||||||||||||||||1
3453625|1|4|4|1406.827642|34536251|2||||||||||||||||||||||||1
3453625|1|5|5|1406.827642|34536251|2||||||||||||||||||||||||1
3453626|1|1|1|1397.7633033|34536261|2||||||||||||||||||||||||2
3453626|1|2|2|1397.7633033|34536261|2||||||||||||||||||||||||2
3453627|1|1|1|1562.5409404|34536271|2||||||||||||||||||||||||2
3453627|1|2|2|1562.5409404|34536271|2||||||||||||||||||||||||2
3453628|1|1|1|979.6131559|34536281|2||||||||||||||||||||||||2
3453629|1|1|1|1416.192386|34536291|2||||||||||||||||||||||||2
3453629|1|2|2|1416.192386|34536291|2||||||||||||||||||||||||2
3453630|1|1|1|1203.8435682|34536301|2||||||||||||||||||||||||1
3453630|1|2|2|1203.8435682|34536301|2||||||||||||||||||||||||2
3453630|1|3|3|1203.8435682|34536301|2||||||||||||||||||||||||1
3453631|1|1|1|1021.0879287|34536311|2||||||||||||||||||||||||2
3453632|1|1|1|1049.4127279|34536321|2||||||||||||||||||||||||2
3453632|1|2|2|1049.4127279|34536321|2||||||||||||||||||||||||2
3453632|1|3|3|1049.4127279|34536321|2||||||||||||||||||||||||2
3453632|1|4|4|1049.4127279|34536321|2||||||||||||||||||||||||2
3453633|1|1|1|1494.3342439|34536331|2||||||||||||||||||||||||2
3453633|1|2|2|1494.3342439|34536331|2||||||||||||||||||||||||2
3453634|1|1|1|1047.7889938|34536341|2||||||||||||||||||||||||2
3453634|1|2|2|1047.7889938|34536341|2||||||||||||||||||||||||2
3453635|1|1|1|873.11194785|34536351|2||||||||||||||||||||||||2
3453635|1|2|2|873.11194785|34536351|2||||||||||||||||||||||||2
3453635|1|3|3|873.11194785|34536351|2||||||||||||||||||||||||2
3453635|1|4|4|873.11194785|34536351|2||||||||||||||||||||||||2
3453636|1|1|1|994.80997154|34536361|2||||||||||||||||||||||||3
3453636|1|2|2|994.80997154|34536361|2||||||||||||||||||||||||1
3453636|1|3|3|994.80997154|34536361|2||||||||||||||||||||||||1
3453637|1|1|1|1687.5821308|34536371|2||||||||||||||||||||||||4
3453637|1|2|2|1687.5821308|34536371|2||||||||||||||||||||||||2
3453637|1|3|3|1687.5821308|34536371|2||||||||||||||||||||||||4
3453637|1|4|4|1687.5821308|34536371|2||||||||||||||||||||||||4
3453637|1|5|5|1687.5821308|34536371|2||||||||||||||||||||||||2
3453637|1|8|8|1687.5821308|34536371|2||||||||||||||||||||||||4
3453637|1|9|9|1687.5821308|34536371|2||||||||||||||||||||||||4
3453638|1|1|1|681.75860827|34536381|2||||||||||||||||||||||||2
3453638|1|2|2|681.75860827|34536381|2||||||||||||||||||||||||2
3453638|1|3|3|681.75860827|34536381|2||||||||||||||||||||||||2
3453638|1|4|4|681.75860827|34536381|2||||||||||||||||||||||||2
3453639|1|1|1|1852.9923553|34536391|2||||||||||||||||||||||||2
3453639|1|2|2|1852.9923553|34536391|2||||||||||||||||||||||||1
3453639|1|3|3|1852.9923553|34536391|2||||||||||||||||||||||||1
3453640|1|1|1|1456.1147764|34536401|2||||||||||||||||||||||||1
3453640|1|2|2|1456.1147764|34536401|2||||||||||||||||||||||||2
3453640|1|3|3|1456.1147764|34536401|2||||||||||||||||||||||||1
3453641|1|1|1|1715.8906975|34536411|2||||||||||||||||||||||||2
3453641|1|2|2|1715.8906975|34536411|2||||||||||||||||||||||||2
3453641|1|3|3|1715.8906975|34536411|2||||||||||||||||||||||||1
3453641|1|4|4|1715.8906975|34536411|2||||||||||||||||||||||||2
3453642|1|2|2|1491.4256721|34536421|2||||||||||||||||||||||||2
3453642|1|1|1|1491.4256721|34536421|2||||||||||||||||||||||||2
3453643|1|1|1|1419.4817389|34536431|2||||||||||||||||||||||||2
3453643|1|2|2|1419.4817389|34536431|2||||||||||||||||||||||||2
3453643|1|3|3|1419.4817389|34536431|2||||||||||||||||||||||||2
3453644|1|1|1|1583.3402601|34536441|2||||||||||||||||||||||||2
3453644|1|4|4|1583.3402601|34536441|2||||||||||||||||||||||||2
3453645|1|1|1|1687.6432135|34536451|2||||||||||||||||||||||||1
3453645|1|2|2|1687.6432135|34536451|2||||||||||||||||||||||||2
3453645|1|3|3|1687.6432135|34536451|2||||||||||||||||||||||||2
3453645|1|4|4|1687.6432135|34536451|2||||||||||||||||||||||||2
3453645|1|6|6|1687.6432135|34536451|2||||||||||||||||||||||||1
3453645|1|7|7|1687.6432135|34536451|2||||||||||||||||||||||||2
3453646|1|1|1|1378.6220999|34536461|2||||||||||||||||||||||||2
3453646|1|2|2|1378.6220999|34536461|2||||||||||||||||||||||||1
3453646|1|3|3|1378.6220999|34536461|2||||||||||||||||||||||||2
3453646|1|5|5|1378.6220999|34536461|2||||||||||||||||||||||||4
3453647|1|1|1|2211.2945181|34536471|2||||||||||||||||||||||||1
3453647|1|2|2|2211.2945181|34536471|2||||||||||||||||||||||||2
3453648|1|1|1|1468.5520164|34536481|2||||||||||||||||||||||||2
3453648|1|2|2|1468.5520164|34536481|2||||||||||||||||||||||||4
3453648|1|3|3|1468.5520164|34536481|2||||||||||||||||||||||||2
3453649|1|1|1|2135.143253|34536491|2||||||||||||||||||||||||2
3453649|1|2|2|2135.143253|34536491|2||||||||||||||||||||||||1
3453649|1|3|3|2135.143253|34536491|2||||||||||||||||||||||||2
3453649|1|4|4|2135.143253|34536491|2||||||||||||||||||||||||2
3453649|1|5|5|2135.143253|34536491|2||||||||||||||||||||||||2
3453650|1|1|1|1436.7391218|34536501|2||||||||||||||||||||||||4
3453650|1|2|2|1436.7391218|34536501|2||||||||||||||||||||||||2
3453650|1|3|3|1436.7391218|34536501|2||||||||||||||||||||||||2
3453650|1|5|5|1436.7391218|34536501|2||||||||||||||||||||||||2
3453651|1|4|4|2823.1859479|34536511|2||||||||||||||||||||||||1
3453651|1|1|1|2823.1859479|34536511|2||||||||||||||||||||||||4
3453651|1|2|2|2823.1859479|34536511|2||||||||||||||||||||||||2
3453652|1|1|1|1435.9048997|34536521|2||||||||||||||||||||||||1
3453653|1|1|1|1562.3248972|34536531|2||||||||||||||||||||||||4
3453653|1|2|2|1562.3248972|34536531|2||||||||||||||||||||||||2
3453653|1|3|3|1562.3248972|34536531|2||||||||||||||||||||||||1
3453654|1|1|1|1851.8318811|34536541|2||||||||||||||||||||||||1
3453655|1|1|1|1595.7904691|34536551|2||||||||||||||||||||||||2
3453655|1|2|2|1595.7904691|34536551|2||||||||||||||||||||||||1
3453655|1|4|4|1595.7904691|34536551|2||||||||||||||||||||||||2
3453656|1|1|1|1614.7064408|34536561|2||||||||||||||||||||||||4
3453657|1|1|1|1864.2820901|34536571|1|70|70233|4||2024-05-31|2024-06-03|2||1|3|2||2||2||2||2||2||3|
3453657|1|3|3|1864.2820901|34536571|2||||||||||||||||||||||||1
3453658|1|1|1|1930.0304582|34536581|2||||||||||||||||||||||||1
3453658|1|2|2|1930.0304582|34536581|2||||||||||||||||||||||||4
3453658|1|3|3|1930.0304582|34536581|2||||||||||||||||||||||||1
3453659|1|1|1|2407.2114601|34536591|2||||||||||||||||||||||||1
3453659|1|2|2|2407.2114601|34536591|2||||||||||||||||||||||||4
3453659|1|3|3|2407.2114601|34536591|2||||||||||||||||||||||||1
3453659|1|4|4|2407.2114601|34536591|2||||||||||||||||||||||||4
3453659|1|5|5|2407.2114601|34536591|2||||||||||||||||||||||||1
3453660|1|2|2|2101.4075304|34536601|2||||||||||||||||||||||||1
3453660|1|1|1|2101.4075304|34536601|2||||||||||||||||||||||||1
3453661|1|1|1|1739.609438|34536611|2||||||||||||||||||||||||2
3453661|1|2|2|1739.609438|34536611|2||||||||||||||||||||||||1
3453661|1|3|3|1739.609438|34536611|2||||||||||||||||||||||||2
3453662|1|1|1|6375.7534671|34536621|2||||||||||||||||||||||||2
3453662|1|2|2|6375.7534671|34536621|2||||||||||||||||||||||||2
3453662|1|3|3|6375.7534671|34536621|2||||||||||||||||||||||||2
3453662|1|4|4|6375.7534671|34536621|2||||||||||||||||||||||||2
3453662|1|5|5|6375.7534671|34536621|2||||||||||||||||||||||||2
3453663|1|1|1|5112.5998246|34536631|2||||||||||||||||||||||||6
3453663|1|2|2|5112.5998246|34536631|2||||||||||||||||||||||||6
3453664|1|1|1|5999.7050676|34536641|2||||||||||||||||||||||||2
3453664|1|2|2|5999.7050676|34536641|2||||||||||||||||||||||||2
3453665|1|1|1|2855.1843163|34536651|2||||||||||||||||||||||||2
3453665|1|2|2|2855.1843163|34536651|2||||||||||||||||||||||||2
3453665|1|5|5|2855.1843163|34536651|2||||||||||||||||||||||||2
3453666|1|1|1|9358.664163|34536661|2||||||||||||||||||||||||2
3453666|1|2|2|9358.664163|34536661|2||||||||||||||||||||||||2
3453666|1|3|3|9358.664163|34536661|2||||||||||||||||||||||||4
3453667|1|1|1|7270.3161637|34536671|2||||||||||||||||||||||||2
3453667|1|2|2|7270.3161637|34536671|2||||||||||||||||||||||||2
3453667|1|3|3|7270.3161637|34536671|2||||||||||||||||||||||||2
3453667|1|4|4|7270.3161637|34536671|2||||||||||||||||||||||||2
3453668|1|1|1|5499.4863621|34536681|2||||||||||||||||||||||||2
3453668|1|2|2|5499.4863621|34536681|2||||||||||||||||||||||||2
3453668|1|3|3|5499.4863621|34536681|2||||||||||||||||||||||||2
3453668|1|4|4|5499.4863621|34536681|2||||||||||||||||||||||||2
3453668|1|5|5|5499.4863621|34536681|2||||||||||||||||||||||||2
3453668|1|6|6|5499.4863621|34536681|2||||||||||||||||||||||||2
3453669|1|1|1|5269.4547136|34536691|2||||||||||||||||||||||||2
3453669|1|2|2|5269.4547136|34536691|2||||||||||||||||||||||||2
3453669|1|3|3|5269.4547136|34536691|2||||||||||||||||||||||||2
3453669|1|4|4|5269.4547136|34536691|2||||||||||||||||||||||||2
3453669|1|5|5|5269.4547136|34536691|2||||||||||||||||||||||||2
3453670|1|1|1|4568.4306628|34536701|1|73|73352|3||2024-06-08|2024-06-10|2||2||1|2|2||2||2||2||2||5|
3453670|1|2|2|4568.4306628|34536701|1|73|73449|4||2024-06-08|2024-06-09|2||1|1|2||2||2||2||2||2||4|
3453671|1|1|1|4557.5925248|34536711|2||||||||||||||||||||||||2
3453672|1|1|1|4568.4306628|34536721|2||||||||||||||||||||||||2
3453672|1|2|2|4568.4306628|34536721|2||||||||||||||||||||||||2
3453673|1|1|1|3692.1635578|34536731|2||||||||||||||||||||||||2
3453673|1|2|2|3692.1635578|34536731|2||||||||||||||||||||||||2
3453673|1|3|3|3692.1635578|34536731|2||||||||||||||||||||||||2
3453674|1|1|1|7098.2551183|34536741|2||||||||||||||||||||||||4
3453674|1|2|2|7098.2551183|34536741|2||||||||||||||||||||||||4
3453674|1|3|3|7098.2551183|34536741|2||||||||||||||||||||||||4
3453674|1|4|4|7098.2551183|34536741|2||||||||||||||||||||||||4
3453675|1|1|1|6746.8686814|34536751|2||||||||||||||||||||||||1
3453675|1|2|2|6746.8686814|34536751|2||||||||||||||||||||||||1
3453676|1|1|1|4809.2502831|34536761|1|73|73275|4||2024-06-14|2024-06-16|2||1|2|2||2||2||2||2||2||3|
3453676|1|2|2|4809.2502831|34536761|1|73|73275|4||2024-06-14|2024-06-16|2||1|2|2||2||2||2||2||2||3|
3453676|1|3|3|4809.2502831|34536761|2||||||||||||||||||||||||2
3453677|1|1|1|7744.4100327|34536771|2||||||||||||||||||||||||4
3453677|1|2|2|7744.4100327|34536771|2||||||||||||||||||||||||4
3453677|1|3|3|7744.4100327|34536771|2||||||||||||||||||||||||4
3453678|1|1|1|7678.862637|34536781|2||||||||||||||||||||||||4
3453678|1|2|2|7678.862637|34536781|2||||||||||||||||||||||||4
3453679|1|1|1|5503.8959841|34536791|2||||||||||||||||||||||||4
3453679|1|2|2|5503.8959841|34536791|2||||||||||||||||||||||||4
3453680|1|1|1|7421.7382101|34536801|2||||||||||||||||||||||||1
3453680|1|2|2|7421.7382101|34536801|2||||||||||||||||||||||||1
3453681|1|1|1|8066.7608659|34536811|1|47|47001|3||2024-06-24|2024-06-27|2||2||2||1|3|2||2||2||2||1|
3453681|1|2|2|8066.7608659|34536811|1|47|47001|3||2024-06-24|2024-06-27|2||2||2||1|3|2||2||2||2||1|
3453681|1|3|3|8066.7608659|34536811|1|47|47001|3||2024-06-24|2024-06-27|2||2||2||1|3|2||2||2||2||1|
3453682|1|1|1|4941.3897901|34536821|2||||||||||||||||||||||||2
3453683|1|1|1|5255.0913986|34536831|2||||||||||||||||||||||||6
3453683|1|2|2|5255.0913986|34536831|2||||||||||||||||||||||||1
3453683|1|3|3|5255.0913986|34536831|2||||||||||||||||||||||||4
3453684|1|1|1|7630.2045811|34536841|2||||||||||||||||||||||||2
3453684|1|2|2|7630.2045811|34536841|2||||||||||||||||||||||||2
3453684|1|3|3|7630.2045811|34536841|2||||||||||||||||||||||||2
3453684|1|4|4|7630.2045811|34536841|2||||||||||||||||||||||||2
3453685|1|5|5|4764.2509411|34536851|2||||||||||||||||||||||||1
3453685|1|1|1|4764.2509411|34536851|2||||||||||||||||||||||||1
3453685|1|2|2|4764.2509411|34536851|2||||||||||||||||||||||||1
3453685|1|4|4|4764.2509411|34536851|2||||||||||||||||||||||||1
3453686|1|1|1|5967.4975063|34536861|2||||||||||||||||||||||||2
3453686|1|2|2|5967.4975063|34536861|2||||||||||||||||||||||||2
3453687|1|1|1|4764.2509411|34536871|2||||||||||||||||||||||||2
3453687|1|2|2|4764.2509411|34536871|2||||||||||||||||||||||||2
3453687|1|5|5|4764.2509411|34536871|2||||||||||||||||||||||||2
3453687|1|6|6|4764.2509411|34536871|2||||||||||||||||||||||||2
3453688|1|1|1|6632.2645341|34536881|2||||||||||||||||||||||||2
3453688|1|2|2|6632.2645341|34536881|2||||||||||||||||||||||||2
3453688|1|3|3|6632.2645341|34536881|2||||||||||||||||||||||||2
3453688|1|4|4|6632.2645341|34536881|2||||||||||||||||||||||||2
3453689|1|1|1|8201.1514261|34536891|2||||||||||||||||||||||||2
3453689|1|2|2|8201.1514261|34536891|2||||||||||||||||||||||||2
3453690|1|1|1|5340.3836217|34536901|1|19|19450|4||2024-06-26|2024-06-30|2||1|4|2||2||2||2||2||2||3|
3453691|1|1|1|5979.5356094|34536911|2||||||||||||||||||||||||2
3453691|1|2|2|5979.5356094|34536911|2||||||||||||||||||||||||2
3453691|1|3|3|5979.5356094|34536911|2||||||||||||||||||||||||2
3453691|1|4|4|5979.5356094|34536911|2||||||||||||||||||||||||2
3453692|1|1|1|8658.6588861|34536921|2||||||||||||||||||||||||2
3453693|1|1|1|6112.0930535|34536931|2||||||||||||||||||||||||2
3453693|1|2|2|6112.0930535|34536931|2||||||||||||||||||||||||2
3453693|1|3|3|6112.0930535|34536931|2||||||||||||||||||||||||2
