Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P36|P36S1|P6007|P6007S1|P543|P544S1|P544S2|P544S3|P544S4|P544S5|P544S6|P544S7|P544S8|P544S9|P545|P546|P547
3414124|1|1|1|878.93259022|34141241|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3414125|1|1|1|435.29116424|34141251|2||2||1|1|2|2|2|2|2|2|2||1||600000
3414126|1|1|1|569.68098911|34141261|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3414127|1|1|1|692.35215089|34141271|2||2||1|1|2|2|2|2|2|2|2||1||900000
3414128|1|1|1|708.48182879|34141281|2||2||1|1|2|2|2|2|2|2|2||1||900000
3414129|1|1|1|451.42084215|34141291|2||2||1|1|2|2|2|2|2|2|2||1||700000
3414130|1|1|1|296.98002448|34141301|2||2||1|1|2|2|2|2|2|2|2||1||900000
3414131|1|1|1|505.51402944|34141311|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3414132|1|1|1|418.4249892|34141321|2||2||1|1|2|2|2|2|2|2|2||1||900000
3414133|1|1|1|368.89231567|34141331|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3414135|1|1|1|191.98678467|34141351|2||2||1|1|2|2|2|2|2|2|1||8||600000
3414137|1|1|1|259.74682631|34141371|2||2||1|2|1|2|2|2|2|2|1||8||700000
3414138|1|1|1|387.5607559|34141381|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3414139|1|1|1|244.54218193|34141391|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3414140|1|1|1|298.54956082|34141401|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3414141|1|1|1|259.74682631|34141411|2||1|2|1|2|2|2|2|2|2|2|1||8||400000
3414142|1|1|1|283.92620936|34141421|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414143|1|1|1|320.85772212|34141431|2||2||1|1|2|2|2|2|2|2|2||1||900000
3414144|1|1|1|304.46261103|34141441|2||2||1|1|2|1|2|2|2|2|2||3||2600000
3414145|1|1|1|358.87725761|34141451|2||2||1|1|2|2|2|2|2|2|1||1||1800000
3414146|1|1|1|469.79306068|34141461|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3414147|1|1|1|421.15680677|34141471|2||2||1|1|2|2|1|2|2|2|2||1||1800000
3414148|1|1|1|315.01911652|34141481|2||2||1|1|2|1|2|2|2|2|2||1||2700000
3414149|1|1|1|381.3933678|34141491|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3414150|1|1|1|440.92077505|34141501|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414151|1|1|1|480.68421402|34141511|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414152|1|1|1|248.45348604|34141521|2||2||1|1|2|2|2|2|2|2|2||1||5200000
3414153|1|1|1|274.58470951|34141531|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3414154|1|1|1|337.03903555|34141541|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3414155|1|1|1|203.77826398|34141551|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3414156|1|1|1|241.44994239|34141561|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414157|1|1|1|206.5235893|34141571|2||2||1|1|2|1|2|2|2|2|2||3||2300000
3414158|1|1|1|329.24992144|34141581|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414159|1|1|1|255.92144196|34141591|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414160|1|1|1|203.28012494|34141601|2||2||1|1|2|2|2|2|2|2|2||1||600000
3414161|1|1|1|306.39912323|34141611|2||2||1|1|2|2|2|2|2|2|1||1||3800000
3414162|1|1|1|219.49994763|34141621|2||2||1|2|2|1|2|2|2|2|2||3||99
3414163|1|1|1|233.39569901|34141631|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3414164|1|1|1|326.58257143|34141641|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3414165|1|1|1|263.39993715|34141651|2||2||1|1|2|2|2|2|2|2|2||1||99
3414167|1|1|1|361.69730148|34141671|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3414168|1|1|1|416.58323607|34141681|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3414169|1|1|1|295.03722532|34141691|2||2||1|1|2|2|2|2|2|2|2||1||850000
3414170|1|1|1|391.91348988|34141701|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3414171|1|1|1|343.31050475|34141711|2||2||1|1|2|2|2|2|2|2|2||1||700000
3414172|1|1|1|239.5247814|34141721|2||2||1|2|2|2|2|2|2|2|1||8||580000
3414173|1|1|1|244.29212494|34141731|2||2||1|1|2|1|2|2|2|2|1||3||1600000
3414174|1|1|1|239.5247814|34141741|2||2||1|1|2|2|2|2|2|2|2||1||680000
3414175|1|1|1|274.37493453|34141751|2||2||1|1|1|2|2|2|2|2|2||1||780000
3414176|1|1|1|305.04771759|34141761|2||2||1|1|2|2|2|2|2|2|2||1||500000
3414177|1|1|1|274.37493453|34141771|2||2||1|1|2|2|2|2|2|2|2||1||800000
3414178|1|1|1|463.88132593|34141781|2||2||1|2|2|2|2|2|2|1|2||7||2800000
3414179|1|1|1|383.17399668|34141791|2||2||1|1|2|1|2|2|2|2|2||1||3500000
3414180|1|1|1|424.03841013|34141801|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3414181|1|1|1|567.01120996|34141811|2||2||1|1|2|2|2|2|2|1|2||1||10000000
3414182|1|1|1|681.74674761|34141821|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3414183|1|1|1|877.92341058|34141831|2||2||1|1|1|2|2|2|2|2|2||1||1260000
3414184|1|1|1|358.83227934|34141841|2||2||2|1|1|2|2|2|2|2|2||1||99
3414185|1|1|1|318.98936354|34141851|2||1|2|1|2|1|2|2|2|2|1|1||7||500000
3414186|1|1|1|494.29096955|34141861|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414187|1|1|1|563.76720412|34141871|2||2||1|1|1|2|2|2|2|2|2||1||1600000
3414188|1|1|1|443.44911921|34141881|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3414189|1|1|1|563.76720412|34141891|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3414190|1|1|1|358.83227934|34141901|2||2||1|1|2|2|2|2|2|2|2||1||14000000
3414191|1|1|1|358.83227934|34141911|1|1|2||1|1|2|2|2|2|2|2|2||1||20000000
3414192|1|1|1|477.0432114|34141921|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3414193|1|1|1|568.77473269|34141931|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3414194|1|1|1|519.92248856|34141941|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3414195|1|1|1|403.30754618|34141951|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3414196|1|1|1|766.57247519|34141961|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3414197|1|1|1|532.59092305|34141971|2||2||1|1|1|2|2|2|2|2|2||1||2650000
3414198|1|1|1|706.93108432|34141981|2||2||1|1|2|2|1|2|2|2|2||1||1600000
3414199|1|1|1|551.92344259|34141991|2||2||1|1|2|2|2|2|2|2|2||1||2200000
3414200|1|1|1|629.42563634|34142001|2||2||1|1|1|2|2|2|2|2|2||1||1350000
3414201|1|1|1|539.87678215|34142011|2||2||1|1|2|2|2|2|2|2|1||8||1500000
3414202|1|1|1|343.99316227|34142021|2||2||1|2|2|1|2|2|2|2|2||3||1200000
3414203|1|1|1|740.79912492|34142031|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3414204|1|1|1|544.78627062|34142041|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3414205|1|1|1|624.53919245|34142051|2||2||1|1|2|1|2|2|2|2|2||3||3000000
3414206|1|1|1|633.20874187|34142061|2||2||2|1|2|2|2|2|2|2|2||1||7000000
3414207|1|1|1|781.44638136|34142071|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3414208|1|1|1|760.10743908|34142081|2||2||2|1|2|1|2|2|2|2|2||1||8000000
3414209|1|1|1|560.61808532|34142091|2||2||1|2|2|2|2|2|2|1|2||7||800000
3414210|1|1|1|613.45172965|34142101|2||2||1|1|2|1|2|2|2|2|2||3||2600000
3414211|1|1|1|643.42766938|34142111|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414212|1|1|1|707.33792942|34142121|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3414213|1|1|1|294.54699736|34142131|2||2||2|1|2|2|2|2|2|2|2||1||600000
3414214|1|1|1|229.06346203|34142141|2||2||1|1|2|2|2|2|2|2|2||1||800000
3414215|1|1|1|358.54841882|34142151|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3414216|1|1|1|306.63499314|34142161|2||2||1|1|2|2|2|2|2|2|2||1||800000
3414217|1|1|1|253.44647464|34142171|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3414218|1|1|1|365.96208555|34142181|2||2||1|1|2|2|2|2|2|2|1||1||600000
3414219|1|1|1|141.37590988|34142191|2||2||1|2|2|2|1|2|2|1|2||7||800000
3414220|1|1|1|252.29404863|34142201|2||2||1|1|2|2|2|2|2|2|2||1||900000
3414221|1|1|1|125.07565546|34142211|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414222|1|1|1|187.01422887|34142221|2||2||1|1|2|1|2|2|2|2|2||3||2300000
3414223|1|1|1|278.2745334|34142231|2||2||1|1|2|2|1|2|2|2|2||1||1900000
3414224|1|1|1|290.76003147|34142241|2||2||1|1|2|2|2|2|2|2|2||1||2700000
3414225|1|1|1|204.84227897|34142251|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3414226|1|1|1|253.33912238|34142261|2||2||1|1|2|2|2|2|2|2|2||1||900000
3414227|1|1|1|149.13567616|34142271|2||2||1|1|2|2|2|2|2|2|2||1||600000
3414228|1|1|1|167.99468485|34142281|2||2||2|1|2|2|2|2|2|2|2||1||1000000
3414229|1|1|1|131.68193192|34142291|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414230|1|1|1|204.30743778|34142301|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414231|1|1|1|202.27256047|34142311|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414232|1|1|1|139.96347609|34142321|2||2||1|1|2|2|2|2|2|2|2||1||900000
3414233|1|1|1|132.34777806|34142331|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3414234|1|1|1|168.45787758|34142341|2||2||1|2|1|2|2|2|2|2|1||8||700000
3414235|1|1|1|211.44476054|34142351|2||2||1|1|2|2|2|2|2|2|2||1||900000
3414236|1|1|1|72.265934266|34142361|2||2||1|1|2|2|2|2|2|2|2||1||700000
3414237|1|1|1|356.71861533|34142371|2||2||1|1|2|2|1|2|2|2|2||1||2500000
3414238|1|1|1|144.78916803|34142381|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3414239|1|1|1|144.78916803|34142391|2||2||1|1|2|2|2|2|2|2|2||1||1350000
3414240|1|1|1|465.41006917|34142401|2||2||1|2|2|1|2|2|2|2|2||3||3500000
3414241|1|1|1|469.95999014|34142411|2||2||2|2|2|1|2|2|2|2|2||3||3000000
3414242|1|1|1|807.4546133|34142421|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3414243|1|1|1|604.48168367|34142431|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3414244|1|1|1|448.07733996|34142441|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414245|1|1|1|432.36319093|34142451|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3414246|1|1|1|432.36319093|34142461|2||2||1|2|2|1|2|2|2|2|2||3||1600000
3414247|1|1|1|432.36319093|34142471|2||2||1|2|2|1|2|2|2|2|2||3||4000000
3414248|1|1|1|197.17998541|34142481|2||2||1|2|2|1|2|2|2|2|2||3||2500000
3414249|1|1|1|150.88555405|34142491|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414250|1|1|1|176.50313478|34142501|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3414251|1|1|1|395.88056061|34142511|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3414252|1|1|1|329.22142724|34142521|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3414253|1|1|1|246.24990328|34142531|2||2||1|1|2|2|2|2|2|2|2||1||2400000
3414254|1|1|1|305.8018671|34142541|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3414255|1|1|1|175.7473783|34142551|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3414256|1|1|1|353.68039177|34142561|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3414257|1|1|1|434.453104|34142571|2||2||1|1|2|2|2|2|2|2|2||1||700000
3414258|1|1|1|385.36719191|34142581|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3414259|1|1|1|287.61535893|34142591|2||2||1|1|2|1|2|2|2|2|2||3||1300000
3414260|1|1|1|631.33473847|34142601|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3414261|1|1|1|709.45556845|34142611|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414262|1|1|1|564.96708082|34142621|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414263|1|1|1|1849.5291171|34142631|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3414264|1|1|1|1587.9158117|34142641|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3414265|1|1|1|1407.5658792|34142651|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3414267|1|1|1|1993.7168298|34142671|2||2||1|1|2|2|2|2|2|2|2||1||15000000
3414268|1|1|1|2169.0829238|34142681|2||2||1|2|2|2|1|2|2|2|1||8||900000
3414269|1|1|1|1520.6057078|34142691|2||2||2|1|2|2|2|2|2|2|2||1||1900000
3414270|1|1|1|1713.6002257|34142701|2||2||1|1|2|2|2|2|2|2|2||1||98
3414271|1|1|1|1861.4613835|34142711|2||2||1|1|2|2|2|2|2|2|2||1||98
3414272|1|1|1|1313.250384|34142721|2||2||2|2|2|1|2|2|2|2|2||3||1400000
3414273|1|1|1|976.76398291|34142731|2||2||2|1|2|2|2|2|2|2|2||1||2200000
3414274|1|1|1|1662.2140724|34142741|2||2||1|1|2|2|2|2|2|2|2||1||700000
3414275|1|1|1|1518.5979908|34142751|2||2||1|1|2|2|2|2|2|2|2||1||800000
3414276|1|1|1|2657.9685394|34142761|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3414277|1|1|1|2522.8772449|34142771|2||2||1|1|2|2|2|2|2|2|2||1||200000
3414278|1|1|1|1464.4790907|34142781|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3414279|1|1|1|3223.2939932|34142791|2||2||1|1|2|2|1|2|2|2|2||4||99
3414281|1|1|1|1551.5894452|34142811|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3414282|1|1|1|2129.6298999|34142821|2||2||2|1|2|2|2|2|2|2|2||1||1400000
3414283|1|1|1|3416.4948824|34142831|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3414284|1|1|1|1843.1911908|34142841|2||2||1|1|2|2|2|2|2|2|2||1||800000
3414285|1|1|1|1575.428862|34142851|2||2||1|1|2|1|2|2|2|2|2||3||5500000
3414286|1|1|1|2054.4232473|34142861|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3414287|1|1|1|2148.2296977|34142871|2||2||1|1|2|2|2|2|2|2|2||1||1462000
3415552|1|1|1|3129.6060329|34155521|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415553|1|1|1|1757.3326067|34155531|2||2||1|1|2|2|2|2|2|2|2||1||1462000
3415554|1|1|1|2133.2372572|34155541|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3415555|1|1|1|4199.8201239|34155551|2||2||1|2|1|2|2|2|2|2|1||8||800000
3415556|1|1|1|2199.1449542|34155561|2||2||1|1|2|2|2|2|2|1|2||1||2600000
3415558|1|1|1|4786.9917083|34155581|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3415559|1|1|1|2806.3499609|34155591|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415560|1|1|1|4199.8201239|34155601|2||2||1|1|2|2|2|2|2|2|2||1||600000
3415561|1|1|1|3991.2527191|34155611|2||2||1|1|2|2|2|2|2|2|2||1||99
3415562|1|1|1|2644.0511576|34155621|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415563|1|1|1|3080.4479506|34155631|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415564|1|1|1|5942.7369366|34155641|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3415565|1|1|1|5577.0777184|34155651|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3415566|1|1|1|3468.5472959|34155661|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415567|1|1|1|2345.2726695|34155671|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415568|1|1|1|6587.4691145|34155681|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415569|1|1|1|2552.078264|34155691|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3415570|1|1|1|5577.0777184|34155701|2||2||1|1|2|2|2|2|2|2|2||1||800000
3415571|1|1|1|3824.6234168|34155711|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3415573|1|1|1|4043.2636197|34155731|2||2||1|1|2|2|2|2|2|2|2||1||600000
3415574|1|1|1|3411.9812516|34155741|2||2||1|1|2|1|2|2|2|1|2||1||4700000
3415576|1|1|1|5593.0300106|34155761|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3415578|1|1|1|3465.5039445|34155781|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3415584|1|1|1|1994.1729178|34155841|2||2||1|2|2|1|2|2|2|2|2||3||5000000
3415585|1|1|1|2205.6819641|34155851|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3415586|1|1|1|3676.7193358|34155861|2||2||1|1|2|2|1|2|2|2|2||4||500000
3415586|1|2|2|3676.7193358|34155862|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3415587|1|1|1|1457.9329426|34155871|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3415589|1|1|1|2376.4081736|34155891|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3415590|1|1|1|4151.8245237|34155901|2||2||1|1|2|2|2|2|2|2|2||1||800000
3415592|1|1|1|2111.3292836|34155921|2||2||1|2|2|1|2|2|2|2|1||3||2000000
3415594|1|1|1|5241.1827396|34155941|2||2||1|1|2|2|2|2|1|2|2||1||1500000
3415596|1|1|1|1545.9042017|34155961|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3415597|1|1|1|1489.689636|34155971|2||2||1|1|2|2|2|2|2|2|1||1||1800000
3415598|1|1|1|1279.2057547|34155981|2||2||1|1|2|2|1|2|2|2|2||1||4500000
3415599|1|1|1|1694.8546218|34155991|2||2||1|1|2|2|2|2|2|2|2||1||2900000
3415600|1|1|1|1919.635604|34156001|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3415601|1|1|1|1416.8756989|34156011|2||2||2|1|2|2|2|2|2|2|2||1||4000000
3415602|1|1|1|1872.9448288|34156021|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3415603|1|1|1|2129.6393129|34156031|2||2||2|1|2|2|2|2|2|2|2||1||5000000
3415604|1|1|1|1710.9578487|34156041|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3415605|1|1|1|1339.8351763|34156051|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3415606|1|1|1|1033.9868353|34156061|2||2||1|1|2|2|2|2|2|2|2||1||2400000
3415607|1|1|1|720.07513113|34156071|2||2||1|1|2|2|2|2|2|2|2||1||550000
3415608|1|1|1|1423.6873812|34156081|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415609|1|1|1|1209.8590919|34156091|2||2||1|1|2|2|2|2|2|2|2||1||900000
3415610|1|1|1|1114.5389565|34156101|2||2||2|1|2|2|2|2|2|2|2||1||1900000
3415611|1|1|1|834.52104439|34156111|2||2||1|1|2|2|2|2|2|2|2||1||800000
3415612|1|1|1|988.48511265|34156121|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3415613|1|1|1|1512.1759|34156131|2||2||1|2|1|2|2|2|2|2|1||8||500000
3415614|1|1|1|657.94964702|34156141|2||2||1|1|2|2|2|2|2|2|2||1||1900000
3415615|1|1|1|1190.2183253|34156151|2||2||2|1|2|1|2|2|2|2|2||1||98
3415616|1|1|1|885.50428277|34156161|2||2||1|1|1|2|2|2|2|2|2||1||950000
3415617|1|1|1|1118.2124484|34156171|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3415618|1|1|1|1252.2589164|34156181|2||2||1|1|2|2|2|2|2|2|2||1||900000
3415619|1|1|1|1398.1155828|34156191|2||2||2|1|2|2|2|2|2|2|2||1||1400000
3415620|1|1|1|1213.0435206|34156201|2||2||1|1|2|2|2|2|2|2|1||1||1300000
3415621|1|1|1|3953.0595336|34156211|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3415622|1|1|1|5571.8888742|34156221|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3415623|1|1|1|6813.3578742|34156231|2||2||2|1|2|2|2|2|2|2|2||1||2200000
3415624|1|1|1|7286.6228302|34156241|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3415625|1|1|1|6583.3438116|34156251|2||2||1|1|2|1|2|2|2|2|2||1||4500000
3415626|1|1|1|6629.5607299|34156261|2||2||1|1|2|2|2|2|2|2|2||1||3600000
3415628|1|1|1|5915.2583482|34156281|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3415629|1|1|1|3167.8304935|34156291|2||2||1|1|2|1|2|2|2|2|2||3||3000000
3415630|1|1|1|3102.2705888|34156301|2||2||1|2|2|1|2|2|2|2|2||3||2300000
3415631|1|1|1|5889.6594061|34156311|2||2||1|1|2|2|2|2|2|1|2||1||20000000
3415632|1|1|1|5868.1579944|34156321|2||2||1|1|2|1|2|2|2|2|2||1||11900000
3415633|1|1|1|6718.2578163|34156331|2||2||1|1|2|2|2|2|2|2|2||1||99
3415634|1|1|1|8274.3114764|34156341|1|1|2||1|1|2|2|2|1|2|2|2||1||16000000
3415636|1|1|1|71.156931638|34156361|1|1|2||1|2|2|1|2|2|2|2|2||3||1800000
3415637|1|1|1|184.86566043|34156371|2||2||1|1|2|2|1|2|2|1|2||1||6000000
3415638|1|1|1|449.0773073|34156381|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3415639|1|1|1|515.0346667|34156391|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3415640|1|1|1|242.76259816|34156401|2||2||2|1|2|2|2|2|2|1|2||1||9000000
3415641|1|1|1|238.96617601|34156411|2||2||1|1|2|2|2|2|2|2|1||1||4800000
3415642|1|1|1|380.28682354|34156421|2||2||1|2|2|1|2|2|2|2|2||3||4000000
3415643|1|1|1|204.82815086|34156431|2||2||2|1|2|2|2|2|2|2|2||1||3900000
3415644|1|1|1|373.51160735|34156441|2||2||1|1|2|2|2|2|2|2|2||1||1680000
3415645|1|1|1|319.06618245|34156451|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3415646|1|1|1|384.92340626|34156461|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3415647|1|1|1|466.65661935|34156471|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3415648|1|1|1|727.91930976|34156481|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3415649|1|1|1|466.65661935|34156491|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415650|1|1|1|514.21311263|34156501|2||2||1|1|2|2|2|2|2|2|2||1||2100000
3415651|1|1|1|291.35623618|34156511|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3415652|1|1|1|353.2046426|34156521|2||2||1|2|2|1|2|2|2|2|2||3||1200000
3415653|1|1|1|522.64284034|34156531|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3415654|1|1|1|384.92340626|34156541|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3415655|1|1|1|321.06876561|34156551|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3415656|1|1|1|502.80131372|34156561|2||2||1|2|2|2|2|2|2|2|1||8||500000
3415657|1|1|1|217.31617123|34156571|2||2||1|1|2|2|2|2|2|2|2||1||800000
3415658|1|1|1|94.210529624|34156581|2||1|1|1|1|2|2|2|2|2|2|2||1||1000000
3415659|1|1|1|117.01241458|34156591|2||2||1|1|2|2|2|2|2|2|2||1||750000
3415660|1|1|1|198.45310893|34156601|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3415661|1|1|1|176.24538844|34156611|2||2||1|2|2|2|2|2|2|2|1||8||1100000
3415662|1|1|1|103.52805453|34156621|2||2||1|1|2|2|2|2|2|2|2||1||3300000
3415663|1|1|1|124.18104696|34156631|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3415664|1|1|1|156.41012296|34156641|2||2||1|1|2|2|2|2|2|2|2||1||600000
3415665|1|1|1|132.18404133|34156651|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3415666|1|1|1|91.173449608|34156661|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3415667|1|1|1|137.32864729|34156671|2||2||1|2|1|2|2|2|2|2|1||8||100000
3415668|1|1|1|158.7093389|34156681|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415669|1|1|1|127.58037057|34156691|2||2||1|2|1|2|2|2|2|2|1||8||300000
3415670|1|1|1|258.90548453|34156701|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415671|1|1|1|80.832900633|34156711|2||2||1|1|2|2|2|2|2|2|2||1||300000
3415672|1|1|1|135.72542464|34156721|2||2||1|1|2|2|2|2|2|2|2||1||1100000
3415673|1|1|1|153.03288457|34156731|2||1|1|1|1|2|2|2|2|2|2|2||1||3500000
3415674|1|1|1|121.72055685|34156741|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3415675|1|1|1|275.82347093|34156751|2||2||1|1|2|2|2|2|2|2|2||1||400000
3415676|1|1|1|314.032411|34156761|2||2||1|1|2|2|2|2|2|2|2||1||800000
3415677|1|1|1|275.45986735|34156771|2||2||1|2|1|2|2|2|2|2|2||2||200000
3415678|1|1|1|598.57568306|34156781|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3415679|1|1|1|411.56026939|34156791|2||2||1|1|2|2|2|2|2|2|1||1||3000000
3415680|1|1|1|275.45986735|34156801|2||2||1|2|2|2|2|2|2|2|1||8||200000
3415681|1|1|1|135.85474645|34156811|2||2||1|1|2|2|2|2|2|2|2||1||400000
3415682|1|1|1|316.75522479|34156821|2||2||1|1|2|2|2|2|2|2|2||1||600000
3415683|1|1|1|585.20795962|34156831|2||2||1|1|2|2|2|2|2|2|2||1||580000
3415684|1|1|1|212.41161687|34156841|2||2||1|1|2|2|2|2|2|2|2||1||720000
3415685|1|1|1|188.45352545|34156851|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3415686|1|1|1|239.63940384|34156861|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3415687|1|1|1|195.28705252|34156871|2||2||1|1|2|2|2|2|2|2|2||1||1050000
3415688|1|1|1|189.42204477|34156881|2||2||1|1|2|2|2|2|2|2|2||1||850000
3415689|1|1|1|86.466880871|34156891|2||2||1|1|1|2|2|2|2|2|2||1||1000000
3415690|1|1|1|195.28705252|34156901|2||2||1|1|2|2|2|2|2|2|2||1||800000
3415691|1|1|1|86.466880871|34156911|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3415692|1|1|1|443.81572844|34156921|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3415693|1|1|1|256.00292548|34156931|2||2||1|1|2|2|2|2|2|2|2||1||99
3415694|1|1|1|270.59614005|34156941|2||1|1|1|1|2|2|2|2|2|2|2||1||3000000
3415695|1|1|1|443.81572844|34156951|2||2||1|1|2|2|2|2|2|2|2||1||1000000
