Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P6160|P6170|P6175|P6210|P6210S1|P6220
3439230|1|2|2|57.852407604|34392301|1|2||3|05|
3439230|1|3|3|57.852407604|34392301|1|1|1|6|01|2
3439231|1|1|1|100.04616792|34392311|1|2||6|01|3
3439231|1|3|3|100.04616792|34392311|1|2||6|01|3
3439232|1|1|1|128.04691267|34392321|1|2||5|11|2
3439232|1|2|2|128.04691267|34392321|1|1|1|6|00|2
3439233|1|1|1|88.942282937|34392331|1|2||3|02|
3439233|1|2|2|88.942282937|34392331|2|2||1|00|
3439233|1|3|3|88.942282937|34392331|1|2||6|05|4
3439234|1|1|1|115.12377637|34392341|1|2||5|11|2
3439234|1|2|2|115.12377637|34392341|2|1|1|2|00|
3439235|1|1|1|94.447699813|34392351|1|2||4|08|
3439235|1|2|2|94.447699813|34392351|1|2||4|07|
3439235|1|3|3|94.447699813|34392351|1|1|1|4|08|
3439235|1|4|4|94.447699813|34392351|1|1|1|4|06|
3439237|1|1|1|87.766170519|34392371|1|2||6|05|4
3439237|1|2|2|87.766170519|34392371|1|1|1|5|10|1
3439237|1|3|3|87.766170519|34392371|1|1|2|3|04|
3439237|1|4|4|87.766170519|34392371|2|2||1|00|
3439240|1|1|1|141.41994615|34392401|1|2||6|05|4
3439240|1|2|2|141.41994615|34392401|1|2||6|05|4
3439241|1|1|1|94.447699813|34392411|2|2||1|00|
3439241|1|2|2|94.447699813|34392411|1|2||5|11|2
3439241|1|3|3|94.447699813|34392411|1|1|1|4|09|
3439241|1|4|4|94.447699813|34392411|1|1|1|4|00|
3439242|1|1|1|53.424533293|34392421|1|2||4|09|
3439242|1|2|2|53.424533293|34392421|1|2||5|11|2
3439242|1|3|3|53.424533293|34392421|1|2||6|05|2
3439242|1|4|4|53.424533293|34392421|1|1|1|6|00|2
3439242|1|5|5|53.424533293|34392421|1|1|1|4|08|
3439243|1|1|1|93.615173403|34392431|1|2||5|10|1
3439244|1|1|1|76.730857967|34392441|1|2||6|01|3
3439244|1|2|2|76.730857967|34392441|1|2||4|07|
3439244|1|3|3|76.730857967|34392441|1|2||4|06|
3439244|1|4|4|76.730857967|34392441|1|1|1|4|00|
3439245|1|1|1|155.93626294|34392451|1|2||6|05|2
3439245|1|2|2|155.93626294|34392451|1|2||6|05|4
3439245|1|3|3|155.93626294|34392451|1|1|1|5|10|1
3439245|1|4|4|155.93626294|34392451|1|1|1|3|01|
3439246|1|1|1|53.424533293|34392461|1|2||6|01|3
3439246|1|2|2|53.424533293|34392461|1|2||5|11|2
3439246|1|3|3|53.424533293|34392461|1|1|1|6|01|2
3439247|1|1|1|53.424533293|34392471|1|2||5|11|2
3439247|1|2|2|53.424533293|34392471|1|1|1|6|00|2
3439247|1|3|3|53.424533293|34392471|1|1|2|3|02|
3439251|1|1|1|53.424533293|34392511|2|2||1|00|
3439251|1|2|2|53.424533293|34392511|2|2||1|00|
3439251|1|3|3|53.424533293|34392511|1|2||5|11|2
3439251|1|4|4|53.424533293|34392511|1|2||3|04|
3439251|1|5|5|53.424533293|34392511|1|1|1|3|04|
3439252|1|1|1|105.56027495|34392521|1|2||1|00|
3439252|1|2|2|105.56027495|34392521|2|2||1|00|
3439252|1|3|3|105.56027495|34392521|1|2||4|07|
3439252|1|4|4|105.56027495|34392521|1|1|1|4|00|
3439252|1|5|5|105.56027495|34392521|1|1|1|3|04|
3439252|1|6|6|105.56027495|34392521|1|1|1|3|03|
3439252|1|7|7|105.56027495|34392521|2|1|1|3|00|
3439253|1|1|1|121.05462648|34392531|1|2||4|09|
3439253|1|2|2|121.05462648|34392531|1|2||3|03|
3439253|1|3|3|121.05462648|34392531|1|1|1|5|10|1
3439254|1|1|1|135.76033079|34392541|1|2||1|00|
3439254|1|2|2|135.76033079|34392541|1|2||3|05|
3439254|1|3|3|135.76033079|34392541|1|1|1|4|06|
3439254|1|4|4|135.76033079|34392541|1|1|1|3|03|
3439254|1|5|5|135.76033079|34392541|1|1|1|3|02|
3439254|1|6|6|135.76033079|34392541|2|1|1|3|00|
3439254|1|7|7|135.76033079|34392541|2|1|1|2|00|
3439255|1|1|1|115.70576801|34392551|1|2||4|09|
3439255|1|2|2|115.70576801|34392551|1|2||4|07|
3439255|1|3|3|115.70576801|34392551|2|1|1|2|00|
3439255|1|6|6|115.70576801|34392551|1|1|1|4|06|
3439255|1|7|7|115.70576801|34392551|1|1|1|3|01|
3439256|1|4|4|116.40619998|34392561|1|1|1|3|02|
3439256|1|5|5|116.40619998|34392561|2|1|1|3|01|
3439256|1|1|1|116.40619998|34392561|1|1|1|6|05|4
3439256|1|2|2|116.40619998|34392561|1|1|1|4|08|
3439256|1|3|3|116.40619998|34392561|1|1|1|4|06|
3439257|1|1|1|156.12565046|34392571|1|2||4|08|
3439257|1|2|2|156.12565046|34392571|2|2||1|00|
3439257|1|3|3|156.12565046|34392571|1|2||5|11|2
3439257|1|4|4|156.12565046|34392571|1|1|1|3|03|
3439257|1|5|5|156.12565046|34392571|1|1|1|3|01|
3439257|1|6|6|156.12565046|34392571|2|2||1|00|
3439258|1|1|1|154.84322686|34392581|1|2||4|08|
3439258|1|2|2|154.84322686|34392581|1|2||3|05|
3439259|1|1|1|176.30158261|34392591|1|2||4|07|
3439259|1|2|2|176.30158261|34392591|1|2||5|11|2
3439259|1|3|3|176.30158261|34392591|2|2||1|00|
3439262|1|1|1|170.45257973|34392621|1|2||3|05|
3439262|1|2|2|170.45257973|34392621|1|2||4|08|
3439262|1|3|3|170.45257973|34392621|1|1|1|5|10|1
3439262|1|4|4|170.45257973|34392621|1|1|1|4|06|
3439262|1|5|5|170.45257973|34392621|1|1|1|3|02|
3439262|1|6|6|170.45257973|34392621|2|1|1|3|00|
3439263|1|1|1|128.49680986|34392631|1|2||5|11|2
3439263|1|2|2|128.49680986|34392631|1|1|1|3|04|
3439264|1|1|1|67.008246734|34392641|1|2||4|08|
3439264|1|2|2|67.008246734|34392641|1|2||5|11|2
3439265|1|1|1|130.69539049|34392651|1|2||3|05|
3439266|1|1|1|53.424533293|34392661|1|2||3|03|
3439266|1|2|2|53.424533293|34392661|1|2||5|10|1
3439266|1|3|3|53.424533293|34392661|1|2||5|10|1
3439266|1|4|4|53.424533293|34392661|1|1|1|4|06|
3439266|1|5|5|53.424533293|34392661|1|1|1|4|06|
3439266|1|6|6|53.424533293|34392661|1|1|1|3|03|
3439266|1|7|7|53.424533293|34392661|1|1|1|3|04|
3439266|1|8|8|53.424533293|34392661|1|1|1|3|01|
3439267|1|1|1|213.69813317|34392671|1|2||5|11|2
3439267|1|2|2|213.69813317|34392671|1|2||5|11|2
3439267|1|3|3|213.69813317|34392671|1|1|1|3|04|
3439267|1|4|4|213.69813317|34392671|2|1|1|3|00|
3439267|1|6|6|213.69813317|34392671|2|2||1|00|
3439267|1|5|5|213.69813317|34392671|2|2||1|00|
3439268|1|1|1|59.876820246|34392681|1|2||5|11|2
3439268|1|2|2|59.876820246|34392681|1|2||5|11|2
3439269|1|1|1|213.69813317|34392691|1|1|2|4|09|
3439269|1|2|2|213.69813317|34392691|1|2||5|11|2
3439269|1|3|3|213.69813317|34392691|1|1|1|3|02|
3439269|1|4|4|213.69813317|34392691|2|2||1|00|
3439270|1|1|1|86.812274739|34392701|1|2||5|11|2
3439270|1|2|2|86.812274739|34392701|1|1|1|4|06|
3439270|1|3|3|86.812274739|34392701|2|1|1|2|00|
3439270|1|4|4|86.812274739|34392701|1|2||3|01|
3439271|1|1|1|103.64798724|34392711|1|2||4|07|
3439271|1|2|2|103.64798724|34392711|1|1|1|3|02|
3439271|1|3|3|103.64798724|34392711|2|2||1|00|
3439271|1|4|4|103.64798724|34392711|2|2||1|00|
3439271|1|5|5|103.64798724|34392711|1|2||4|08|
3439271|1|6|6|103.64798724|34392711|1|1|1|5|10|1
3439271|1|7|7|103.64798724|34392711|1|1|1|4|06|
3439272|1|1|1|444.41720176|34392721|1|2||3|05|
3439272|1|2|2|444.41720176|34392721|2|2||1|00|
3439272|1|3|3|444.41720176|34392721|1|2||6|07|5
3439273|1|1|1|181.30010961|34392731|1|2||5|11|2
3439273|1|2|2|181.30010961|34392731|1|2||5|11|2
3439274|1|1|1|315.41763733|34392741|1|2||4|06|
3439274|1|2|2|315.41763733|34392741|1|2||3|03|
3439274|1|3|3|315.41763733|34392741|1|2||4|07|
3439274|1|4|4|315.41763733|34392741|1|2||4|09|
3439275|1|1|1|193.90630137|34392751|1|2||4|06|
3439275|1|3|3|193.90630137|34392751|1|2||1|00|
3439275|1|4|4|193.90630137|34392751|1|2||3|05|
3439275|1|5|5|193.90630137|34392751|1|2||5|11|2
3439276|1|1|1|244.93808484|34392761|1|2||6|02|3
3439276|1|2|2|244.93808484|34392761|1|2||6|02|3
3439276|1|3|3|244.93808484|34392761|1|2||5|11|2
3439276|1|4|4|244.93808484|34392761|1|1|1|4|07|
3439277|1|1|1|328.02812679|34392771|1|2||5|11|2
3439278|1|1|1|239.46402153|34392781|1|2||6|05|4
3439278|1|2|2|239.46402153|34392781|1|2||5|11|2
3439278|1|3|3|239.46402153|34392781|1|2||3|05|
3439280|1|1|1|225.03517396|34392801|1|2||3|05|
3439280|1|2|2|225.03517396|34392801|1|2||4|07|
3439281|1|2|2|352.84532406|34392811|1|2||6|02|3
3439281|1|3|3|352.84532406|34392811|1|1|1|5|10|1
3439281|1|1|1|352.84532406|34392811|1|2||6|05|4
3439282|1|1|1|231.82062369|34392821|1|2||6|02|3
3439282|1|2|2|231.82062369|34392821|1|2||6|02|3
3439282|1|3|3|231.82062369|34392821|1|1|2|6|03|2
3439283|1|1|1|517.07378618|34392831|1|2||5|11|2
3439283|1|2|2|517.07378618|34392831|1|2||5|11|2
3439283|1|3|3|517.07378618|34392831|1|2||6|01|3
3439283|1|4|4|517.07378618|34392831|1|2||5|11|2
3439283|1|5|5|517.07378618|34392831|1|1|1|5|10|1
3439283|1|6|6|517.07378618|34392831|1|1|1|4|06|
3439283|1|7|7|517.07378618|34392831|1|2||5|11|2
3439283|1|8|8|517.07378618|34392831|1|2||5|11|2
3439283|1|9|9|517.07378618|34392831|1|2||4|07|
3439284|1|1|1|231.82062369|34392841|1|2||6|03|3
3439284|1|2|2|231.82062369|34392841|1|2||6|05|4
3439284|1|3|3|231.82062369|34392841|1|2||6|02|3
3439285|1|1|1|226.09123742|34392851|1|2||5|11|2
3439285|1|2|2|226.09123742|34392851|1|2||6|05|4
3439285|1|3|3|226.09123742|34392851|1|2||6|05|4
3439285|1|4|4|226.09123742|34392851|1|2||6|02|3
3439285|1|5|5|226.09123742|34392851|1|1|1|5|10|1
3439285|1|6|6|226.09123742|34392851|1|1|1|3|01|
3439286|1|1|1|340.74394014|34392861|1|2||4|08|
3439286|1|2|2|340.74394014|34392861|1|2||3|04|
3439286|1|3|3|340.74394014|34392861|1|2||5|11|2
3439286|1|4|4|340.74394014|34392861|1|2||5|11|2
3439286|1|5|5|340.74394014|34392861|1|2||5|11|2
3439286|1|6|6|340.74394014|34392861|1|1|1|5|10|1
3439286|1|7|7|340.74394014|34392861|1|1|1|3|04|
3439286|1|8|8|340.74394014|34392861|1|2||4|06|
3439287|1|1|1|167.62312512|34392871|1|2||6|05|4
3439287|1|2|2|167.62312512|34392871|1|2||5|11|2
3439287|1|3|3|167.62312512|34392871|1|2||5|11|2
3439287|1|4|4|167.62312512|34392871|1|1|2|4|07|
3439287|1|5|5|167.62312512|34392871|1|2||6|05|4
3439287|1|6|6|167.62312512|34392871|1|2||6|05|4
3439287|1|7|7|167.62312512|34392871|1|1|2|3|02|
3439288|1|1|1|162.07144626|34392881|1|2||6|05|4
3439288|1|2|2|162.07144626|34392881|1|2||5|11|2
3439288|1|3|3|162.07144626|34392881|1|2||6|05|4
3439288|1|4|4|162.07144626|34392881|1|2||5|10|1
3439288|1|5|5|162.07144626|34392881|1|2||6|05|4
3439290|1|1|1|238.4964714|34392901|1|2||5|11|2
3439291|1|1|1|416.83568978|34392911|1|2||6|02|3
3439291|1|2|2|416.83568978|34392911|1|1|2|3|02|
3439291|1|3|3|416.83568978|34392911|2|1|1|2|00|
3439293|1|1|1|344.55723308|34392931|1|2||5|11|2
3439293|1|2|2|344.55723308|34392931|1|2||6|05|4
3439293|1|3|3|344.55723308|34392931|1|2||4|08|
3439294|1|1|1|317.62276222|34392941|1|2||6|05|4
3439294|1|2|2|317.62276222|34392941|1|2||6|05|4
3439294|1|3|3|317.62276222|34392941|2|1|2|2|00|
3439295|1|1|1|279.91371267|34392951|1|2||6|05|4
3439296|1|1|1|494.05799455|34392961|1|2||6|07|5
3439296|1|2|2|494.05799455|34392961|1|2||6|07|5
3439296|1|3|3|494.05799455|34392961|1|1|2|6|03|2
3439296|1|4|4|494.05799455|34392961|1|1|2|6|02|2
3439296|1|5|5|494.05799455|34392961|1|1|2|4|08|
3439296|1|6|6|494.05799455|34392961|1|2||3|03|
3439297|1|1|1|391.50659314|34392971|1|2||5|11|2
3439297|1|2|2|391.50659314|34392971|1|1|2|3|02|
3439298|1|1|1|158.0196601|34392981|1|2||5|11|2
3439298|1|2|2|158.0196601|34392981|1|2||5|11|2
3439298|1|3|3|158.0196601|34392981|1|1|1|6|01|2
3439299|1|1|1|195.90932241|34392991|1|2||5|11|2
3439299|1|2|2|195.90932241|34392991|1|2||5|11|2
3439299|1|3|3|195.90932241|34392991|1|1|2|4|06|
3439299|1|4|4|195.90932241|34392991|1|1|1|6|04|2
3439299|1|5|5|195.90932241|34392991|1|2||5|11|2
3439300|1|1|1|160.28284453|34393001|1|2||5|11|2
3439300|1|2|2|160.28284453|34393001|1|2||5|11|2
3439300|1|3|3|160.28284453|34393001|1|2||3|03|
3439301|1|1|1|232.53405962|34393011|1|2||5|11|2
3439302|1|2|2|196.40845207|34393021|1|2||3|05|
3439302|1|1|1|196.40845207|34393021|1|2||6|05|4
3439304|1|1|1|242.1554893|34393041|1|2||6|05|4
3439305|1|1|1|279.91371267|34393051|1|2||6|05|4
3439306|1|1|1|448.87063648|34393061|1|2||6|03|3
3439307|1|1|1|211.51679454|34393071|1|2||6|05|4
3439307|1|2|2|211.51679454|34393071|1|2||6|05|4
3439308|1|1|1|250.42129497|34393081|1|2||3|05|
3439309|1|1|1|369.30343396|34393091|1|2||6|05|4
3439309|1|2|2|369.30343396|34393091|1|2||6|05|4
3439310|1|1|1|369.30343396|34393101|1|2||6|05|4
3439310|1|2|2|369.30343396|34393101|1|2||6|05|4
3439313|1|1|1|369.30343396|34393131|1|2||6|05|4
3439313|1|2|2|369.30343396|34393131|1|2||6|05|4
3439316|1|1|1|258.38188861|34393161|1|2||4|08|
3439317|1|1|1|330.30721998|34393171|1|2||5|11|2
3439317|1|2|2|330.30721998|34393171|1|2||4|08|
3439317|1|3|3|330.30721998|34393171|1|1|1|3|00|
3439319|1|1|1|355.79813292|34393191|2|2||1|00|
3439319|1|2|2|355.79813292|34393191|1|2||5|11|2
3439319|1|3|3|355.79813292|34393191|1|2||5|11|2
3439319|1|4|4|355.79813292|34393191|1|2||6|02|3
3439319|1|5|5|355.79813292|34393191|1|2||5|11|2
3439320|1|1|1|266.80247324|34393201|1|2||4|08|
3439320|1|2|2|266.80247324|34393201|1|2||5|11|2
3439320|1|3|3|266.80247324|34393201|1|2||6|05|4
3439320|1|4|4|266.80247324|34393201|1|1|1|5|10|1
3439321|1|1|1|145.86430164|34393211|1|2||3|03|
3439321|1|2|2|145.86430164|34393211|1|2||5|11|2
3439321|1|3|3|145.86430164|34393211|1|2||5|11|2
3439321|1|4|4|145.86430164|34393211|1|2||4|09|
3439321|1|5|5|145.86430164|34393211|2|2||1|00|
3439322|1|1|1|218.21437362|34393221|1|2||3|05|
3439322|1|2|2|218.21437362|34393221|1|2||3|05|
3439322|1|3|3|218.21437362|34393221|1|2||6|02|3
3439322|1|4|4|218.21437362|34393221|1|2||6|03|3
3439323|1|1|1|408.83231103|34393231|1|2||4|06|
3439323|1|2|2|408.83231103|34393231|1|2||4|08|
3439323|1|3|3|408.83231103|34393231|1|2||4|07|
3439323|1|4|4|408.83231103|34393231|1|1|1|3|01|
3439323|1|5|5|408.83231103|34393231|1|1|1|3|00|
3439323|1|6|6|408.83231103|34393231|2|2||1|00|
3439323|1|7|7|408.83231103|34393231|1|2||5|10|1
3439323|1|8|8|408.83231103|34393231|2|1|1|3|00|
3439324|1|1|1|306.95166149|34393241|1|2||5|11|2
3439324|1|2|2|306.95166149|34393241|1|2||4|08|
3439324|1|3|3|306.95166149|34393241|1|1|1|3|00|
3439325|1|1|1|432.83954232|34393251|1|2||6|05|4
3439328|1|1|1|241.47767729|34393281|1|2||6|07|5
3439329|1|1|1|203.96262331|34393291|1|2||6|08|5
3439329|1|2|2|203.96262331|34393291|1|2||6|07|5
3439330|1|1|1|469.0854127|34393301|1|2||6|02|3
3439330|1|2|2|469.0854127|34393301|1|1|1|4|07|
3439330|1|3|3|469.0854127|34393301|2|2||1|00|
3439331|1|1|1|371.59562248|34393311|1|2||6|06|5
3439331|1|2|2|371.59562248|34393311|1|2||6|06|5
3439331|1|3|3|371.59562248|34393311|1|1|2|3|02|
3439332|1|1|1|213.95410797|34393321|1|2||6|06|5
3439332|1|2|2|213.95410797|34393321|1|2||6|05|4
3439334|1|1|1|213.43578101|34393341|1|2||5|11|2
3439334|1|2|2|213.43578101|34393341|1|2||5|11|2
3439334|1|3|3|213.43578101|34393341|1|2||6|02|3
3439334|1|4|4|213.43578101|34393341|1|2||5|11|2
3439334|1|5|5|213.43578101|34393341|1|1|1|4|06|
3439335|1|1|1|187.67910468|34393351|1|2||6|02|3
3439335|1|2|2|187.67910468|34393351|1|2||6|05|4
3439335|1|3|3|187.67910468|34393351|1|1|1|3|00|
3439336|1|1|1|145.86430164|34393361|1|2||3|03|
3439336|1|2|2|145.86430164|34393361|1|2||5|11|2
3439336|1|3|3|145.86430164|34393361|1|2||5|11|2
3439336|1|4|4|145.86430164|34393361|1|1|2|3|04|
3439337|1|1|1|351.39954519|34393371|2|2||1|00|
3439337|1|2|2|351.39954519|34393371|1|2||5|11|2
3439338|1|1|1|145.86430164|34393381|1|2||5|11|2
3439338|1|2|2|145.86430164|34393381|1|2||5|11|2
3439338|1|3|3|145.86430164|34393381|1|2||5|10|1
3439338|1|4|4|145.86430164|34393381|1|2||6|05|4
3439339|1|1|1|293.19024205|34393391|1|2||4|09|
3439339|1|2|2|293.19024205|34393391|1|2||5|11|2
3439339|1|3|3|293.19024205|34393391|1|1|1|3|03|
3439340|1|1|1|314.60018293|34393401|1|2||4|06|
3439340|1|2|2|314.60018293|34393401|1|2||5|11|2
3439340|1|3|3|314.60018293|34393401|1|2||3|02|
3439340|1|4|4|314.60018293|34393401|1|2||3|01|
3439340|1|5|5|314.60018293|34393401|1|1|1|3|03|
3439340|1|6|6|314.60018293|34393401|1|1|1|3|01|
3439341|1|1|1|187.14165874|34393411|1|2||5|11|2
3439341|1|2|2|187.14165874|34393411|1|2||5|11|2
3439341|1|3|3|187.14165874|34393411|1|1|1|3|01|
3439341|1|4|4|187.14165874|34393411|2|1|1|2|00|
3439341|1|5|5|187.14165874|34393411|1|2||5|11|2
3439341|1|6|6|187.14165874|34393411|1|2||5|11|2
3439341|1|7|7|187.14165874|34393411|2|1|1|2|00|
3439341|1|8|8|187.14165874|34393411|2|2||1|00|
3439341|1|9|9|187.14165874|34393411|1|1|1|3|02|
3439342|1|1|1|257.2083342|34393421|1|2||4|08|
3439342|1|2|2|257.2083342|34393421|1|2||3|05|
3439342|1|3|3|257.2083342|34393421|1|2||4|06|
3439342|1|4|4|257.2083342|34393421|1|2||4|07|
3439342|1|6|6|257.2083342|34393421|2|2||1|00|
3439342|1|5|5|257.2083342|34393421|2|1|1|2|00|
3439343|1|1|1|316.54580054|34393431|1|2||3|03|
3439343|1|2|2|316.54580054|34393431|1|2||4|06|
3439344|1|1|1|259.82766749|34393441|1|2||5|11|2
3439344|1|2|2|259.82766749|34393441|1|2||3|04|
3439345|1|1|1|258.38188861|34393451|1|2||3|04|
3439346|1|1|1|223.52814397|34393461|1|2||3|05|
3439347|1|1|1|389.14484758|34393471|1|2||5|11|2
3439347|1|2|2|389.14484758|34393471|1|2||6|02|3
3439347|1|3|3|389.14484758|34393471|1|1|2|6|01|3
3439347|1|4|4|389.14484758|34393471|1|2||5|10|1
3439349|1|1|1|274.31776618|34393491|1|2||5|11|2
3439349|1|2|2|274.31776618|34393491|1|2||6|02|3
3439349|1|3|3|274.31776618|34393491|1|1|1|6|00|2
3439350|1|1|1|371.30245607|34393501|1|2||5|10|1
3439350|1|2|2|371.30245607|34393501|1|2||3|05|
3439350|1|3|3|371.30245607|34393501|1|1|1|4|07|
3439350|1|4|4|371.30245607|34393501|1|1|2|3|04|
3439351|1|1|1|329.48976557|34393511|1|2||5|11|2
3439351|1|2|2|329.48976557|34393511|1|2||5|11|2
3439351|1|3|3|329.48976557|34393511|1|1|2|4|09|
3439351|1|4|4|329.48976557|34393511|1|1|2|3|03|
3439353|1|1|1|375.1521208|34393531|1|2||6|02|3
3439353|1|2|2|375.1521208|34393531|1|1|1|3|00|
3439355|1|1|1|316.54580054|34393551|1|2||6|05|4
3439355|1|2|2|316.54580054|34393551|1|2||6|05|4
3439356|1|1|1|594.89837479|34393561|1|2||3|03|
3439356|1|2|2|594.89837479|34393561|1|1|1|6|01|2
3439356|1|3|3|594.89837479|34393561|1|1|1|6|00|2
3439357|1|10|10|355.04444211|34393571|1|1|1|4|08|
3439357|1|11|11|355.04444211|34393571|1|1|1|3|04|
3439357|1|1|1|355.04444211|34393571|1|2||1|00|
3439357|1|2|2|355.04444211|34393571|1|2||4|09|
3439357|1|3|3|355.04444211|34393571|1|2||5|11|2
3439357|1|4|4|355.04444211|34393571|1|1|1|4|06|
3439357|1|5|5|355.04444211|34393571|1|1|1|3|01|
3439357|1|6|6|355.04444211|34393571|1|1|1|3|03|
3439357|1|7|7|355.04444211|34393571|1|2||3|05|
3439357|1|8|8|355.04444211|34393571|1|2||3|01|
3439357|1|9|9|355.04444211|34393571|1|1|1|6|01|2
3439358|1|1|1|1095.8404577|34393581|1|2||3|05|
3439358|1|2|2|1095.8404577|34393581|1|2||5|11|2
3439358|1|3|3|1095.8404577|34393581|1|2||4|08|
3439358|1|4|4|1095.8404577|34393581|1|1|1|4|00|
3439358|1|5|5|1095.8404577|34393581|1|1|1|3|02|
3439358|1|6|6|1095.8404577|34393581|1|1|1|3|01|
3439358|1|7|7|1095.8404577|34393581|1|1|1|4|07|
3439358|1|8|8|1095.8404577|34393581|1|1|1|4|06|
3439358|1|9|9|1095.8404577|34393581|1|2||3|02|
3439358|2|1|1|1095.8404577|34393582|1|2||5|11|2
3439358|2|2|2|1095.8404577|34393582|1|2||5|11|2
3439358|2|3|3|1095.8404577|34393582|2|2||1|00|
3439360|1|1|1|591.99390831|34393601|2|2||1|00|
3439360|1|2|2|591.99390831|34393601|1|1|1|4|08|
3439361|1|1|1|476.29054586|34393611|1|2||6|02|3
3439361|1|2|2|476.29054586|34393611|1|2||5|11|2
3439361|1|3|3|476.29054586|34393611|1|1|2|3|03|
3439362|1|1|1|594.89837479|34393621|1|2||5|11|2
3439362|1|2|2|594.89837479|34393621|1|1|1|5|10|1
3439362|1|3|3|594.89837479|34393621|1|2||3|04|
3439363|1|1|1|588.99825413|34393631|1|2||5|11|2
3439363|1|2|2|588.99825413|34393631|1|2||6|03|3
3439363|1|3|3|588.99825413|34393631|1|1|1|3|00|
3439364|1|1|1|487.20830115|34393641|1|2||5|11|2
3439364|1|2|2|487.20830115|34393641|1|2||4|09|
3439364|1|3|3|487.20830115|34393641|1|2||5|11|2
3439364|1|4|4|487.20830115|34393641|1|1|1|3|01|
3439364|1|5|5|487.20830115|34393641|1|1|1|3|00|
3439364|1|6|6|487.20830115|34393641|1|2||3|02|
3439365|1|1|1|439.21148603|34393651|1|2||6|01|3
3439365|1|2|2|439.21148603|34393651|1|2||6|01|3
3439365|1|3|3|439.21148603|34393651|2|1|1|2|00|
3439366|1|1|1|691.20932026|34393661|1|2||6|05|4
3439366|1|2|2|691.20932026|34393661|1|2||5|11|2
3439366|1|3|3|691.20932026|34393661|1|1|1|3|01|
3439366|1|4|4|691.20932026|34393661|2|2||1|00|
3439367|1|1|1|486.13113477|34393671|1|2||6|02|3
3439367|1|2|2|486.13113477|34393671|1|2||6|02|3
3439368|1|1|1|551.08479813|34393681|1|2||4|06|
3439368|1|2|2|551.08479813|34393681|1|2||4|08|
3439368|1|3|3|551.08479813|34393681|1|2||4|08|
3439369|1|1|1|542.07860538|34393691|1|2||5|11|2
3439369|1|2|2|542.07860538|34393691|1|2||5|11|2
3439369|1|3|3|542.07860538|34393691|1|1|1|3|02|
3439371|1|1|1|710.07602255|34393711|1|2||5|11|2
3439371|1|2|2|710.07602255|34393711|1|2||5|11|2
3439371|1|3|3|710.07602255|34393711|1|2||5|11|2
3439371|1|4|4|710.07602255|34393711|1|1|1|4|07|
3439372|1|1|1|457.34530688|34393721|1|2||4|07|
3439372|1|2|2|457.34530688|34393721|1|2||4|09|
3439372|1|3|3|457.34530688|34393721|1|1|1|4|07|
3439373|1|1|1|371.30245607|34393731|1|2||6|02|3
3439373|1|2|2|371.30245607|34393731|1|2||5|11|2
3439373|1|3|3|371.30245607|34393731|1|2||6|02|3
3439373|1|4|4|371.30245607|34393731|2|2||1|00|
3439374|1|1|1|397.70608479|34393741|1|2||5|11|2
3439374|1|2|2|397.70608479|34393741|1|2||6|05|4
3439374|1|3|3|397.70608479|34393741|1|2||6|05|4
3439374|1|4|4|397.70608479|34393741|1|1|1|3|02|
3439375|1|1|1|316.54580054|34393751|1|2||6|05|4
3439375|1|2|2|316.54580054|34393751|1|2||6|02|3
3439376|1|1|1|145.86430164|34393761|1|2||3|03|
3439376|1|2|2|145.86430164|34393761|1|2||3|04|
3439376|1|3|3|145.86430164|34393761|1|2||6|05|4
3439377|1|3|3|401.47634806|34393771|1|2||6|05|4
3439377|1|5|5|401.47634806|34393771|1|2||5|11|2
3439377|1|6|6|401.47634806|34393771|1|1|1|4|08|
3439377|1|1|1|401.47634806|34393771|1|2||3|05|
3439377|1|2|2|401.47634806|34393771|2|1|2|2|00|
3439378|1|2|2|147.95339495|34393781|1|2||5|11|2
3439378|1|3|3|147.95339495|34393781|1|2||5|11|2
3439378|1|1|1|147.95339495|34393781|1|2||5|11|2
3439379|1|2|2|206.11730688|34393791|1|2||4|06|
3439379|1|3|3|206.11730688|34393791|1|2||5|11|2
3439379|1|4|4|206.11730688|34393791|1|2||6|02|3
3439379|1|1|1|206.11730688|34393791|1|2||5|11|2
3439380|1|1|1|223.1235666|34393801|1|2||6|02|3
3439380|1|2|2|223.1235666|34393801|1|2||6|01|3
3439380|1|3|3|223.1235666|34393801|1|1|1|3|01|
3439380|1|4|4|223.1235666|34393801|2|1|1|3|00|
3439380|1|5|5|223.1235666|34393801|2|1|1|2|00|
3439381|1|1|1|284.64486476|34393811|1|2||5|11|2
3439381|1|2|2|284.64486476|34393811|1|1|1|6|03|2
3439381|1|3|3|284.64486476|34393811|1|1|1|6|04|2
3439381|1|4|4|284.64486476|34393811|1|2||5|11|2
3439382|1|1|1|428.02058912|34393821|1|2||5|11|2
3439382|1|2|2|428.02058912|34393821|1|2||5|11|2
3439382|1|3|3|428.02058912|34393821|1|2||6|05|4
3439382|1|4|4|428.02058912|34393821|1|1|2|6|02|2
3439384|1|1|1|407.60197959|34393841|1|2||6|05|4
3439384|1|2|2|407.60197959|34393841|1|2||5|11|2
3439384|1|3|3|407.60197959|34393841|1|2||5|11|2
3439384|1|4|4|407.60197959|34393841|1|1|1|4|08|
