Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|area|P5747|P8520S1|P8520S1A1|P8520S2|P8520S3|P8520S4|P8520S5
3415675|1|1|1|275.82347093|19|1|1|2|1|1|1|1
3415676|1|1|1|314.032411|19|1|1|1|1|1|1|1
3415677|1|1|1|275.45986735|19|1|1|1|1|1|1|1
3415678|1|1|1|598.57568306|19|1|1|1|1|1|1|1
3415679|1|1|1|411.56026939|19|1|1|1|1|1|1|1
3415680|1|1|1|275.45986735|19|1|1|1|1|1|1|1
3415681|1|1|1|135.85474645|19|1|1|1|2|1|1|1
3415682|1|1|1|316.75522479|19|1|1|1|1|1|1|1
3415683|1|1|1|585.20795962|19|1|1|1|2|1|1|1
3415684|1|1|1|212.41161687|19|1|1|1|1|1|1|1
3415685|1|1|1|188.45352545|19|2|1|2|1|1|1|1
3415686|1|1|1|239.63940384|19|1|1|2|1|1|1|1
3415687|1|1|1|195.28705252|19|1|1|2|1|1|1|1
3415688|1|1|1|189.42204477|19|2|1|2|1|1|1|1
3415689|1|1|1|86.466880871|19|1|1|1|1|1|1|1
3415690|1|1|1|195.28705252|19|1|1|1|1|1|1|1
3415691|1|1|1|86.466880871|19|1|1|2|1|1|1|1
3415692|1|1|1|443.81572844|20|3|1|2|1|1|1|1
3415693|1|1|1|256.00292548|20|2|1|2|1|1|1|1
3415694|1|1|1|270.59614005|20|2|1|2|1|1|1|1
3415695|1|1|1|443.81572844|20|2|1|2|1|1|1|1
3415696|1|1|1|427.43815713|20|2|1|2|1|1|1|1
3415697|1|1|1|324.45644993|20|3|1|2|1|1|1|1
3415698|1|1|1|309.52438934|20|3|1|2|1|1|1|1
3415699|1|1|1|276.3862873|20|3|1|2|1|1|1|1
3415700|1|1|1|698.36769826|20|1|1|2|1|1|1|1
3415701|1|1|1|463.65352843|20|2|1|2|1|1|1|1
3415702|1|1|1|327.26950585|20|3|1|2|1|1|1|1
3415703|1|1|1|589.59412504|20|2|1|2|1|1|1|1
3415704|1|1|1|306.33671063|20|2|1|2|1|1|1|1
3415705|1|1|1|548.05772224|20|1|1|2|1|1|1|1
3415706|1|1|1|526.2086972|20|2|1|2|1|1|1|1
3415707|1|1|1|387.4574121|20|3|1|2|1|1|1|1
3415708|1|1|1|378.48771234|20|1|1|1|2|2|1|1
3415709|1|1|1|385.75712519|20|2|1|1|2|2|1|1
3415710|1|1|1|282.96913614|20|2|1|1|2|2|1|1
3415711|1|1|1|378.48771234|20|2|1|1|2|2|1|1
3415712|1|1|1|397.6542596|20|1|1|2|1|1|1|1
3415713|1|1|1|327.02498891|20|2|1|2|1|1|1|1
3415714|1|1|1|377.11623299|20|1|1|3|1|1|1|1
3415715|1|1|1|338.11655019|20|1|1|3|1|1|1|1
3415716|1|1|1|324.00130021|20|1|1|3|1|1|1|1
3415717|1|1|1|269.60906932|20|1|1|3|1|1|1|1
3415718|1|1|1|431.10278296|20|1|1|3|1|1|1|1
3415719|1|1|1|452.20206087|20|1|1|3|1|1|1|1
3415720|1|1|1|166.03502145|20|1|1|3|1|1|1|1
3415721|1|1|1|338.38247005|20|1|1|3|1|1|1|1
3415722|1|1|1|371.01879165|20|1|1|3|1|1|1|1
3415723|1|1|1|313.02564413|20|1|1|4|1|1|1|1
3415724|1|1|1|468.6324456|20|1|1|3|1|1|1|1
3415725|1|1|1|313.02564413|20|1|1|4|1|1|1|1
3415726|1|1|1|329.33868196|20|1|1|4|1|1|1|1
3415727|1|1|1|306.94024819|20|1|1|4|1|1|1|1
3415728|1|1|1|567.59926984|20|2|1|1|1|1|1|1
3415729|1|1|1|467.32699141|20|2|1|1|1|1|1|1
3415730|1|1|1|371.50647274|20|1|1|3|1|1|1|1
3415731|1|1|1|409.83347155|20|1|1|3|1|1|1|1
3415732|1|1|1|513.29155509|20|1|1|3|1|1|1|1
3415733|1|1|1|513.29155509|20|1|1|3|1|1|1|1
3415734|1|1|1|339.03662365|20|1|1|3|1|1|1|1
3415735|1|1|1|434.12217519|20|1|1|3|1|1|1|1
3415736|1|1|1|243.35382482|23|1|1|1|1|1|1|1
3415737|1|1|1|307.92590105|23|1|1|1|1|1|1|1
3415738|1|1|1|267.8890503|23|2|1|1|1|1|1|1
3415739|1|1|1|257.03570255|23|2|1|1|1|1|1|1
3415741|1|1|1|356.26081353|23|2|1|1|1|1|1|1
3415743|1|1|1|256.29586903|23|2|1|1|1|1|1|1
3415744|1|1|1|215.23334063|23|2|1|1|1|1|1|1
3415745|1|1|1|275.15713932|23|2|1|1|1|1|1|1
3415747|1|1|1|184.22312826|23|1|1|1|1|1|1|1
3415749|1|1|1|275.15713932|23|2|1|1|1|1|1|1
3415750|1|1|1|172.26029029|23|2|1|1|1|1|1|1
3415751|1|1|1|231.59629906|23|1|1|1|1|1|1|1
3415753|1|1|1|324.47731938|23|1|1|1|1|1|1|1
3415754|1|1|1|246.01720422|23|1|1|1|1|2|1|1
3415755|1|1|1|181.03418335|23|1|1|1|1|1|1|1
3415756|1|1|1|278.51500892|23|1|1|1|1|1|1|1
3415757|1|1|1|206.60676869|23|1|1|1|1|1|1|1
3415758|1|1|1|259.92080022|23|2|1|1|1|1|1|1
3415759|1|1|1|283.11559845|23|1|1|1|1|1|1|1
3415760|1|1|1|277.04554607|23|1|1|1|1|1|1|1
3415761|1|1|1|195.45508851|23|2|1|1|1|1|1|1
3415762|1|1|1|259.92080022|23|2|1|1|1|1|1|1
3415763|1|1|1|345.2830413|23|2|1|1|1|1|1|1
3415764|1|1|1|329.75038121|23|2|1|1|1|1|1|1
3415765|1|1|1|385.2920632|23|1|1|1|1|1|1|1
3415766|1|1|1|195.38180775|23|1|1|1|1|1|1|1
3415767|1|1|1|235.84897656|23|2|1|1|1|1|1|1
3415769|1|1|1|284.33621834|23|2|1|1|1|1|1|1
3415770|1|1|1|330.63039189|23|2|1|1|1|1|1|1
3415771|1|1|1|231.51048819|23|2|1|1|1|1|1|1
3415772|1|1|1|266.711481|23|1|1|1|1|1|1|1
3415773|1|1|1|184.48572054|23|2|1|1|1|1|1|1
3415774|1|1|1|305.3664116|23|2|1|1|1|1|1|1
3415775|1|1|1|220.31631647|23|1|1|1|1|1|1|1
3415776|1|1|1|182.09210404|27|1|1|1|2|2|1|1
3415777|1|1|1|67.997829602|27|2|1|3|2|2|1|1
3415778|1|1|1|98.237920245|27|1|1|1|2|1|1|1
3415779|1|1|1|67.997829602|27|1|1|1|2|1|1|1
3415780|1|1|1|44.148592523|27|1|1|1|2|1|1|1
3415781|1|1|1|77.120039921|27|2|1|3|2|2|1|2
3415782|1|1|1|100.92787749|27|1|1|1|2|2|1|1
3415783|1|1|1|160.57850078|27|1|1|1|2|2|1|1
3415784|1|1|1|100.0983195|27|2|1|1|2|2|1|1
3415785|1|1|1|213.55018136|27|1|1|2|2|1|1|1
3415786|1|1|1|126.99002995|27|1|1|1|2|2|1|1
3415787|1|1|1|126.05677721|27|1|1|1|2|1|1|1
3415788|1|1|1|180.65081338|27|2|1|1|2|1|1|1
3415789|1|1|1|65.945699765|27|1|1|1|2|2|1|1
3415790|1|1|1|125.96832581|27|2|1|1|2|1|1|1
3415791|1|1|1|127.82997895|27|2|1|1|2|2|1|1
3415792|1|1|1|87.997520765|27|2|1|1|2|1|1|1
3415793|1|1|1|80.344556665|27|2|1|1|2|1|1|1
3415794|1|1|1|127.82997895|27|2|1|1|2|1|1|1
3415795|1|1|1|72.578693226|27|2|1|2|2|1|1|1
3415796|1|1|1|97.242928697|27|1|1|1|2|1|1|1
3415797|1|1|1|82.164973573|27|1|1|1|2|2|1|2
3415798|1|1|1|179.30376531|41|2|1|5|1|1|1|1
3415799|1|1|1|177.23105248|41|2|1|5|1|1|1|1
3415800|1|1|1|297.58802083|41|2|1|5|1|1|1|1
3415801|1|1|1|279.97970891|41|1|1|2|1|1|1|1
3415802|1|1|1|371.04231956|41|1|1|2|1|1|1|1
3415803|1|1|1|348.98218799|41|1|1|2|1|1|1|1
3415804|1|1|1|307.83368293|41|1|1|2|1|1|1|1
3415805|1|1|1|207.64139625|41|1|1|2|1|1|1|1
3415806|1|1|1|179.78742223|41|1|1|2|1|1|1|1
3415807|1|1|1|279.97970891|41|2|1|2|1|1|1|1
3415808|1|1|1|347.74203043|41|1|1|2|1|1|1|1
3415809|1|1|1|227.45193986|41|1|1|2|1|1|1|1
3415810|1|1|1|267.82921875|41|1|1|2|1|1|1|1
3415811|1|1|1|295.97631394|41|2|1|2|1|1|1|1
3415812|1|1|1|423.46166153|41|2|1|2|1|1|1|1
3415813|1|1|1|175.45874195|41|1|1|2|1|1|1|1
3415814|1|1|1|482.88494341|41|2|1|2|1|1|1|1
3415815|1|1|1|474.8444439|41|2|1|2|1|1|1|1
3415816|1|1|1|221.92573443|41|1|1|2|1|1|1|1
3415817|1|1|1|392.82229011|41|2|1|2|1|1|1|1
3415818|1|1|1|474.8444439|41|2|1|2|1|1|1|1
3415819|1|1|1|247.54974375|41|1|1|4|1|1|1|1
3415820|1|1|1|161.37338878|41|1|1|4|1|1|1|1
3415821|1|1|1|143.96351132|41|1|1|4|1|1|1|1
3415822|1|1|1|143.96351132|41|1|1|4|1|1|1|1
3415823|1|1|1|161.37338878|41|1|1|4|1|1|1|1
3415824|1|1|1|247.54974375|41|1|1|4|1|1|1|1
3415825|1|1|1|248.78990131|41|1|1|4|1|1|1|1
3415826|1|1|1|161.37338878|41|1|1|4|1|1|1|1
3415827|1|1|1|275.40371777|41|1|1|4|1|1|1|1
3415828|1|1|1|143.96351132|41|1|1|4|1|1|1|1
3415829|1|1|1|143.96351132|41|1|1|4|1|1|1|1
3415830|1|1|1|201.75066766|41|2|1|1|1|1|1|1
3415831|1|1|1|289.16718019|41|2|1|1|1|1|1|1
3415832|1|1|1|269.06937631|41|1|1|1|1|1|1|1
3415833|1|1|1|143.96351132|41|2|1|1|1|1|1|1
3415834|1|1|1|201.75066766|41|1|1|1|1|1|1|1
3415835|1|1|1|241.46787158|41|1|1|1|1|1|1|1
3415836|1|1|1|179.78742223|41|2|1|1|1|1|1|1
3415837|1|1|1|247.54974375|41|1|1|1|1|1|1|1
3415838|1|1|1|98.186357051|44|1|1|1|1|1|1|1
3415839|1|1|1|79.176523346|44|1|1|3|1|1|1|1
3415840|1|1|1|105.69038317|44|1|1|3|1|1|1|1
3415841|1|1|1|83.122546052|44|1|1|3|1|1|1|1
3415842|1|1|1|126.99175603|44|1|1|2|1|1|1|1
3415843|1|1|1|119.68247678|44|1|1|3|1|1|1|1
3415844|1|1|1|103.18151312|44|2|1|2|1|1|1|1
3415845|1|1|1|99.571599948|44|2|1|2|1|1|1|1
3415846|1|1|1|106.31534168|44|1|1|2|1|1|1|1
3415847|1|1|1|96.302445525|44|1|1|3|1|1|1|1
3415848|1|1|1|109.40335258|44|1|1|0|2|2|2|1
3415849|1|1|1|117.93656653|44|1|1|0|2|2|1|2
3415850|1|1|1|138.8711886|44|1|1|0|2|2|2|1
3415851|1|1|1|132.40348899|44|1|1|0|2|2|2|1
3415852|1|1|1|111.22121961|44|1|1|0|2|2|1|2
3415853|1|1|1|113.90929466|44|1|2||2|2|1|2
3415854|1|1|1|126.08050434|44|1|1|0|2|2|2|1
3415855|1|1|1|135.17543595|44|1|1|0|2|2|2|1
3415856|1|1|1|102.94320604|44|1|1|0|2|2|2|1
3415857|1|1|1|91.391185817|44|2|1|2|1|1|1|1
3415858|1|1|1|89.17362825|44|2|1|2|1|1|1|1
3415859|1|1|1|85.766186715|44|2|1|2|1|1|1|1
3415860|1|1|1|65.715131403|44|2|1|2|1|1|1|1
3415861|1|1|1|67.86559144|44|2|1|3|1|1|1|1
3415862|1|1|1|56.431047889|44|2|1|2|1|1|1|1
3415863|1|1|1|83.143343512|44|2|1|2|1|1|1|1
3415864|1|1|1|55.231255647|44|2|1|1|1|1|1|1
3415865|1|1|1|81.191887866|44|1|1|2|1|1|1|1
3415866|1|1|1|77.613792781|44|1|1|2|1|1|1|1
3415867|1|1|1|98.450668012|44|2|1|1|1|1|1|1
3415868|1|1|1|74.326100597|44|2|1|1|1|1|1|1
3415869|1|1|1|52.771524483|44|1|1|1|1|1|1|1
3415870|1|1|1|85.250007332|44|2|1|2|1|2|1|1
3415871|1|1|1|123.95685096|44|1|1|2|1|1|1|1
3415872|1|1|1|59.070433459|44|2|1|3|1|1|1|1
3415873|1|1|1|67.642997692|44|2|1|3|1|1|1|1
3415874|1|1|1|67.642997692|44|2|1|3|1|1|1|1
3415875|1|1|1|58.439814851|44|2|1|3|1|1|1|1
3415876|1|1|1|76.619062401|44|2|1|3|1|1|1|1
3415877|1|1|1|49.925029047|44|2|1|3|1|1|1|1
3415878|1|1|1|60.752878788|44|1|1|2|1|1|1|1
3415879|1|1|1|102.51159322|44|2|1|1|1|1|1|1
3415880|1|1|1|85.501587711|44|2|1|2|1|1|1|1
3415882|1|1|1|85.501587711|44|2|1|2|1|1|1|1
3415883|1|1|1|120.66770837|44|2|1|2|1|1|1|1
3415884|1|1|1|86.371795724|44|2|1|2|1|1|1|1
3415885|1|1|1|98.191448263|44|2|1|2|1|1|1|1
3415886|1|1|1|133.98226893|44|2|1|2|1|1|1|1
3415887|1|1|1|106.43804139|44|1|1|2|1|1|1|1
3415888|1|1|1|84.207596984|44|2|1|2|1|1|1|1
3415889|1|1|1|82.143914253|44|2|1|2|1|1|1|1
3415890|1|1|1|116.46319959|44|2|1|1|1|1|1|1
3415891|1|1|1|101.79493742|44|2|1|0|2|1|1|1
3415892|1|1|1|84.207596984|44|2|1|1|1|1|1|1
3415893|1|1|1|55.260162374|44|1|1|2|1|1|1|1
3415894|1|1|1|68.389986734|44|1|1|2|1|1|1|1
3415895|1|1|1|55.260162374|44|1|1|2|1|1|1|1
3415896|1|1|1|59.317983795|44|1|1|2|1|1|1|1
3415898|1|1|1|677.32996338|47|1|1|3|1|1|1|1
3415899|1|1|1|177.80340565|47|1|1|3|1|1|1|1
3415902|1|1|1|217.31527357|47|2|1|6|1|1|1|1
3415903|1|1|1|243.21514568|47|1|1|6|1|1|1|1
3415905|1|1|1|483.24795303|47|1|1|3|1|1|1|1
3415906|1|1|1|400.30959607|47|1|1|2|1|1|1|1
3415907|1|1|1|200.02883135|47|1|1|5|1|1|1|1
3415908|1|1|1|200.02883135|47|2|1|5|1|1|1|1
3415909|1|1|1|200.02883135|47|2|1|5|1|1|1|1
3415910|1|1|1|322.69579009|47|2|1|5|1|1|1|1
3415911|1|1|1|305.11947971|47|2|1|5|1|1|1|1
3415912|1|1|1|200.02883135|47|2|1|5|1|1|1|1
3415913|1|1|1|305.11947971|47|2|1|5|1|1|1|1
3415914|1|1|1|195.58374621|47|2|1|2|1|1|1|1
3415915|1|1|1|383.38663775|50|1|1|2|1|1|1|1
3415916|1|1|1|447.87785089|50|1|1|2|1|1|1|1
3415917|1|1|1|302.47932953|50|2|1|2|1|1|1|1
3415918|1|1|1|629.82623326|50|2|1|2|1|1|1|1
3415919|1|1|1|629.82623326|50|1|1|2|1|1|1|1
3415920|1|1|1|342.58491957|50|2|1|2|1|1|1|1
3415921|1|1|1|157.45655832|50|2|1|2|1|1|1|1
3415922|1|1|1|568.39069452|50|2|1|2|1|1|1|1
3415923|1|1|1|304.88270961|50|2|1|3|1|1|1|1
3415924|1|1|1|534.97814171|50|1|1|2|1|1|1|1
3415925|1|1|1|606.49933574|50|2|1|2|1|1|1|1
3415926|1|1|1|151.62483393|50|2|1|2|1|1|1|1
3415927|1|1|1|320.23767875|50|2|1|2|1|1|1|1
3415928|1|1|1|264.68814791|50|2|1|2|1|1|1|1
3415929|1|1|1|514.87261944|50|2|1|2|1|1|1|1
3415930|1|1|1|320.23767875|50|2|1|2|1|1|1|1
3415931|1|1|1|264.68814791|50|2|1|2|1|1|1|1
3415932|1|1|1|480.12916809|50|2|1|2|1|1|1|1
3415933|1|1|1|222.68856105|50|1|1|2|1|1|1|1
3415934|1|1|1|431.19126073|50|2|1|2|1|1|1|1
3415935|1|1|1|678.04224053|50|2|1|2|1|1|1|1
3415936|1|1|1|397.51699869|50|1|1|2|1|1|1|1
3415937|1|1|1|412.02305471|50|1|1|2|1|1|1|1
3415938|1|1|1|755.27007554|50|1|1|2|1|1|1|1
3415939|1|1|1|427.83465769|50|2|1|2|1|1|1|1
3415940|1|1|1|572.43870965|50|2|1|1|1|1|1|1
3415941|1|1|1|254.61669446|50|3|1|2|1|1|1|1
3415942|1|1|1|437.44806035|50|2|1|2|1|1|1|1
3415943|1|1|1|180.86703441|52|2|1|3|1|1|1|1
3415944|1|1|1|174.78825692|52|2|1|3|2|1|1|1
3415945|1|1|1|181.29762937|52|2|1|3|2|1|1|1
3415946|1|1|1|297.63739523|52|2|1|2|2|1|1|1
3415947|1|1|1|297.63739523|52|2|1|2|2|1|1|1
3415948|1|1|1|409.62431108|52|2|1|2|2|1|1|1
3415949|1|1|1|244.35588259|52|2|1|2|1|1|1|1
3415950|1|1|1|95.626883735|52|2|1|2|1|1|1|1
3415951|1|1|1|109.52267915|52|2|1|2|1|1|1|1
3415952|1|1|1|222.19933181|52|1|1|3|1|1|1|1
3415953|1|1|1|330.02981615|52|2|1|3|1|1|1|1
3415954|1|1|1|235.59041988|52|2|1|1|2|2|1|1
3415955|1|1|1|283.55837025|52|1|1|1|2|2|1|1
3415956|1|1|1|147.33624888|52|2|1|4|2|1|1|1
3415957|1|1|1|271.41295055|52|2|1|4|2|1|1|1
3415958|1|1|1|277.21060006|52|2|1|3|2|1|1|1
3415959|1|1|1|302.16271562|52|2|1|3|2|1|1|1
3415960|1|1|1|276.92144542|52|2|1|2|2|1|1|1
3415961|1|1|1|304.16962379|52|2|1|2|2|1|1|1
3415962|1|1|1|203.0328608|52|2|1|3|2|1|1|1
3415963|1|1|1|146.28963584|52|2|1|3|2|1|1|1
3415964|1|1|1|396.6345249|52|2|1|3|2|1|1|1
3415965|1|1|1|521.54793459|54|1|1|1|1|1|1|1
3415966|1|1|1|504.37119924|54|1|1|2|1|1|1|1
3415967|1|1|1|441.51421056|54|1|1|2|1|1|1|1
3415968|1|1|1|590.48085932|54|2|1|2|1|1|1|1
3415969|1|1|1|891.57685086|54|2|1|2|1|1|1|1
3415970|1|1|1|493.96942177|54|1|1|2|1|1|1|1
3415971|1|1|1|684.34157393|54|1|1|2|2|1|1|1
3415972|1|1|1|556.15500168|54|1|1|2|1|1|1|1
3415973|1|1|1|744.16065871|54|2|1|2|1|1|1|1
3415974|1|1|1|350.80111832|54|1|1|4|1|1|1|1
3415975|1|1|1|537.69986897|54|1|1|4|1|1|1|1
3415976|1|1|1|309.53039852|54|1|1|5|1|1|1|1
3415977|1|1|1|575.43857063|54|1|1|5|1|1|1|1
3415978|1|1|1|427.81153975|54|1|1|5|1|1|1|1
3415979|1|1|1|498.09184061|54|1|1|5|1|1|1|1
3415980|1|1|1|651.59838682|54|1|1|5|1|1|1|1
3415981|1|1|1|649.77800596|54|1|1|5|1|1|1|1
3415982|1|1|1|309.69617744|54|1|1|5|1|1|1|1
3415983|1|1|1|1006.2947166|54|2|1|1|1|1|1|1
3415984|1|1|1|1318.8035645|54|1|1|1|1|1|1|1
3415985|1|1|1|891.57685086|54|1|1|1|1|1|1|1
3415986|1|1|1|1493.1693698|54|1|1|1|1|1|1|1
3415987|1|1|1|932.14222746|54|1|1|1|1|1|1|1
3415988|1|1|1|498.1631139|54|1|1|1|1|1|1|1
3415989|1|1|1|407.7183248|54|1|1|1|1|1|1|1
3415990|1|1|1|690.57170557|54|1|1|1|1|1|1|1
3415991|1|1|1|633.84238186|54|2|1|1|2|1|1|1
3415992|1|1|1|614.54084375|54|1|1|2|1|1|1|1
3415993|1|1|1|843.47493366|54|1|1|1|2|1|1|1
3415994|1|1|1|674.69943483|54|1|1|1|1|1|1|1
3415995|1|1|1|1778.2865267|54|1|1|2|2|1|1|1
3415996|1|1|1|258.56259469|63|2|1|2|1|1|1|1
3415997|1|1|1|328.27139423|63|2|1|2|1|1|1|1
3415998|1|1|1|240.97421738|63|2|1|2|1|1|1|1
3415999|1|1|1|473.07935928|63|1|1|2|1|1|1|1
3416001|1|1|1|332.43762175|63|1|1|2|1|1|1|1
3416002|1|1|1|292.93163563|63|1|1|2|1|1|1|1
3416003|1|1|1|234.65022891|63|1|1|2|1|1|1|1
3416004|1|1|1|321.94740576|63|1|1|2|1|1|1|1
3416005|1|1|1|303.42185162|63|1|1|2|1|1|1|1
3416006|1|1|1|249.73256327|63|1|1|2|1|1|1|1
3416007|1|1|1|182.25542675|63|2|1|3|2|1|1|1
3416008|1|1|1|285.8511251|63|2|1|4|2|1|1|1
3416009|1|1|1|251.881352|63|2|1|2|2|1|1|1
3416010|1|1|1|251.881352|63|2|1|3|2|1|1|1
3416012|1|1|1|304.89774026|63|2|1|4|2|1|1|1
3416013|1|1|1|341.68604853|63|2|1|1|1|1|1|1
3416014|1|1|1|335.36206006|63|2|1|1|1|1|1|1
3416015|1|1|1|341.43340215|63|2|1|2|1|1|1|1
3416016|1|1|1|292.93163563|63|3|1|1|2|1|1|1
3416017|1|1|1|216.12467477|63|3|1|1|2|1|1|1
3416018|1|1|1|292.93163563|63|3|1|1|2|1|1|1
3416019|1|1|1|236.55534349|63|3|1|1|2|1|1|1
3416020|1|1|1|321.94740576|63|3|1|1|2|1|1|1
3416021|1|1|1|303.42185162|63|1|1|1|2|1|1|1
3416022|1|1|1|530.95282512|66|2|1|6|1|1|1|1
3416023|1|1|1|444.40946548|66|1|1|1|2|1|1|1
3416024|1|1|1|1090.6785385|66|1|1|1|2|1|1|1
3416025|1|1|1|683.20906076|66|1|1|3|1|1|1|1
3416026|1|1|1|684.39322767|66|1|1|3|1|1|1|1
3416027|1|1|1|463.3081194|66|1|1|3|1|1|1|1
3416028|1|1|1|469.2909925|66|2|1|5|1|1|1|1
3416029|1|1|1|839.58355204|66|1|1|4|1|1|1|1
3416030|1|1|1|363.40937934|66|1|1|4|1|1|1|1
3416031|1|1|1|514.62571853|66|1|1|4|1|1|1|1
3416032|1|1|1|890.19698478|66|2|1|4|1|1|1|1
3416033|1|1|1|827.63468117|66|2|1|4|1|1|1|1
3416034|1|1|1|713.57305977|66|1|1|4|1|1|1|1
3416035|1|1|1|363.40937934|66|1|1|4|1|1|1|1
3416037|1|1|1|452.06341492|66|1|1|2|1|1|1|1
3416039|1|1|1|747.79182378|66|2|1|2|1|1|1|1
3416040|1|1|1|639.0618853|66|2|1|2|1|1|1|1
3416041|1|1|1|838.02262006|66|2|1|1|1|1|1|1
3416042|1|1|1|902.14585565|66|2|1|1|1|1|1|1
3416043|1|1|1|486.2687854|66|2|1|1|1|1|1|1
3416044|1|1|1|610.71834569|66|2|1|1|1|1|1|1
3416046|1|1|1|639.0618853|66|1|1|1|1|1|1|1
3416047|1|1|1|610.71834569|66|2|1|4|1|1|1|1
3416048|1|1|1|1568.398374|66|2|1|4|1|1|1|1
3416050|1|1|1|610.71834569|66|2|1|4|1|1|1|1
3416052|1|1|1|848.84488711|68|2|1|3|1|1|1|1
3416053|1|1|1|581.95843353|68|2|1|2|1|1|1|1
3416054|1|1|1|395.86223551|68|2|1|2|1|1|1|1
3416055|1|1|1|531.06100051|68|2|1|2|1|1|1|1
3416056|1|1|1|493.0049441|68|2|1|2|1|1|1|1
3416057|1|1|1|433.93159641|68|2|1|2|1|1|1|1
3416058|1|1|1|897.23178238|68|2|1|2|1|1|1|1
3416059|1|1|1|717.78985374|68|2|1|1|1|1|1|1
3416060|1|1|1|582.2299369|68|2|1|2|1|1|1|1
3416061|1|1|1|927.05402626|68|2|1|4|1|1|1|1
3416062|1|1|1|990.01967287|68|2|1|4|1|1|1|1
3416063|1|1|1|733.32649017|68|2|1|4|1|1|1|1
3416064|1|1|1|721.1358687|68|2|1|4|1|1|1|1
3416065|1|1|1|643.68129769|68|2|1|4|1|1|1|1
3416066|1|1|1|859.25778339|68|2|1|4|1|1|1|1
3416067|1|1|1|976.20546184|68|2|1|4|1|1|1|1
3416068|1|1|1|721.1358687|68|2|1|4|1|1|1|1
3416069|1|1|1|625.1209744|68|2|1|4|1|1|1|1
3416070|1|1|1|426.8682099|68|2|1|4|1|1|1|1
3416071|1|1|1|1119.0775626|68|2|1|4|1|1|1|1
3416072|1|1|1|1197.9500707|68|2|1|4|1|1|1|1
3416073|1|1|1|777.00897389|68|2|1|4|1|1|1|1
3416074|1|1|1|1197.9500707|68|2|1|4|1|1|1|1
3416075|1|1|1|774.14437938|68|2|1|4|1|1|1|1
3416076|1|1|1|1195.0854762|68|2|1|4|1|1|1|1
3416077|1|1|1|801.36169436|68|1|1|2|1|1|1|1
3416078|1|1|1|596.56585493|68|2|1|4|1|1|1|1
3416079|1|1|1|586.02192286|68|2|1|4|1|1|1|1
3416080|1|1|1|510.59492842|68|2|1|4|1|1|1|1
3416081|1|1|1|921.57692609|68|2|1|4|1|1|1|1
3416082|1|1|1|635.51684099|68|2|1|4|1|1|1|1
3416083|1|1|1|784.10446093|68|2|1|4|1|1|1|1
3416084|1|1|1|627.00456491|68|2|1|4|1|1|1|1
3416085|1|1|1|692.65242529|68|2|1|4|1|1|1|1
3416086|1|1|1|713.99409414|68|2|1|4|1|1|1|1
3416087|1|1|1|1233.0478148|68|1|1|1|1|1|1|1
3416088|1|1|1|1618.1691022|68|2|1|1|1|1|1|1
3416089|1|1|1|1929.7869028|68|2|1|1|1|1|1|1
3416090|1|1|1|1896.0509603|68|1|1|1|1|1|1|1
3416091|1|1|1|1688.7875394|68|2|1|1|1|1|1|1
3416092|1|1|1|1420.3566918|68|2|1|1|1|1|1|1
3416094|1|1|1|1296.1338858|68|2|1|1|1|1|1|1
3416095|1|1|1|1253.2290654|68|1|1|1|1|1|1|1
3416096|1|1|1|2129.5327312|68|2|1|3|1|1|1|1
3416097|1|1|1|117.84444241|70|1|1|1|1|1|1|1
3416098|1|1|1|364.25327704|70|1|1|1|1|1|1|1
3416099|1|1|1|135.18033773|70|1|1|1|1|1|1|1
3416100|1|1|1|269.30598394|70|1|1|1|1|1|1|1
3416101|1|1|1|95.811055998|70|1|1|1|1|1|1|1
3416102|1|1|1|320.5028807|70|1|1|1|1|1|1|1
3416103|1|1|1|189.07922561|70|2|1|1|1|1|1|1
3416104|1|1|1|202.98931989|70|2|1|1|1|1|1|1
3416105|1|1|1|221.29539082|70|1|1|1|1|1|1|1
3416106|1|1|1|215.72151304|70|1|1|1|1|1|1|1
3416107|1|1|1|250.40149185|70|1|1|1|1|1|1|1
3416108|1|1|1|281.52333105|70|1|1|1|1|1|1|1
3416109|1|1|1|86.229950398|70|1|1|1|1|1|1|1
3416110|1|1|1|120.93881658|70|1|1|1|1|1|1|1
3416112|1|1|1|155.82714921|70|2|1|1|1|1|1|1
3416113|1|1|1|251.87519144|70|2|1|1|1|1|1|1
3416114|1|1|1|257.16279319|70|1|1|1|1|1|1|1
3416115|1|1|1|160.75571409|70|1|1|1|1|1|1|1
3416116|1|1|1|240.17100474|70|2|1|1|1|1|1|1
3416117|1|1|1|155.82714921|70|1|1|1|1|1|1|1
3416118|1|1|1|284.82647672|70|1|1|1|2|2|2|1
3416119|1|1|1|92.285076497|70|1|1|1|2|2|2|1
3416120|1|1|1|195.94438762|70|1|1|1|2|2|2|1
3416121|1|1|1|321.98798288|70|1|1|1|2|2|2|1
3416122|1|1|1|205.75426624|70|1|1|1|2|2|2|1
3416123|1|1|1|169.23659849|70|1|1|1|2|2|2|1
3416124|1|1|1|126.90485343|70|1|1|1|2|2|2|1
3416125|1|1|1|485.47814822|73|2|1|4|1|1|1|1
3416126|1|1|1|193.24673136|73|1|1|4|1|1|1|1
3416127|1|1|1|193.24673136|73|2|1|4|1|1|1|1
3416128|1|1|1|190.17932293|73|2|1|4|1|1|1|1
