Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P6240|P6250|P6260|P6270|P6280|P6300|P6310|P7430|P6330|P6340|P6351
3417449|1|2|2|175.44531195|34174491|4|1|||||||||
3417449|1|5|5|175.44531195|34174491|1||||||||||
3417450|1|1|1|72.281930687|34174501|4|1|||||||||
3417450|1|2|2|72.281930687|34174501|2|2|2|2|1||||||1
3417450|1|3|3|72.281930687|34174501|5||||||||||
3417452|1|1|1|132.32878828|34174521|1||||||||||
3417452|1|2|2|132.32878828|34174521|1||||||||||
3417452|1|3|3|132.32878828|34174521|3|2|2|2|2|2|||||
3417453|1|1|1|95.067115473|34174531|1||||||||||
3417453|1|2|2|95.067115473|34174531|1||||||||||
3417455|1|1|1|106.18739756|34174551|4|2|2|2|2|2|||||
3417455|1|2|2|106.18739756|34174551|1||||||||||
3417455|1|3|3|106.18739756|34174551|4|1|||||||||
3417455|1|4|4|106.18739756|34174551|1||||||||||
3417456|1|1|1|106.18739756|34174561|4|2|2|2|2|2|||||
3417456|1|2|2|106.18739756|34174561|5||||||||||
3417456|1|3|3|106.18739756|34174561|1||||||||||
3417456|1|4|4|106.18739756|34174561|1||||||||||
3417456|1|5|5|106.18739756|34174561|3|2|2|2|2|2|||||
3417456|1|6|6|106.18739756|34174561|3|2|2|2|2|2|||||
3417457|1|1|1|383.93296922|34174571|4|2|2|2|2|2|||||
3417457|1|2|2|383.93296922|34174571|4|1|||||||||
3417457|1|3|3|383.93296922|34174571|1||||||||||
3417458|1|1|1|351.96171077|34174581|1||||||||||
3417458|1|2|2|351.96171077|34174581|4|2|2|1|||||||
3417459|1|1|1|226.1439003|34174591|1||||||||||
3417459|1|2|2|226.1439003|34174591|1||||||||||
3417459|1|3|3|226.1439003|34174591|4|2|2|2|2|2|||||
3417459|1|4|4|226.1439003|34174591|4|2|2|2|2|2|||||
3417460|1|1|1|351.96171077|34174601|1||||||||||
3417460|1|2|2|351.96171077|34174601|1||||||||||
3417461|1|1|1|220.01312718|34174611|1||||||||||
3417461|1|2|2|220.01312718|34174611|1||||||||||
3417462|1|1|1|203.98021073|34174621|1||||||||||
3417462|1|2|2|203.98021073|34174621|1||||||||||
3417463|1|1|1|378.37800607|34174631|3|2|2|2|2|2|||||
3417464|1|1|1|136.52665401|34174641|1||||||||||
3417464|1|2|2|136.52665401|34174641|3|2|2|2|2|2|||||
3417465|1|1|1|378.37800607|34174651|3|2|2|2|1||||||1
3417466|1|1|1|362.34508962|34174661|1||||||||||
3417467|1|1|1|162.87430701|34174671|3|1|||||||||
3417468|1|1|1|257.98153539|34174681|3|2|2|2|2|2|||||
3417469|1|1|1|205.03726661|34174691|4|2|2|2|2|2|||||
3417469|1|2|2|205.03726661|34174691|1||||||||||
3417470|1|1|1|408.64925376|34174701|4|1|||||||||
3417471|1|1|1|315.11071857|34174711|1||||||||||
3417471|1|2|2|315.11071857|34174711|1||||||||||
3417471|1|3|3|315.11071857|34174711|1||||||||||
3417472|1|1|1|327.31798883|34174721|1||||||||||
3417472|1|2|2|327.31798883|34174721|4|1|||||||||
3417473|1|1|1|589.60947634|34174731|1||||||||||
3417473|1|2|2|589.60947634|34174731|4|1|||||||||
3417473|1|3|3|589.60947634|34174731|1||||||||||
3417473|1|4|4|589.60947634|34174731|1||||||||||
3417473|1|5|5|589.60947634|34174731|1||||||||||
3417473|1|6|6|589.60947634|34174731|3|2|2|2|2|2|||||
3417474|1|1|1|331.69054551|34174741|3|2|2|2|2|2|||||
3417475|1|2|2|262.26027093|34174751|1||||||||||
3417475|1|1|1|262.26027093|34174751|1||||||||||
3417476|1|1|1|436.40323081|34174761|2|2|2|2|1||||||1
3417476|1|2|2|436.40323081|34174761|4|2|2|2|2|2|||||
3417476|1|3|3|436.40323081|34174761|3|2|2|2|1||||||1
3417476|1|4|4|436.40323081|34174761|3|2|2|2|2|2|||||
3417476|1|5|5|436.40323081|34174761|2|2|2|2|1||||||1
3417477|1|1|1|187.73061646|34174771|4|2|2|2|2|1|11||||
3417477|1|2|2|187.73061646|34174771|1||||||||||
3417477|1|3|3|187.73061646|34174771|1||||||||||
3417478|1|1|1|157.58466875|34174781|1||||||||||
3417478|1|2|2|157.58466875|34174781|4|2|2|2|2|2|||||
3417478|1|3|3|157.58466875|34174781|1||||||||||
3417478|1|4|4|157.58466875|34174781|2|2|2|2|1||||||1
3417479|1|2|2|311.08498391|34174791|2|2|2|2|1||||||1
3417479|1|1|1|311.08498391|34174791|1||||||||||
3417480|1|1|1|593.23010868|34174801|4|2|1||||||||
3417480|1|2|2|593.23010868|34174801|1||||||||||
3417480|1|3|3|593.23010868|34174801|4|1|||||||||
3417481|1|1|1|118.32310014|34174811|1||||||||||
3417481|1|2|2|118.32310014|34174811|2|2|2|2|1||||||1
3417482|1|2|2|598.57568306|34174821|4|1|||||||||
3417482|1|1|1|598.57568306|34174821|1||||||||||
3417483|1|1|1|176.7828493|34174831|1||||||||||
3417483|1|2|2|176.7828493|34174831|1||||||||||
3417484|1|1|1|314.98174209|34174841|1||||||||||
3417484|1|2|2|314.98174209|34174841|4|2|2|2|2|2|||||
3417484|1|3|3|314.98174209|34174841|4|2|2|2|2|2|||||
3417485|1|1|1|229.04059255|34174851|4|2|2|1|||||||
3417485|1|2|2|229.04059255|34174851|3|1|||||||||
3417486|1|1|1|162.71441369|34174861|1||||||||||
3417486|1|2|2|162.71441369|34174861|1||||||||||
3417486|1|3|3|162.71441369|34174861|4|2|2|1|||||||
3417486|1|4|4|162.71441369|34174861|3|2|2|1|||||||
3417486|1|5|5|162.71441369|34174861|3|2|2|1|||||||
3417487|1|1|1|87.117007795|34174871|1||||||||||
3417487|1|2|2|87.117007795|34174871|1||||||||||
3417487|1|3|3|87.117007795|34174871|1||||||||||
3417487|1|4|4|87.117007795|34174871|3|2|2|2|1||||||1
3417488|1|1|1|290.92234436|34174881|1||||||||||
3417489|1|1|1|87.117007795|34174891|1||||||||||
3417489|1|2|2|87.117007795|34174891|3|2|2|2|2|2|||||
3417490|1|1|1|89.79439557|34174901|1||||||||||
3417490|1|2|2|89.79439557|34174901|1||||||||||
3417490|1|3|3|89.79439557|34174901|3|2|2|2|2|2|||||
3417491|1|1|1|440.70956884|34174911|1||||||||||
3417491|1|2|2|440.70956884|34174911|1||||||||||
3417492|1|1|1|103.92931971|34174921|1||||||||||
3417493|1|1|1|254.04079297|34174931|5||||||||||
3417493|1|2|2|254.04079297|34174931|1||||||||||
3417493|1|3|3|254.04079297|34174931|2|2|2|2|1||||||1
3417494|1|1|1|390.94784186|34174941|4|2|2|2|2|2|||||
3417495|1|1|1|309.52438934|34174951|1||||||||||
3417496|1|1|1|318.4052417|34174961|1||||||||||
3417497|1|1|1|387.23392911|34174971|1||||||||||
3417497|1|2|2|387.23392911|34174971|4|1|||||||||
3417498|1|1|1|296.99785238|34174981|1||||||||||
3417498|1|2|2|296.99785238|34174981|4|2|2|2|2|2|||||
3417498|1|3|3|296.99785238|34174981|1||||||||||
3417498|1|4|4|296.99785238|34174981|3|1|||||||||
3417498|1|5|5|296.99785238|34174981|3|2|2|2|2|2|||||
3417498|1|6|6|296.99785238|34174981|3|2|2|2|2|2|||||
3417499|1|1|1|331.0260571|34174991|1||||||||||
3417499|1|2|2|331.0260571|34174991|5||||||||||
3417499|1|3|3|331.0260571|34174991|4|2|2|2|2|2|||||
3417500|1|1|1|291.16631143|34175001|4|2|2|2|2|2|||||
3417500|1|2|2|291.16631143|34175001|1||||||||||
3417501|1|1|1|179.75495854|34175011|1||||||||||
3417501|1|2|2|179.75495854|34175011|4|2|2|2|1||||||1
3417502|1|1|1|324.49536327|34175021|1||||||||||
3417502|1|2|2|324.49536327|34175021|1||||||||||
3417503|1|1|1|331.86435712|34175031|1||||||||||
3417503|1|2|2|331.86435712|34175031|1||||||||||
3417503|1|5|5|331.86435712|34175031|1||||||||||
3417504|1|1|1|308.75545656|34175041|1||||||||||
3417504|1|2|2|308.75545656|34175041|1||||||||||
3417504|1|3|3|308.75545656|34175041|3|2|2|2|2|2|||||
3417504|1|4|4|308.75545656|34175041|3|2|2|2|2|2|||||
3417504|1|5|5|308.75545656|34175041|3|2|2|2|2|2|||||
3417505|1|1|1|324.49536327|34175051|1||||||||||
3417505|1|2|2|324.49536327|34175051|1||||||||||
3417506|1|1|1|305.00061829|34175061|1||||||||||
3417506|1|2|2|305.00061829|34175061|1||||||||||
3417507|1|1|1|208.4023832|34175071|1||||||||||
3417507|1|2|2|208.4023832|34175071|3|2|2|2|2|2|||||
3417508|1|1|1|189.05410261|34175081|4|1|||||||||
3417508|1|2|2|189.05410261|34175081|3|2|2|2|2|2|||||
3417508|1|3|3|189.05410261|34175081|3|2|2|2|2|2|||||
3417508|1|4|4|189.05410261|34175081|3|2|2|2|2|2|||||
3417508|1|5|5|189.05410261|34175081|3|2|2|2|2|2|||||
3417508|1|6|6|189.05410261|34175081|3|2|2|2|2|2|||||
3417508|1|7|7|189.05410261|34175081|3|2|2|2|2|2|||||
3417509|1|1|1|477.10965451|34175091|2|1|||||||||
3417509|1|2|2|477.10965451|34175091|1||||||||||
3417510|1|1|1|502.28118915|34175101|2|2|2|2|1||||||1
3417510|1|2|2|502.28118915|34175101|2|2|2|2|1||||||1
3417510|1|3|3|502.28118915|34175101|3|2|2|2|2|2|||||
3417511|1|1|1|199.63921384|34175111|4|2|2|2|2|2|||||
3417511|1|2|2|199.63921384|34175111|4|2|2|2|2|2|||||
3417511|1|3|3|199.63921384|34175111|3|2|2|2|2|2|||||
3417512|1|1|1|216.19428144|34175121|1||||||||||
3417512|1|2|2|216.19428144|34175121|1||||||||||
3417512|1|3|3|216.19428144|34175121|3|2|2|2|2|2|||||
3417513|1|1|1|434.12217519|34175131|2|1|||||||||
3417513|1|2|2|434.12217519|34175131|1||||||||||
3417514|1|1|1|413.49301849|34175141|4|2|1||||||||
3417514|1|2|2|413.49301849|34175141|4|2|2|2|2|2|||||
3417514|1|3|3|413.49301849|34175141|3|2|2|2|2|2|||||
3417515|1|1|1|318.16141205|34175151|1||||||||||
3417515|1|2|2|318.16141205|34175151|3|2|2|2|2|2|||||
3417515|1|3|3|318.16141205|34175151|3|2|2|2|2|2|||||
3417516|1|1|1|144.39751185|34175161|1||||||||||
3417516|1|2|2|144.39751185|34175161|5||||||||||
3417516|1|3|3|144.39751185|34175161|2|2|2|2|1||||||1
3417516|1|4|4|144.39751185|34175161|3|2|2|2|2|2|||||
3417517|1|1|1|202.94322951|34175171|4|2|2|2|2|2|||||
3417517|1|2|2|202.94322951|34175171|1||||||||||
3417518|1|1|1|177.09951532|34175181|4|2|2|2|2|2|||||
3417518|1|2|2|177.09951532|34175181|1||||||||||
3417518|1|3|3|177.09951532|34175181|3|2|2|2|2|2|||||
3417518|1|4|4|177.09951532|34175181|1||||||||||
3417519|1|1|1|190.295708|34175191|1||||||||||
3417519|1|2|2|190.295708|34175191|1||||||||||
3417521|1|1|1|192.78608758|34175211|4|2|2|2|2|2|||||
3417521|1|2|2|192.78608758|34175211|1||||||||||
3417522|1|1|1|176.35614125|34175221|1||||||||||
3417522|1|2|2|176.35614125|34175221|3|2|2|2|2|2|||||
3417523|1|1|1|155.46837363|34175231|4|1|||||||||
3417523|1|2|2|155.46837363|34175231|6|2|2|2|2|2|||||
3417523|1|3|3|155.46837363|34175231|4|1|||||||||
3417523|1|4|4|155.46837363|34175231|3|2|2|2|2|2|||||
3417523|1|5|5|155.46837363|34175231|1||||||||||
3417524|1|1|1|211.65933794|34175241|1||||||||||
3417525|1|1|1|184.43735854|34175251|1||||||||||
3417525|1|2|2|184.43735854|34175251|1||||||||||
3417527|1|1|1|274.04677964|34175271|1||||||||||
3417528|1|1|1|158.66079369|34175281|1||||||||||
3417528|1|2|2|158.66079369|34175281|3|2|2|2|2|2|||||
3417530|1|1|1|237.47706765|34175301|4|2|2|2|2|2|||||
3417530|1|2|2|237.47706765|34175301|2|2|2|2|1||||||1
3417530|1|3|3|237.47706765|34175301|1||||||||||
3417530|1|4|4|237.47706765|34175301|1||||||||||
3417531|1|1|1|221.33974943|34175311|1||||||||||
3417531|1|2|2|221.33974943|34175311|1||||||||||
3417531|1|3|3|221.33974943|34175311|3|2|2|2|2|2|||||
3417532|1|1|1|200.40848514|34175321|1||||||||||
3417532|1|2|2|200.40848514|34175321|4|2|2|2|2|2|||||
3417532|1|3|3|200.40848514|34175321|5||||||||||
3417533|1|1|1|210.0666812|34175331|4|2|2|2|2|2|||||
3417533|1|2|2|210.0666812|34175331|1||||||||||
3417533|1|3|3|210.0666812|34175331|1||||||||||
3417533|1|4|4|210.0666812|34175331|3|2|2|2|2|2|||||
3417534|1|1|1|131.35329068|34175341|4|2|2|2|2|2|||||
3417534|1|2|2|131.35329068|34175341|1||||||||||
3417534|1|3|3|131.35329068|34175341|3|2|2|2|2|2|||||
3417534|1|4|4|131.35329068|34175341|3|2|2|2|2|2|||||
3417534|1|5|5|131.35329068|34175341|3|2|2|2|2|2|||||
3417535|1|1|1|176.73916804|34175351|1||||||||||
3417535|1|2|2|176.73916804|34175351|1||||||||||
3417535|1|4|4|176.73916804|34175351|1||||||||||
3417536|1|1|1|153.29701785|34175361|4|2|2|2|2|2|||||
3417536|1|2|2|153.29701785|34175361|1||||||||||
3417539|1|1|1|196.39667372|34175391|1||||||||||
3417539|1|2|2|196.39667372|34175391|1||||||||||
3417540|1|1|1|170.03736454|34175401|1||||||||||
3417540|1|2|2|170.03736454|34175401|1||||||||||
3417541|1|1|1|84.230981687|34175411|1||||||||||
3417541|1|2|2|84.230981687|34175411|1||||||||||
3417541|1|3|3|84.230981687|34175411|1||||||||||
3417541|1|4|4|84.230981687|34175411|1||||||||||
3417541|1|5|5|84.230981687|34175411|3|2|2|2|2|2|||||
3417542|1|1|1|102.89748185|34175421|1||||||||||
3417542|1|2|2|102.89748185|34175421|3|2|2|2|2|2|||||
3417542|1|3|3|102.89748185|34175421|3|2|2|2|2|2|||||
3417542|1|4|4|102.89748185|34175421|5||||||||||
3417543|1|1|1|259.15320437|34175431|4|1|||||||||
3417543|1|2|2|259.15320437|34175431|1||||||||||
3417543|1|3|3|259.15320437|34175431|3|2|2|2|2|2|||||
3417544|1|1|1|357.28792951|34175441|4|2|2|2|2|2|||||
3417544|1|2|2|357.28792951|34175441|1||||||||||
3417544|1|3|3|357.28792951|34175441|3|2|2|2|2|2|||||
3417545|1|1|1|395.08773041|34175451|1||||||||||
3417545|1|2|2|395.08773041|34175451|1||||||||||
3417545|1|3|3|395.08773041|34175451|4|2|2|2|2|2|||||
3417545|1|4|4|395.08773041|34175451|3|2|2|2|2|2|||||
3417545|1|7|7|395.08773041|34175451|1||||||||||
3417546|1|1|1|316.61446825|34175461|4|2|2|2|2|2|||||
3417546|1|2|2|316.61446825|34175461|1||||||||||
3417546|1|3|3|316.61446825|34175461|3|2|2|2|2|2|||||
3417547|1|1|1|220.40030267|34175471|4|2|2|2|2|2|||||
3417547|1|2|2|220.40030267|34175471|1||||||||||
3417547|1|3|3|220.40030267|34175471|5||||||||||
3417548|1|1|1|267.12748638|34175481|1||||||||||
3417548|1|2|2|267.12748638|34175481|4|1|||||||||
3417548|1|3|3|267.12748638|34175481|2|2|2|2|1||||||1
3417549|1|1|1|343.6389453|34175491|1||||||||||
3417549|1|2|2|343.6389453|34175491|3|2|2|2|2|2|||||
3417549|1|3|3|343.6389453|34175491|3|2|2|2|2|2|||||
3417549|1|4|4|343.6389453|34175491|3|2|2|2|2|2|||||
3417550|1|1|1|238.58955335|34175501|1||||||||||
3417550|1|2|2|238.58955335|34175501|4|2|2|2|2|2|||||
3417550|1|3|3|238.58955335|34175501|1||||||||||
3417550|1|4|4|238.58955335|34175501|1||||||||||
3417550|1|5|5|238.58955335|34175501|1||||||||||
3417550|1|6|6|238.58955335|34175501|1||||||||||
3417550|1|7|7|238.58955335|34175501|1||||||||||
3417551|1|1|1|379.30738718|34175511|1||||||||||
3417551|1|2|2|379.30738718|34175511|1||||||||||
3417551|1|3|3|379.30738718|34175511|3|2|2|2|2|2|||||
3417551|1|4|4|379.30738718|34175511|3|2|2|2|2|2|||||
3417552|1|1|1|234.82542732|34175521|4|2|2|2|2|2|||||
3417552|1|2|2|234.82542732|34175521|4|2|2|2|2|2|||||
3417552|1|3|3|234.82542732|34175521|1||||||||||
3417553|1|1|1|180.99865506|34175531|4|2|2|2|2|2|||||
3417553|1|2|2|180.99865506|34175531|1||||||||||
3417553|1|3|3|180.99865506|34175531|3|2|2|2|2|2|||||
3417554|1|1|1|153.29701785|34175541|1||||||||||
3417554|1|2|2|153.29701785|34175541|1||||||||||
3417555|1|1|1|170.05211839|34175551|1||||||||||
3417555|1|2|2|170.05211839|34175551|1||||||||||
3417555|1|3|3|170.05211839|34175551|3|2|2|2|2|2|||||
3417555|1|4|4|170.05211839|34175551|3|2|2|2|2|2|||||
3417556|1|1|1|231.34330509|34175561|5||||||||||
3417556|1|2|2|231.34330509|34175561|1||||||||||
3417557|1|1|1|214.61582499|34175571|6|2|2|2|2|2|||||
3417557|1|2|2|214.61582499|34175571|1||||||||||
3417558|1|1|1|261.64452853|34175581|1||||||||||
3417558|1|2|2|261.64452853|34175581|4|2|2|2|2|2|||||
3417558|1|3|3|261.64452853|34175581|3|2|2|2|2|2|||||
3417558|1|4|4|261.64452853|34175581|3|2|2|2|2|2|||||
3417559|1|1|1|251.89479892|34175591|1||||||||||
3417559|1|2|2|251.89479892|34175591|3|2|2|2|2|2|||||
3417559|1|3|3|251.89479892|34175591|4|2|2|2|2|2|||||
3417560|1|1|1|214.61582499|34175601|1||||||||||
3417560|1|2|2|214.61582499|34175601|4|2|2|2|2|2|||||
3417561|1|1|1|248.90634342|34175611|1||||||||||
3417561|1|2|2|248.90634342|34175611|2|2|2|2|1||||||1
3417561|1|3|3|248.90634342|34175611|3|2|2|2|2|2|||||
3417562|1|1|1|198.67692981|34175621|6|2|2|2|2|2|||||
3417562|1|2|2|198.67692981|34175621|4|2|2|2|2|2|||||
3417562|1|3|3|198.67692981|34175621|1||||||||||
3417563|1|1|1|307.83237828|34175631|1||||||||||
3417563|1|2|2|307.83237828|34175631|1||||||||||
3417563|1|3|3|307.83237828|34175631|2|2|2|2|1||||||1
3417563|1|4|4|307.83237828|34175631|1||||||||||
3417564|1|1|1|274.95534321|34175641|1||||||||||
3417564|1|2|2|274.95534321|34175641|4|2|2|2|2|2|||||
3417565|1|1|1|274.95534321|34175651|1||||||||||
3417565|1|2|2|274.95534321|34175651|3|2|2|2|2|2|||||
3417566|1|1|1|273.54185985|34175661|6|2|2|2|2|2|||||
3417566|1|2|2|273.54185985|34175661|2|2|2|2|1||||||1
3417566|1|3|3|273.54185985|34175661|1||||||||||
3417567|1|1|1|247.28220027|34175671|4|2|2|2|2|2|||||
3417568|1|1|1|273.54185985|34175681|4|2|2|2|2|2|||||
3417568|1|2|2|273.54185985|34175681|1||||||||||
3417568|1|3|3|273.54185985|34175681|3|2|2|2|2|2|||||
3417570|1|1|1|79.855485518|34175701|3|2|2|2|2|2|||||
3417570|1|2|2|79.855485518|34175701|3|2|2|2|2|2|||||
3417574|1|1|1|152.73023179|34175741|4|2|2|2|2|2|||||
3417574|1|2|2|152.73023179|34175741|4|2|2|2|2|2|||||
3417584|1|1|1|92.261845679|34175841|4|2|2|2|2|2|||||
3417585|1|1|1|70.649514245|34175851|1||||||||||
3417586|1|1|1|188.26283214|34175861|1||||||||||
3417586|1|4|4|188.26283214|34175861|1||||||||||
3417589|1|1|1|159.89995747|34175891|1||||||||||
3417589|1|2|2|159.89995747|34175891|1||||||||||
3417589|1|3|3|159.89995747|34175891|1||||||||||
3417589|1|4|4|159.89995747|34175891|1||||||||||
3417592|1|1|1|110.54144007|34175921|1||||||||||
3417592|1|2|2|110.54144007|34175921|3|2|2|2|2|2|||||
3417601|1|1|1|123.24746036|34176011|1||||||||||
3417601|1|2|2|123.24746036|34176011|1||||||||||
3417601|1|3|3|123.24746036|34176011|3|2|2|2|2|2|||||
3417605|1|1|1|50.095134033|34176051|4|2|2|2|2|2|||||
3417605|1|2|2|50.095134033|34176051|1||||||||||
3417605|1|3|3|50.095134033|34176051|1||||||||||
3417605|1|4|4|50.095134033|34176051|4|1|||||||||
3417605|1|5|5|50.095134033|34176051|1||||||||||
3417605|1|6|6|50.095134033|34176051|4|2|2|2|2|2|||||
3417605|1|8|8|50.095134033|34176051|3|2|2|2|2|2|||||
3417607|1|1|1|127.82997895|34176071|3|1|||||||||
3417608|1|1|1|127.82997895|34176081|1||||||||||
3417614|1|1|1|110.96085625|34176141|4|2|2|2|2|2|||||
3417614|1|2|2|110.96085625|34176141|1||||||||||
3417614|1|3|3|110.96085625|34176141|2|2|2|2|1||||||1
3417615|1|1|1|118.35527588|34176151|1||||||||||
3417615|1|2|2|118.35527588|34176151|3|2|2|2|2|2|||||
3417616|1|1|1|73.200861724|34176161|1||||||||||
3417616|1|2|2|73.200861724|34176161|3|2|2|2|2|2|||||
3417619|1|1|1|142.60306466|34176191|5||||||||||
3417619|1|2|2|142.60306466|34176191|1||||||||||
3417619|1|3|3|142.60306466|34176191|2|2|2|2|1||||||1
3417620|1|1|1|99.080363834|34176201|1||||||||||
3417620|1|2|2|99.080363834|34176201|1||||||||||
3417620|1|3|3|99.080363834|34176201|3|2|2|2|2|2|||||
3417620|1|4|4|99.080363834|34176201|3|2|2|2|2|2|||||
3417621|1|1|1|104.22090164|34176211|1||||||||||
3417621|1|3|3|104.22090164|34176211|1||||||||||
3417622|1|1|1|102.6189129|34176221|5||||||||||
3417622|1|2|2|102.6189129|34176221|2|2|2|2|1||||||2
3417623|1|1|1|62.727557014|34176231|3|2|2|2|2|2|||||
3417623|1|2|2|62.727557014|34176231|1||||||||||
3417623|1|3|3|62.727557014|34176231|3|2|2|2|2|2|||||
3417626|1|1|1|90.116251985|34176261|4|2|2|2|2|2|||||
3417626|1|2|2|90.116251985|34176261|3|2|2|2|2|2|||||
3417626|1|3|3|90.116251985|34176261|3|2|2|2|2|2|||||
3417628|1|1|1|488.31159599|34176281|3|2|2|2|2|2|||||
3417628|1|2|2|488.31159599|34176281|3|2|2|2|2|2|||||
3417629|1|1|1|511.09439039|34176291|1||||||||||
3417629|1|2|2|511.09439039|34176291|1||||||||||
3417629|1|3|3|511.09439039|34176291|2|1|||||||||
3417629|1|4|4|511.09439039|34176291|3|2|2|2|2|2|||||
3417629|1|5|5|511.09439039|34176291|1||||||||||
3417631|1|1|1|400.26979947|34176311|1||||||||||
3417631|1|2|2|400.26979947|34176311|3|2|2|2|2|2|||||
3417631|1|3|3|400.26979947|34176311|3|2|2|2|2|2|||||
3417632|1|1|1|344.58786796|34176321|1||||||||||
3417632|1|2|2|344.58786796|34176321|1||||||||||
3417632|1|3|3|344.58786796|34176321|3|2|2|2|2|2|||||
3417632|1|5|5|344.58786796|34176321|1||||||||||
3417633|1|1|1|161.37338878|34176331|6|2|2|2|2|2|||||
3417633|1|2|2|161.37338878|34176331|4|2|2|2|2|2|||||
3417634|1|1|1|267.82921875|34176341|1||||||||||
3417635|1|1|1|179.30376531|34176351|1||||||||||
3417635|1|2|2|179.30376531|34176351|6|2|2|2|2|2|||||
3417636|1|1|1|179.30376531|34176361|6|2|2|2|2|2|||||
3417636|1|2|2|179.30376531|34176361|1||||||||||
3417637|1|1|1|179.30376531|34176371|1||||||||||
3417637|1|2|2|179.30376531|34176371|1||||||||||
3417638|1|1|1|179.30376531|34176381|6|2|2|2|2|2|||||
3417638|1|2|2|179.30376531|34176381|1||||||||||
3417639|1|1|1|222.09469568|34176391|1||||||||||
3417640|1|1|1|275.05527083|34176401|1||||||||||
3417641|1|1|1|548.36607016|34176411|1||||||||||
3417641|1|2|2|548.36607016|34176411|3|2|2|2|2|2|||||
3417642|1|1|1|372.90776111|34176421|1||||||||||
3417642|1|3|3|372.90776111|34176421|5||||||||||
3417643|1|1|1|426.93124024|34176431|1||||||||||
3417644|1|1|1|197.76616445|34176441|1||||||||||
3417644|1|2|2|197.76616445|34176441|1||||||||||
3417645|1|1|1|289.16718019|34176451|1||||||||||
3417645|1|2|2|289.16718019|34176451|3|2|2|2|2|2|||||
3417646|1|1|1|295.68319277|34176461|1||||||||||
3417646|1|2|2|295.68319277|34176461|1||||||||||
3417649|1|1|1|575.85404526|34176491|1||||||||||
3417650|1|1|1|199.88522611|34176501|1||||||||||
3417651|1|1|1|179.78742223|34176511|1||||||||||
3417651|1|2|2|179.78742223|34176511|1||||||||||
3417654|1|1|1|122.81630534|34176541|4|1|||||||||
3417654|1|2|2|122.81630534|34176541|2|1|||||||||
3417654|1|3|3|122.81630534|34176541|3|2|2|2|1||||||1
3417655|1|1|1|80.519861068|34176551|1||||||||||
3417655|1|2|2|80.519861068|34176551|3|2|2|2|2|2|||||
3417655|1|3|3|80.519861068|34176551|3|2|2|2|2|2|||||
3417656|1|1|1|78.104805966|34176561|1||||||||||
3417656|1|2|2|78.104805966|34176561|4|1|||||||||
3417657|1|1|1|163.59692855|34176571|2|1|||||||||
3417657|1|2|2|163.59692855|34176571|1||||||||||
3417657|1|3|3|163.59692855|34176571|1||||||||||
3417657|1|4|4|163.59692855|34176571|2|1|||||||||
3417657|1|5|5|163.59692855|34176571|2|1|||||||||
3417657|1|6|6|163.59692855|34176571|2|1|||||||||
3417658|1|1|1|88.452325481|34176581|1||||||||||
3417658|1|2|2|88.452325481|34176581|1||||||||||
3417658|1|3|3|88.452325481|34176581|3|2|2|2|2|2|||||
3417658|1|4|4|88.452325481|34176581|3|2|2|2|2|2|||||
3417659|1|1|1|91.663114458|34176591|1||||||||||
3417659|1|2|2|91.663114458|34176591|1||||||||||
3417660|1|1|1|81.239297376|34176601|1||||||||||
3417660|1|2|2|81.239297376|34176601|1||||||||||
3417660|1|3|3|81.239297376|34176601|3|2|2|2|2|2|||||
3417661|1|1|1|67.1436291|34176611|2|1|||||||||
3417661|1|2|2|67.1436291|34176611|2|2|2|2|1||||||1
3417661|1|3|3|67.1436291|34176611|3|2|2|2|2|2|||||
3417662|1|1|1|68.401270169|34176621|1||||||||||
3417662|1|2|2|68.401270169|34176621|1||||||||||
3417663|1|1|1|97.988460319|34176631|1||||||||||
3417663|1|2|2|97.988460319|34176631|1||||||||||
3417663|1|3|3|97.988460319|34176631|3|2|2|2|2|2|||||
3417664|1|1|1|83.696139485|34176641|1||||||||||
3417664|1|2|2|83.696139485|34176641|1||||||||||
3417665|1|1|1|65.715131403|34176651|1||||||||||
3417666|1|1|1|73.406004946|34176661|1||||||||||
3417667|1|1|1|73.406004946|34176671|1||||||||||
3417668|1|1|1|83.492735866|34176681|1||||||||||
3417668|1|2|2|83.492735866|34176681|1||||||||||
3417668|1|4|4|83.492735866|34176681|5||||||||||
3417669|1|1|1|102.89010668|34176691|1||||||||||
3417669|1|2|2|102.89010668|34176691|2|2|2|2|1||||||1
3417670|1|1|1|82.651534787|34176701|1||||||||||
3417670|1|2|2|82.651534787|34176701|1||||||||||
3417671|1|1|1|112.00868378|34176711|2|2|2|2|1||||||1
3417671|1|2|2|112.00868378|34176711|3|2|2|2|2|2|||||
3417671|1|3|3|112.00868378|34176711|5||||||||||
3417672|1|1|1|71.54456869|34176721|1||||||||||
3417672|1|2|2|71.54456869|34176721|1||||||||||
3417672|1|3|3|71.54456869|34176721|3|2|2|2|2|2|||||
3417672|1|5|5|71.54456869|34176721|1||||||||||
3417673|1|1|1|84.884049935|34176731|1||||||||||
3417673|1|2|2|84.884049935|34176731|2|2|2|2|1||||||1
3417673|1|3|3|84.884049935|34176731|3|2|2|2|2|2|||||
3417673|1|4|4|84.884049935|34176731|3|2|2|2|2|2|||||
3417674|1|1|1|108.50172412|34176741|2|1|||||||||
