Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|area|P5747|P8520S1|P8520S1A1|P8520S2|P8520S3|P8520S4|P8520S5
3474875|1|1|1|399.86049186|50|1|1|3|1|1|1|1
3474876|1|1|1|270.4392454|50|1|1|3|1|1|1|1
3474877|1|1|1|606.1561545|50|1|1|3|1|1|1|1
3474878|1|1|1|416.69638687|50|1|1|3|1|1|1|1
3474879|1|1|1|294.39094813|50|1|1|3|1|1|1|1
3474880|1|1|1|246.48754267|50|1|1|3|1|1|1|1
3474881|1|1|1|224.88622959|50|1|1|3|1|1|1|1
3474882|1|1|1|294.39094813|50|1|1|3|1|1|1|1
3474883|1|1|1|404.37578032|50|1|1|3|1|1|1|1
3474884|1|1|1|394.00191112|50|1|1|3|1|1|1|1
3474885|1|1|1|493.90003581|50|1|1|3|1|1|1|1
3474886|1|1|1|519.41132682|50|1|1|3|1|1|1|1
3474887|1|1|1|297.18347048|50|1|1|3|1|1|1|1
3474888|1|1|1|347.67762137|50|1|1|3|1|1|1|1
3474889|1|1|1|297.18347048|50|1|1|3|1|1|1|1
3474890|1|1|1|642.95076564|50|2|1|2|1|1|1|1
3474891|1|1|1|418.01216231|50|1|1|2|1|1|1|1
3474892|1|1|1|686.58253429|50|1|1|2|1|1|1|1
3474893|1|1|1|418.01216231|50|2|1|2|1|1|1|1
3474894|1|1|1|418.01216231|50|2|1|2|1|1|1|1
3474895|1|1|1|233.61920174|50|1|1|2|1|1|1|1
3474896|1|1|1|284.60507574|50|2|1|2|1|1|1|1
3474897|1|1|1|707.62877987|50|1|1|2|1|1|1|1
3474898|1|1|1|686.0501823|50|1|1|2|1|1|1|1
3474899|1|1|1|396.35677985|50|2|1|2|1|1|1|1
3474900|1|1|1|611.62971223|50|2|1|1|1|1|1|1
3474901|1|1|1|562.978048|50|2|1|1|1|1|1|1
3474902|1|1|1|538.75155631|50|1|1|1|1|1|1|1
3474903|1|1|1|648.45013225|50|1|1|1|1|1|1|1
3474904|1|1|1|299.35800538|50|1|1|1|1|1|1|1
3474905|1|1|1|460.97598648|50|1|1|1|1|1|1|1
3474906|1|1|1|593.94698065|50|1|1|1|1|1|1|1
3474907|1|1|1|538.75155631|50|1|1|1|1|1|1|1
3474908|1|1|1|497.03372238|50|1|1|1|1|1|1|1
3474909|1|1|1|198.00365231|52|2|1|3|2|1|1|1
3474910|1|1|1|254.86616912|52|2|1|3|2|1|1|1
3474911|1|1|1|448.55814495|52|2|1|3|2|1|1|1
3474912|1|1|1|169.90100516|52|2|1|3|2|1|1|1
3474913|1|1|1|254.86616912|52|2|1|3|2|1|1|1
3474914|1|1|1|292.91432876|52|2|1|3|2|1|1|1
3474915|1|1|1|294.68900804|52|1|1|2|1|1|1|1
3474916|1|1|1|260.25075014|52|2|1|2|2|1|1|1
3474917|1|1|1|307.37316546|52|2|1|2|2|1|1|1
3474918|1|1|1|247.56659272|52|1|1|2|2|1|1|1
3474919|1|1|1|316.78819936|52|2|1|1|2|1|1|1
3474920|1|1|1|389.00064663|52|2|1|1|1|1|1|1
3474921|1|1|1|314.67379048|52|2|1|1|2|1|1|1
3474922|1|1|1|336.31629754|52|2|1|1|2|1|1|1
3474923|1|1|1|222.88167117|52|1|1|1|1|1|1|1
3474924|1|1|1|254.91290362|52|2|1|1|2|1|1|1
3474925|1|1|1|314.67379048|52|2|1|1|1|1|1|1
3474926|1|1|1|291.89299778|52|1|1|4|1|1|1|1
3474927|1|1|1|163.74801372|52|1|1|4|2|1|1|1
3474928|1|1|1|196.45933869|52|1|1|4|1|1|1|1
3474929|1|1|1|225.78812842|52|1|1|4|2|1|1|1
3474930|1|1|1|177.09077455|52|1|1|4|2|1|1|1
3474931|1|1|1|173.50050009|52|1|1|4|1|1|1|1
3474932|1|1|1|290.55212406|52|1|1|4|1|1|1|1
3474933|1|1|1|197.44011391|52|2|1|2|2|1|1|1
3474934|1|1|1|186.34197863|52|2|1|2|2|1|1|1
3474935|1|1|1|354.4037571|52|2|1|2|1|1|1|1
3474936|1|1|1|223.56681501|52|1|1|2|1|1|1|1
3474937|1|1|1|244.28782932|52|1|1|2|2|1|1|1
3474938|1|1|1|223.56681501|52|1|1|2|2|1|1|1
3474939|1|1|1|236.22137934|52|4|1|2|2|1|1|1
3474940|1|1|1|256.94239365|52|2|1|2|2|1|1|1
3474941|1|1|1|311.95635059|52|1|1|3|1|1|1|1
3474942|1|1|1|413.04170176|52|2|1|3|2|1|1|1
3474943|1|1|1|351.45938909|52|2|1|3|2|1|1|1
3474944|1|1|1|309.79353948|52|2|1|3|2|1|1|1
3474945|1|1|1|200.628197|52|2|1|2|2|1|1|1
3474946|1|1|1|288.5903028|52|2|1|2|2|1|1|1
3474947|1|1|1|200.628197|52|2|1|2|2|1|1|1
3474948|1|1|1|239.56078715|52|2|1|2|2|1|1|1
3474949|1|1|1|187.0034494|52|2|1|2|2|1|1|1
3474950|1|1|1|276.64131049|52|2|1|2|2|1|1|1
3474951|1|1|1|226.2716019|52|1|1|2|2|1|1|1
3474952|1|1|1|226.2716019|52|1|1|2|2|1|1|1
3474953|1|1|1|236.5512497|52|2|1|2|2|1|1|1
3474954|1|1|1|182.65015558|52|1|1|2|2|1|1|1
3474955|1|1|1|172.59925771|52|1|1|2|2|1|1|1
3474956|1|1|1|252.13206958|52|1|1|2|2|1|1|1
3474957|1|1|1|181.43726309|52|1|1|2|2|1|1|1
3474958|1|1|1|262.87284561|52|1|1|2|2|1|1|1
3474959|1|1|1|208.28375717|52|2|1|2|2|1|1|1
3474960|1|1|1|207.07876241|52|1|1|2|2|1|1|1
3474961|1|1|1|248.79792699|52|2|1|2|1|1|1|1
3474962|1|1|1|261.1485661|52|2|1|2|1|1|1|1
3474963|1|1|1|248.79792699|52|2|1|2|1|1|1|1
3474964|1|1|1|249.06100986|52|4|1|2|1|1|1|1
3474965|1|1|1|193.28927963|52|1|1|2|1|1|1|1
3474966|1|1|1|248.79792699|52|1|1|2|1|1|1|1
3474967|1|1|1|301.4801485|52|4|1|2|2|1|1|1
3474968|1|1|1|255.5071062|52|2|1|2|1|1|1|1
3474969|1|1|1|240.28461502|52|2|1|2|1|1|1|1
3474970|1|1|1|268.84762177|52|2|1|2|1|1|1|1
3474971|1|1|1|319.53544064|52|2|1|2|1|1|1|1
3474972|1|1|1|253.62513059|52|2|1|2|2|1|1|1
3474973|1|1|1|349.86989268|52|2|1|2|1|1|1|1
3474974|1|1|1|223.40120887|52|1|1|2|1|1|1|1
3474975|1|1|1|315.37750842|52|2|1|1|2|1|1|1
3474976|1|1|1|179.68685794|52|2|1|1|2|1|1|1
3474977|1|1|1|233.93002535|52|2|1|1|2|1|1|1
3474978|1|1|1|226.20559286|52|2|1|1|2|1|1|1
3474979|1|1|1|213.06818245|52|2|1|1|2|1|1|1
3474980|1|1|1|271.10095863|52|2|1|3|2|1|1|1
3474981|1|1|1|178.83413766|52|1|1|3|2|1|1|1
3474982|1|1|1|271.10095863|52|2|1|3|2|1|1|1
3474983|1|1|1|323.70903003|52|2|1|3|1|1|1|1
3474984|1|1|1|470.81751238|52|1|1|2|1|1|1|1
3474985|1|1|1|488.19117541|52|2|1|2|2|1|1|1
3474986|1|1|1|455.46008636|52|2|1|2|2|1|1|1
3474987|1|1|1|325.39495005|52|1|1|2|1|1|1|1
3474988|1|1|1|325.39495005|52|1|1|2|1|1|1|1
3474989|1|1|1|260.75040652|52|2|1|2|2|1|1|1
3474990|1|1|1|221.87368236|52|2|1|1|2|1|1|1
3474991|1|1|1|221.87368236|52|2|1|1|2|1|1|1
3474992|1|1|1|129.0097013|52|2|1|1|2|1|1|1
3474993|1|1|1|343.80779753|52|1|1|1|2|1|1|1
3474994|1|1|1|358.00816521|54|1|1|3|1|1|1|1
3474995|1|1|1|729.35937439|54|2|1|3|1|1|1|1
3474996|1|1|1|520.98262094|54|1|1|3|1|1|1|1
3474997|1|1|1|737.70548503|54|1|1|3|1|1|1|1
3474998|1|1|1|1458.3826103|54|2|1|2|2|1|1|1
3474999|1|1|1|651.64516921|54|2|1|2|1|1|1|1
3475000|1|1|1|1163.3198467|54|1|1|2|1|1|1|1
3475002|1|1|1|752.37811968|54|2|1|2|2|1|1|1
3475003|1|1|1|1361.1296872|54|2|1|2|2|1|1|1
3475004|1|1|1|1159.464939|54|1|1|2|1|1|1|1
3475005|1|1|1|766.15091315|54|1|1|2|1|1|1|1
3475006|1|1|1|1268.5006024|54|2|1|2|1|1|1|1
3475007|1|1|1|1133.8938956|54|1|1|2|1|1|1|1
3475008|1|1|1|1353.729269|54|1|1|2|1|1|1|1
3475009|1|1|1|877.54069299|54|1|1|2|1|1|1|1
3475010|1|1|1|703.77885166|54|2|1|2|1|1|1|1
3475011|1|1|1|727.50072041|54|2|1|2|1|1|1|1
3475012|1|1|1|653.62989008|54|2|1|2|1|1|1|1
3475013|1|1|1|665.1333574|54|2|1|2|1|1|1|1
3475014|1|1|1|789.75099489|54|2|1|2|1|1|1|1
3475015|1|1|1|814.72601925|54|2|1|2|1|1|1|1
3475016|1|1|1|848.13145062|54|2|1|2|1|1|1|1
3475017|1|1|1|840.89012338|54|2|1|2|1|1|1|1
3475018|1|1|1|592.83168406|54|2|1|2|1|1|1|1
3475019|1|1|1|645.39839593|54|1|1|2|2|1|1|1
3475020|1|1|1|820.26947053|54|1|1|2|1|1|1|1
3475021|1|1|1|1125.3407699|54|2|1|4|1|1|1|1
3475022|1|1|1|876.30768595|54|1|1|4|1|1|1|1
3475023|1|1|1|456.81687817|54|1|1|4|1|1|1|1
3475024|1|1|1|664.60067238|54|1|1|4|1|1|1|1
3475025|1|1|1|775.16094547|54|2|1|4|1|1|1|1
3475026|1|1|1|775.16094547|54|2|1|4|1|1|1|1
3475027|1|1|1|1059.4406303|54|1|1|4|1|1|1|1
3475028|1|1|1|664.60067238|54|1|1|4|1|1|1|1
3475029|1|1|1|814.36254547|54|2|1|2|1|1|1|1
3475030|1|1|1|888.92311989|54|1|1|2|1|1|1|1
3475031|1|1|1|672.78119796|54|1|1|2|1|1|1|1
3475032|1|1|1|576.82322508|54|2|1|2|1|1|1|1
3475033|1|1|1|976.71085691|54|1|1|2|2|1|1|1
3475034|1|1|1|886.6828802|54|1|1|2|1|1|1|1
3475035|1|1|1|446.59201056|54|1|1|2|1|1|1|1
3475036|1|1|1|770.69265952|54|2|1|2|1|1|1|1
3475037|1|1|1|933.98196412|54|2|1|2|1|1|1|1
3475038|1|1|1|673.43685644|54|2|1|2|2|1|1|1
3475039|1|1|1|705.36355816|54|2|1|2|2|1|1|1
3475040|1|1|1|791.87900914|54|1|1|2|2|1|1|1
3475041|1|1|1|390.73644925|54|2|1|2|1|1|1|1
3475042|1|1|1|876.04017612|54|3|1|2|2|1|1|1
3475043|1|1|1|626.4052562|54|1|1|2|1|1|1|1
3475044|1|1|1|876.04017612|54|2|1|2|2|1|1|1
3475045|1|1|1|554.42886556|54|2|1|2|1|1|1|1
3475046|1|1|1|886.89094445|54|2|1|2|2|1|1|1
3475047|1|1|1|1077.1992009|54|2|1|2|1|1|1|1
3475048|1|1|1|714.75921369|54|2|1|2|1|1|1|1
3475049|1|1|1|1061.3485597|54|2|1|2|1|1|1|1
3475050|1|1|1|1245.2187046|54|2|1|2|2|1|1|1
3475051|1|1|1|979.8112982|54|2|1|2|1|1|1|1
3475052|1|1|1|727.8433675|54|1|1|2|2|1|1|1
3475053|1|1|1|690.46672252|54|2|1|2|1|1|1|1
3475054|1|1|1|939.70206377|54|2|1|1|1|1|1|1
3475055|1|1|1|961.96016459|54|1|1|1|1|1|1|1
3475056|1|1|1|812.085621|54|1|1|1|1|1|1|1
3475057|1|1|1|606.26969934|54|2|1|1|1|1|1|1
3475058|1|1|1|942.70593534|54|2|1|1|1|1|1|1
3475059|1|1|1|850.58546719|54|2|1|1|1|1|1|1
3475060|1|1|1|1056.4013889|54|2|1|1|1|1|1|1
3475061|1|1|1|805.72951638|54|1|1|3|1|1|1|1
3475062|1|1|1|847.44689582|54|1|1|3|1|1|1|1
3475063|1|1|1|727.96893995|54|1|1|3|1|1|1|1
3475064|1|1|1|720.02258789|54|1|1|3|1|1|1|1
3475065|1|1|1|776.32888779|54|1|1|3|1|1|1|1
3475066|1|1|1|762.52257338|54|1|1|3|1|1|1|1
3475067|1|1|1|879.49967674|54|1|1|3|1|1|1|1
3475068|1|1|1|236.86954728|63|1|1|2|1|1|1|1
3475069|1|1|1|365.8757372|63|1|1|2|1|1|1|1
3475070|1|1|1|459.29028874|63|1|1|2|1|1|1|1
3475071|1|1|1|298.60453668|63|1|1|2|1|1|1|1
3475072|1|1|1|278.41716207|63|1|1|2|1|1|1|1
3475073|1|1|1|176.90232094|63|1|1|2|1|1|1|1
3475075|1|1|1|236.86954728|63|2|1|2|1|1|1|1
3475076|1|1|1|208.14119854|63|2|1|2|1|1|1|1
3475077|1|1|1|399.32306239|63|2|1|2|1|1|1|1
3475078|1|1|1|337.97100387|63|1|1|2|1|1|1|1
3475079|1|1|1|248.70172399|63|2|1|3|1|1|1|1
3475080|1|1|1|280.35845119|63|1|1|3|1|1|1|1
3475081|1|1|1|296.65600314|63|2|1|3|2|1|1|1
3475082|1|1|1|271.73798567|63|2|1|3|1|1|1|1
3475083|1|1|1|192.05638969|63|2|1|3|1|1|1|1
3475084|1|1|1|145.46484231|63|1|1|2|1|1|1|1
3475085|1|1|1|118.93991154|63|1|1|2|1|1|1|1
3475086|1|1|1|281.18870299|63|1|1|1|1|1|1|1
3475087|1|1|1|356.82855176|63|1|1|1|1|1|1|1
3475088|1|1|1|220.4094913|63|1|1|1|1|1|1|1
3475089|1|1|1|316.43307001|63|1|1|1|1|1|1|1
3475090|1|1|1|180.01400955|63|1|1|1|1|1|1|1
3475091|1|1|1|250.06368009|63|1|1|1|1|1|1|1
3475092|1|1|1|281.18870299|63|1|1|1|1|1|1|1
3475093|1|1|1|251.90376484|63|1|1|1|1|1|1|1
3475094|1|1|1|391.54684988|63|1|1|1|1|1|1|1
3475095|1|1|1|316.43307001|63|1|1|1|1|1|1|1
3475096|1|1|1|116.34485892|63|2|1|3|1|1|1|1
3475097|1|1|1|343.05524044|63|2|1|3|1|1|1|1
3475098|1|1|1|150.82157554|63|2|1|3|1|1|1|1
3475099|1|1|1|460.28536035|63|2|1|3|1|1|1|1
3475100|1|1|1|327.22800144|63|2|1|3|1|1|1|1
3475101|1|1|1|129.78810111|63|2|1|3|1|1|1|1
3475102|1|1|1|380.09973335|63|2|1|3|1|1|1|1
3475103|1|1|1|116.34485892|63|2|1|3|1|1|1|1
3475104|1|1|1|138.95018672|63|2|1|3|1|1|1|1
3475105|1|1|1|465.3794357|63|2|1|3|1|1|1|1
3475106|1|1|1|116.34485892|63|2|1|3|1|1|1|1
3475107|1|1|1|192.05638969|63|2|1|3|1|1|1|1
3475108|1|1|1|225.74364492|63|2|1|3|1|1|1|1
3475109|1|1|1|154.18562555|63|2|1|3|1|1|1|1
3475110|1|1|1|166.96746486|63|2|1|3|1|1|1|1
3475111|1|1|1|296.65600314|63|2|1|3|1|1|1|1
3475112|1|1|1|178.40986731|63|1|1|3|1|1|1|1
3475113|1|1|1|413.62588082|63|2|1|3|1|1|1|1
3475114|1|1|1|444.9840047|63|1|1|3|1|1|1|1
3475115|1|1|1|389.17955291|63|1|1|3|1|1|1|1
3475116|1|1|1|332.3734067|63|1|1|3|1|1|1|1
3475117|1|1|1|288.08458453|63|1|1|3|1|1|1|1
3475118|1|1|1|483.58588367|63|1|1|3|1|1|1|1
3475119|1|1|1|288.08458453|63|2|1|3|1|1|1|1
3475120|1|1|1|477.34382299|63|1|1|3|1|1|1|1
3475121|1|1|1|389.17955291|63|1|1|3|1|1|1|1
3475122|1|1|1|250.45119729|63|2|1|3|1|1|1|1
3475123|1|1|1|338.61546738|63|2|1|3|1|1|1|1
3475124|1|1|1|178.40986731|63|2|1|3|1|1|1|1
3475125|1|1|1|234.32423038|63|2|1|3|1|1|1|1
3475126|1|1|1|152.61941118|63|1|1|2|1|1|1|1
3475127|1|1|1|164.58221536|63|2|1|3|1|1|1|1
3475128|1|1|1|211.92101459|63|2|1|2|1|1|1|1
3475129|1|1|1|313.68308368|63|2|1|2|1|1|1|1
3475130|1|1|1|397.39594126|63|1|1|2|1|1|1|1
3475131|1|1|1|117.24076995|63|1|1|3|1|1|1|1
3475132|1|1|1|387.6843338|63|2|1|3|1|1|1|1
3475133|1|1|1|164.58221536|63|2|1|3|1|1|1|1
3475134|1|1|1|222.51873571|63|1|1|2|1|1|1|1
3475135|1|1|1|203.68198526|63|2|1|3|1|1|1|1
3475136|1|1|1|303.08536257|63|1|1|3|1|1|1|1
3475137|1|1|1|220.12616972|63|1|1|3|1|1|1|1
3475138|1|1|1|176.72044775|63|2|1|2|1|1|1|1
3475139|1|1|1|152.0751342|63|2|1|2|1|1|1|1
3475140|1|1|1|374.62001883|63|2|1|3|1|1|1|1
3475141|1|1|1|316.05259611|63|1|1|2|1|1|1|1
3475142|1|1|1|323.66121465|63|2|1|2|1|1|1|1
3475143|1|1|1|401.96421152|63|1|1|2|2|2|2|2
3475144|1|1|1|138.76323013|63|2|1|3|1|1|1|1
3475145|1|1|1|194.79537567|63|3|1|3|1|1|1|1
3475146|1|1|1|194.79537567|63|3|1|3|1|1|1|1
3475147|1|1|1|194.79537567|63|3|1|3|1|1|1|1
3475148|1|1|1|194.79537567|63|3|1|3|1|1|1|1
3475149|1|1|1|180.63650116|63|2|1|3|1|1|1|1
3475150|1|1|1|194.79537567|63|3|1|3|1|1|1|1
3475151|1|1|1|194.79537567|63|3|1|3|1|1|1|1
3475152|1|1|1|194.79537567|63|3|1|3|1|1|1|1
3475153|1|1|1|346.09867033|63|3|1|3|1|1|1|1
3475154|1|1|1|300.03396003|63|2|1|4|1|1|1|1
3475155|1|1|1|364.26312138|63|2|1|5|1|1|1|1
3475157|1|1|1|364.26312138|63|2|1|5|1|1|1|1
3475158|1|1|1|222.93401646|63|2|1|5|1|1|1|1
3475159|1|1|1|298.20456798|63|2|1|5|1|1|1|1
3475160|1|1|1|220.56195976|63|2|1|5|1|1|1|1
3475161|1|1|1|203.67730783|63|2|1|5|1|1|1|1
3475162|1|1|1|298.20456798|63|2|1|5|1|1|1|1
3475163|1|1|1|233.82865444|63|1|1|4|1|1|1|1
3475164|1|1|1|149.67908543|63|1|1|4|1|1|1|1
3475165|1|1|1|203.28288847|63|1|1|4|1|1|1|1
3475166|1|1|1|259.28099833|63|1|1|4|1|1|1|1
3475167|1|1|1|170.3508975|63|1|1|4|1|1|1|1
3475168|1|1|1|361.17868382|63|1|1|4|1|1|1|1
3475169|1|1|1|144.8093423|63|1|1|4|1|1|1|1
3475170|1|1|1|159.85548072|63|1|1|4|1|1|1|1
3475171|1|1|1|286.96230256|63|2|1|5|1|1|1|1
3475172|1|1|1|276.97783892|63|2|1|3|1|1|1|1
3475173|1|1|1|240.07048711|63|2|1|3|1|1|1|1
3475174|1|1|1|282.17955615|63|2|1|5|1|1|1|1
3475175|1|1|1|251.03203431|63|2|1|3|1|1|1|1
3475176|1|1|1|441.78773608|63|2|1|4|1|1|1|1
3475177|1|1|1|713.63946924|63|2|1|4|1|1|1|1
3475178|1|1|1|441.78773608|63|2|1|3|1|1|1|1
3475179|1|1|1|582.86669148|63|2|1|4|1|1|1|1
3475180|1|1|1|362.55903031|63|2|1|3|1|1|1|1
3475181|1|1|1|382.34799259|63|2|1|4|1|1|1|1
3475182|1|1|1|413.62588082|63|2|1|4|1|1|1|1
3475183|1|1|1|288.08458453|63|2|1|4|1|1|1|1
3475184|1|1|1|250.45119729|63|1|1|4|1|1|1|1
3475185|1|1|1|300.46879777|63|1|1|2|1|1|1|1
3475186|1|1|1|398.29223918|63|1|1|2|1|1|1|1
3475187|1|1|1|231.38723604|63|1|1|2|1|1|1|1
3475188|1|1|1|360.71438233|63|1|1|2|1|1|1|1
3475189|1|1|1|158.04026619|63|2|1|2|1|1|1|1
3475190|1|1|1|218.28585075|63|1|1|2|1|1|1|1
3475191|1|1|1|174.81761131|63|1|1|2|1|1|1|1
3475192|1|1|1|199.36016293|63|1|1|2|1|1|1|1
3475193|1|1|1|258.92650345|63|2|1|2|1|1|1|1
3475194|1|1|1|175.77161313|63|2|1|2|1|1|1|1
3475195|1|1|1|235.56264382|63|1|1|2|1|1|1|1
3475196|1|1|1|240.34729424|63|1|1|2|1|1|1|1
3475197|1|1|1|235.56264382|63|1|1|2|1|1|1|1
3475198|1|1|1|223.30614897|63|1|1|2|1|1|1|1
3475199|1|1|1|218.94428424|63|2|1|2|1|1|1|1
3475200|1|1|1|240.34729424|63|1|1|2|1|1|1|1
3475201|1|1|1|252.6037891|63|1|1|2|1|1|1|1
3475202|1|1|1|161.93637003|63|1|1|2|1|1|1|1
3475203|1|1|1|135.59149915|63|1|1|2|1|1|1|1
3475204|1|1|1|607.12820771|66|1|1|2|1|1|1|1
3475205|1|1|1|614.55490347|66|1|1|2|1|1|1|1
3475206|1|1|1|806.67053706|66|2|1|2|1|1|1|1
3475207|1|1|1|701.50292883|66|1|1|2|2|1|1|1
3475208|1|1|1|313.50066129|66|2|1|2|1|1|1|1
3475209|1|1|1|411.87523774|66|1|1|2|1|1|1|1
3475210|1|1|1|681.85866893|66|1|1|2|1|1|1|1
3475212|1|1|1|1254.0026452|66|1|1|2|1|1|1|1
3475213|1|1|1|434.88568899|66|1|1|2|1|1|1|1
3475214|1|1|1|439.34906653|66|1|1|4|1|1|1|1
3475216|1|1|1|492.15034185|66|2|1|4|1|1|1|1
3475217|1|1|1|322.01747517|66|2|1|4|1|1|1|1
3475218|1|1|1|430.34252684|66|2|1|4|1|2|1|1
3475219|1|1|1|279.6407079|66|2|1|4|1|1|1|1
3475220|1|1|1|264.73389176|66|2|1|4|1|1|1|1
3475221|1|1|1|546.05626966|66|2|1|4|1|1|1|1
3475222|1|1|1|415.88500329|66|2|1|4|1|1|1|1
3475223|1|1|1|681.18845352|66|2|1|4|1|1|1|1
3475224|1|1|1|643.87101185|66|2|1|4|1|1|1|1
3475225|1|1|1|498.42177382|66|2|1|4|1|1|1|1
3475226|1|1|1|316.7884177|66|2|1|5|1|1|1|1
3475227|1|1|1|316.7884177|66|2|1|5|1|1|1|1
3475228|1|1|1|289.31789698|66|2|1|5|1|1|1|1
3475229|1|1|1|423.8580915|66|2|1|5|1|1|1|1
3475230|1|1|1|316.7884177|66|2|1|5|1|1|1|1
3475231|1|1|1|377.40402101|66|2|1|5|1|1|1|1
3475232|1|1|1|229.45230138|66|2|1|5|1|1|1|1
3475233|1|1|1|779.51515781|66|2|1|5|1|1|1|1
3475234|1|1|1|363.81947549|66|2|1|6|1|1|1|1
3475235|1|1|1|449.59598898|66|2|1|6|1|1|1|1
3475236|1|1|1|359.04171315|66|2|1|6|1|1|1|1
3475237|1|1|1|582.46878914|66|2|1|6|1|1|1|1
3475238|1|1|1|498.84087792|66|2|1|6|1|1|1|1
3475239|1|1|1|229.07174177|66|1|1|3|1|1|1|1
3475240|1|1|1|335.19825974|66|1|1|3|1|1|1|1
3475241|1|1|1|248.41295263|66|1|1|3|1|1|1|1
3475242|1|1|1|369.94124576|66|1|1|3|1|1|1|1
3475243|1|1|1|794.20167527|66|1|1|3|1|1|1|1
3475244|1|1|1|335.19825974|66|2|1|3|1|1|1|1
3475245|1|1|1|294.76881388|66|2|1|3|1|1|1|1
3475246|1|1|1|225.91952417|66|2|1|2|1|1|1|1
3475247|1|1|1|247.1918642|66|2|1|2|1|1|1|1
3475248|1|1|1|335.40110652|66|1|1|2|1|1|1|1
3475249|1|1|1|392.61005063|66|2|1|2|1|1|1|1
3475250|1|1|1|367.24719396|66|1|1|2|1|1|1|1
3475251|1|1|1|381.40353364|66|2|1|2|1|1|1|1
3475252|1|1|1|349.5574462|66|1|1|2|1|1|1|1
3475253|1|1|1|367.24719396|66|1|1|2|1|1|1|1
3475254|1|1|1|494.30806737|66|1|1|2|1|1|1|1
3475255|1|1|1|575.96302215|66|1|1|2|1|1|1|1
3475256|1|1|1|262.32182375|66|1|1|3|1|1|1|1
3475257|1|1|1|438.97405636|66|1|1|3|1|1|1|1
3475258|1|1|1|376.3629583|66|1|1|3|1|1|1|1
3475259|1|1|1|381.64416417|66|1|1|3|1|1|1|1
3475260|1|1|1|413.56537971|66|1|1|3|2|1|1|1
3475261|1|1|1|536.925962|66|2|1|3|1|1|1|1
3475262|1|1|1|362.39370681|66|1|1|3|1|1|1|1
3475263|1|1|1|464.42177487|66|1|1|5|1|1|1|1
3475264|1|1|1|274.32346395|66|1|1|5|1|1|1|1
3475265|1|1|1|780.26831255|66|1|1|5|1|1|1|1
3475266|1|1|1|329.31758851|66|1|1|5|1|1|1|1
3475267|1|1|1|482.03331181|66|1|1|5|1|1|1|1
3475268|1|1|1|321.7155486|66|1|1|5|1|1|1|1
3475269|1|1|1|329.31758851|66|1|1|5|1|1|1|1
3475270|1|1|1|285.7271084|66|1|1|5|1|1|1|1
3475271|1|1|1|1231.1204377|66|2|1|2|1|1|1|1
3475272|1|1|1|1254.0026452|66|2|1|2|1|1|1|1
3475273|1|1|1|442.31238475|66|2|1|2|1|1|1|1
3475274|1|1|1|646.64558249|66|1|1|2|1|1|1|1
3475275|1|1|1|927.29465279|66|2|1|2|1|1|1|1
3475276|1|1|1|529.26041011|66|2|1|2|1|1|1|1
3475277|1|1|1|799.2438413|66|1|1|2|1|1|1|1
3475278|1|1|1|806.67053706|66|2|1|2|1|1|1|1
3475279|1|1|1|503.3959886|66|1|1|2|1|1|1|1
3475280|1|1|1|1254.0026452|66|1|1|2|1|1|1|1
3475281|1|1|1|582.80961535|66|2|1|2|1|1|1|1
3475282|1|1|1|529.26041011|66|1|1|2|1|1|1|1
3475283|1|1|1|361.69222385|66|2|1|2|1|1|1|1
3475284|1|1|1|746.39213819|66|2|1|2|1|1|1|1
3475285|1|1|1|486.50409198|66|2|1|2|1|1|1|1
3475286|1|1|1|548.90467002|66|1|1|2|1|1|1|1
3475287|1|1|1|681.85866893|66|2|1|2|1|1|1|1
3475288|1|1|1|806.67053706|66|2|1|2|1|1|1|1
3475289|1|1|1|761.24552969|66|2|1|2|1|1|1|1
3475290|1|1|1|572.91631933|66|2|1|2|1|1|1|1
3475291|1|1|1|582.80961535|66|2|1|2|1|1|1|1
3475292|1|1|1|561.00569823|66|2|1|2|1|1|1|1
3475293|1|1|1|680.65051313|66|1|1|3|1|1|1|1
3475294|1|1|1|1026.3603026|66|1|1|3|1|1|1|1
3475295|1|1|1|1026.3603026|66|1|1|3|1|1|1|1
3475296|1|1|1|692.73333925|66|1|1|3|1|1|1|1
3475297|1|1|1|875.21467903|66|1|1|3|1|1|1|1
3475298|1|1|1|719.4362484|66|1|1|3|1|1|1|1
3475299|1|1|1|1036.4555866|66|1|1|3|1|1|1|1
3475300|1|1|1|665.71934211|66|1|1|3|1|1|1|1
3475301|1|1|1|702.82862321|66|1|1|3|1|1|1|1
3475302|1|1|1|732.50058481|66|2|1|3|1|1|1|1
3475303|1|1|1|523.2905343|66|2|1|3|1|1|1|1
3475304|1|1|1|905.35928338|66|2|1|3|1|1|1|1
3475305|1|1|1|845.4904704|66|2|1|3|1|1|1|1
3475306|1|1|1|927.61170767|66|2|1|3|1|1|1|1
3475307|1|1|1|690.85429024|66|1|1|3|1|1|1|1
3475308|1|1|1|632.37251656|66|1|1|3|1|1|1|1
3475309|1|1|1|892.50342177|66|2|1|2|1|1|1|1
3475310|1|1|1|509.04621915|66|2|1|1|1|2|1|1
3475311|1|1|1|873.67348608|66|2|1|2|1|1|1|1
3475312|1|1|1|705.18960539|66|2|1|2|1|1|1|1
3475313|1|1|1|769.40170861|66|2|1|2|1|1|1|1
