Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P36|P36S1|P6007|P6007S1|P543|P544S1|P544S2|P544S3|P544S4|P544S5|P544S6|P544S7|P544S8|P544S9|P545|P546|P547
3474086|1|1|1|167.72361309|34740861|2||2||1|1|2|2|2|2|2|2|2||1||1100000
3474087|1|1|1|153.49279241|34740871|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3474088|1|1|1|204.41843379|34740881|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474089|1|1|1|208.42007851|34740891|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474090|1|1|1|305.27568144|34740901|2||1|3|1|1|2|2|2|2|2|2|1||1||1500000
3474091|1|1|1|249.12757051|34740911|2||1|3|1|1|2|2|2|2|2|2|1||1||1500000
3474092|1|1|1|103.66939257|34740921|2||2||1|1|2|2|2|2|2|2|2||1||900000
3474093|1|1|1|198.72408215|34740931|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474094|1|1|1|90.301558427|34740941|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474095|1|1|1|103.66939257|34740951|2||2||1|1|2|1|2|2|2|2|2||1||1200000
3474096|1|1|1|162.04117684|34740961|2||2||1|1|2|2|1|2|2|2|2||1||1100000
3474097|1|1|1|219.38572619|34740971|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474098|1|1|1|77.708604464|34740981|2||2||1|1|2|2|2|2|2|2|1||1||1800000
3474099|1|1|1|109.75421168|34740991|2||2||1|1|2|2|2|2|2|2|1||1||700000
3474100|1|1|1|171.2439772|34741001|2||2||1|1|1|2|2|2|2|2|2||1||1700000
3474101|1|1|1|109.75421168|34741011|2||2||1|1|2|2|1|2|2|2|2||1||1100000
3474102|1|1|1|182.69355171|34741021|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474103|1|1|1|100.31091983|34741031|2||2||1|1|1|2|2|2|2|2|1||8||1100000
3474104|1|1|1|211.13413188|34741041|2||2||1|1|2|2|2|2|2|2|1||1||1200000
3474105|1|1|1|146.34392724|34741051|2||2||1|1|2|2|2|2|1|2|2||1||1500000
3474106|1|1|1|119.23444929|34741061|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474107|1|1|1|54.180935056|34741071|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3474108|1|1|1|62.201635542|34741081|2||2||1|1|1|2|2|2|2|2|2||1||900000
3474109|1|1|1|109.1008254|34741091|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474110|1|1|1|149.47654231|34741101|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3474111|1|1|1|117.20862066|34741111|2||2||1|1|2|2|2|2|2|2|2||1||800000
3474112|1|1|1|137.44903353|34741121|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474113|1|1|1|55.290342704|34741131|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3474114|1|1|1|127.69683955|34741141|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474115|1|1|1|58.446107927|34741151|2||2||1|1|2|2|2|2|2|1|2||1||2500000
3474116|1|1|1|142.20412786|34741161|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3474117|1|1|1|105.98617715|34741171|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474118|1|1|1|85.958967978|34741181|2||2||1|1|2|2|1|2|2|2|2||1||1800000
3474119|1|1|1|50.204010269|34741191|2||2||1|1|2|2|1|2|2|2|2||1||1600000
3474120|1|1|1|54.180935056|34741201|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474121|1|1|1|54.180935056|34741211|2||2||1|1|1|2|2|2|2|2|2||1||1800000
3474122|1|1|1|62.201635542|34741221|2||2||1|1|1|2|2|2|2|2|2||1||1000000
3474123|1|1|1|65.104174535|34741231|2||2||1|1|1|2|2|2|2|2|1||1||1300000
3474124|1|1|1|108.73134776|34741241|2||2||1|1|2|2|1|2|2|2|2||1||1800000
3474125|1|1|1|167.1700434|34741251|2||2||1|1|1|2|2|2|2|2|2||1||2000000
3474126|1|1|1|91.407108289|34741261|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3474127|1|1|1|92.931515535|34741271|2||2||1|1|2|2|1|2|2|2|2||1||1300000
3474128|1|1|1|161.48124805|34741281|2||2||1|2|2|2|2|2|2|2|1||8||800000
3474129|1|1|1|234.89800288|34741291|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474130|1|1|1|213.74685453|34741301|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3474131|1|1|1|218.91481208|34741311|2||2||1|2|2|1|2|2|2|2|2||3||1800000
3474132|1|1|1|267.22941591|34741321|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3474133|1|1|1|218.91481208|34741331|2||2||1|2|2|1|2|2|2|1|1||3||1800000
3474134|1|1|1|137.95070465|34741341|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3474135|1|1|1|305.02216739|34741351|2||2||1|1|2|2|2|2|2|1|2||1||2000000
3474136|1|1|1|213.74685453|34741361|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474137|1|1|1|327.40270547|34741371|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3474138|1|1|1|199.9437146|34741381|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474139|1|1|1|199.9437146|34741391|2||2||1|2|2|2|2|2|2|2|1||8||98
3474140|1|1|1|177.37690987|34741401|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3474141|1|1|1|197.98092616|34741411|2||2||1|1|2|1|2|2|2|2|1||3||1600000
3474142|1|1|1|103.09252896|34741421|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3474143|1|1|1|186.80228447|34741431|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474144|1|1|1|209.3690892|34741441|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3474145|1|1|1|174.831099|34741451|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474146|1|1|1|100.06241937|34741461|2||2||1|1|2|1|2|2|2|2|2||3||2500000
3474147|1|1|1|216.04001405|34741471|2||2||1|1|2|1|2|2|2|2|2||1||2000000
3474148|1|1|1|150.2260485|34741481|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3474149|1|1|1|169.09043589|34741491|2||2||1|1|2|2|1|2|2|2|2||1||5000000
3474150|1|1|1|237.102973|34741501|2||2||1|1|2|1|2|2|2|2|2||3||1800000
3474151|1|1|1|156.83449223|34741511|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3474152|1|1|1|168.8056777|34741521|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474153|1|1|1|141.3459127|34741531|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3474154|1|1|1|146.58611228|34741541|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474155|1|1|1|186.80228447|34741551|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3474156|1|1|1|193.47320932|34741561|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474157|1|1|1|96.421604102|34741571|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3474158|1|1|1|174.89270108|34741581|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474159|1|1|1|304.79521778|34741591|2||2||2|1|2|2|2|2|2|2|2||1||1400000
3474160|1|1|1|362.87941959|34741601|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474161|1|1|1|350.51126975|34741611|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3474162|1|1|1|394.45276551|34741621|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474163|1|1|1|362.76226748|34741631|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3474164|1|1|1|332.58170601|34741641|2||2||1|1|2|2|2|2|2|2|2||1||800000
3474165|1|1|1|274.73180842|34741651|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3474166|1|1|1|362.76226748|34741661|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474167|1|1|1|350.25428337|34741671|2||2||1|1|2|2|2|2|2|2|2||1||900000
3474168|1|1|1|211.60016546|34741681|2||2||2|1|2|2|2|2|2|2|2||1||1200000
3474169|1|1|1|280.83766026|34741691|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474170|1|1|1|307.80004202|34741701|2||2||1|1|1|2|2|2|2|2|1||8||1500000
3474171|1|1|1|250.7742509|34741711|2||2||1|2|2|2|2|2|2|2|1||8||900000
3474172|1|1|1|332.58170601|34741721|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3474173|1|1|1|332.58170601|34741731|2||2||1|1|2|2|2|2|2|2|2||1||900000
3474174|1|1|1|250.7742509|34741741|2||2||1|1|2|2|2|2|2|2|1||8||900000
3474175|1|1|1|285.35406927|34741751|2||2||1|1|2|2|2|2|2|2|2||1||800000
3474176|1|1|1|285.35406927|34741761|2||2||1|1|2|2|2|2|2|2|1||8||800000
3474177|1|1|1|216.91510932|34741771|2||2||1|1|2|2|2|2|2|1|2||1||1300000
3474178|1|1|1|137.96730222|34741781|2||2||2|1|2|2|2|2|2|2|2||1||1800000
3474179|1|1|1|207.48883212|34741791|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3474180|1|1|1|204.64980834|34741801|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3474181|1|1|1|203.9696155|34741811|2||2||1|1|2|2|2|2|2|2|2||1||900000
3474182|1|1|1|273.65002248|34741821|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3474183|1|1|1|182.97357427|34741831|2||2||1|2|2|1|2|2|2|2|2||3||2600000
3474184|1|1|1|182.97357427|34741841|2||2||2|1|2|1|2|2|2|2|2||3||1600000
3474185|1|1|1|132.67948151|34741851|2||2||1|2|2|1|2|2|2|2|2||3||1900000
3474186|1|1|1|225.64584956|34741861|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3474187|1|1|1|254.9439011|34741871|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3474188|1|1|1|233.26766704|34741881|2||2||1|2|2|2|2|2|2|2|1||8||900000
3474189|1|1|1|119.1012782|34741891|2||2||1|1|2|2|2|2|2|2|1||1||1500000
3474190|1|1|1|254.9439011|34741901|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3474191|1|1|1|392.94118074|34741911|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3474192|1|1|1|294.06467294|34741921|2||2||1|2|2|1|2|2|2|1|2||3||1800000
3474193|1|1|1|332.58170601|34741931|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3474194|1|1|1|285.35406927|34741941|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3474195|1|1|1|327.80831062|34741951|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3474196|1|1|1|327.80831062|34741961|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474197|1|1|1|234.58768669|34741971|2||2||1|1|2|2|2|2|2|2|2||1||98
3474198|1|1|1|161.82405533|34741981|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3474199|1|1|1|188.58361152|34741991|2||2||2|1|2|2|2|2|2|2|2||1||6000000
3474200|1|1|1|164.60130356|34742001|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3474201|1|1|1|146.47384091|34742011|2||2||1|1|2|1|2|2|2|2|2||3||3500000
3474202|1|1|1|218.12041593|34742021|2||2||1|2|2|1|2|2|2|2|1||3||1500000
3474203|1|1|1|193.5020835|34742031|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3474204|1|1|1|141.24028619|34742041|2||2||1|1|2|2|2|2|2|2|2||1||6500000
3474205|1|1|1|191.67150504|34742051|2||2||1|1|2|1|2|2|2|2|2||1||5000000
3474206|1|1|1|183.66514328|34742061|2||2||2|1|2|2|2|2|2|2|2||1||6000000
3474207|1|1|1|188.58361152|34742071|2||2||1|1|2|2|2|2|2|2|2||1||98
3474208|1|1|1|175.54197563|34742081|2||2||1|2|2|2|2|2|2|2|1||8||800000
3474209|1|1|1|205.84527106|34742091|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474210|1|1|1|135.12905379|34742101|2||2||1|1|2|2|2|2|2|2|1||1||1300000
3474211|1|1|1|220.9721255|34742111|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474212|1|1|1|104.21071544|34742121|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3474212|1|2|2|104.21071544|34742122|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3474212|1|3|3|104.21071544|34742123|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474213|1|1|1|229.46581744|34742131|2||2||1|1|2|2|2|2|2|2|2||1||800000
3474214|1|1|1|224.13361181|34742141|2||2||1|1|2|2|2|2|2|2|1||1||1000000
3474215|1|1|1|253.85158076|34742151|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474216|1|1|1|275.73152098|34742161|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474217|1|1|1|355.91265774|34742171|2||2||1|1|1|2|2|2|2|2|2||1||1400000
3474218|1|1|1|427.22682779|34742181|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474219|1|1|1|264.63926814|34742191|2||2||1|1|2|1|2|2|2|2|2||3||1800000
3474220|1|1|1|280.41812736|34742201|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3474221|1|1|1|326.5347659|34742211|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474222|1|1|1|246.21471906|34742221|2||2||1|1|1|2|2|2|2|2|1||1||1200000
3474223|1|1|1|242.48800016|34742231|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474224|1|1|1|281.90222877|34742241|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474225|1|1|1|212.97119824|34742251|2||2||1|1|2|2|2|2|2|2|2||1||800000
3474226|1|1|1|201.58218194|34742261|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474227|1|1|1|251.49170352|34742271|2||2||1|2|2|1|2|2|2|2|2||3||1500000
3474228|1|1|1|211.76495361|34742281|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3474229|1|1|1|235.13464346|34742291|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3474230|1|1|1|217.43592188|34742301|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3474231|1|1|1|243.27443156|34742311|2||2||2|1|2|2|2|2|2|2|2||1||6000000
3474232|1|1|1|251.49170352|34742321|2||2||1|1|2|2|2|2|2|2|1||1||800000
3474233|1|1|1|191.42502147|34742331|2||2||1|2|2|2|2|2|2|2|1||8||900000
3474234|1|1|1|315.41747863|34742341|2||2||1|1|2|2|2|2|2|2|1||1||1300000
3474235|1|1|1|350.25428337|34742351|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474236|1|1|1|252.40133956|34742361|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474237|1|1|1|315.41747863|34742371|2||2||1|1|2|2|2|2|2|2|2||1||700000
3474238|1|1|1|148.87245063|34742381|2||2||1|1|2|2|2|2|2|2|2||1||600000
3474239|1|1|1|409.73126963|34742391|2||2||1|1|1|2|2|2|2|2|2||1||800000
3474240|1|1|1|328.90147768|34742401|2||2||1|1|2|2|2|2|2|1|2||1||1600000
3474241|1|1|1|244.94899073|34742411|2||2||1|1|1|2|2|2|2|2|2||1||600000
3474242|1|1|1|158.09107082|34742421|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474243|1|1|1|319.67673946|34742431|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3474244|1|1|1|310.63890737|34742441|2||2||1|1|2|1|2|2|2|2|2||3||700000
3474245|1|1|1|398.35715434|34742451|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474246|1|1|1|371.15372497|34742461|2||2||1|1|2|2|2|2|2|2|1||8||600000
3474247|1|1|1|398.35715434|34742471|2||2||1|1|2|1|2|2|2|2|2||3||1000000
3474248|1|1|1|158.09107082|34742481|2||2||1|2|2|1|1|2|2|2|2||3||1300000
3474249|1|1|1|158.09107082|34742491|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3474250|1|1|1|280.52561022|34742501|2||2||2|1|2|2|2|2|2|2|2||1||1800000
3474252|1|1|1|490.83218136|34742521|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474253|1|1|1|745.08561482|34742531|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3474254|1|1|1|537.4414662|34742541|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3474255|1|1|1|398.24197232|34742551|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3474256|1|1|1|741.6736375|34742561|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3474257|1|1|1|164.00975131|34742571|2||2||1|1|1|2|2|2|2|1|2||1||1000000
3474258|1|1|1|324.74970548|34742581|2||2||2|1|1|2|1|2|2|2|2||1||1300000
3474259|1|1|1|539.8169001|34742591|2||2||1|1|2|2|2|2|2|2|2||1||800000
3474260|1|1|1|225.42677112|34742601|2||2||1|1|2|2|2|2|2|2|2||1||700000
3474261|1|1|1|208.70060064|34742611|2||2||1|1|2|2|2|2|2|2|1||1||1400000
3474262|1|1|1|164.00975131|34742621|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3474263|1|1|1|380.81126786|34742631|2||2||1|1|2|2|2|2|2|2|1||1||400000
3474264|1|1|1|164.00975131|34742641|2||2||1|2|2|1|2|2|2|1|2||3||1300000
3474265|1|1|1|164.00975131|34742651|2||2||1|1|1|2|2|2|2|2|2||1||500000
3474266|1|1|1|337.39569689|34742661|2||2||1|1|2|2|2|2|2|2|2||1||600000
3474267|1|1|1|470.29896437|34742671|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3474268|1|1|1|519.5369177|34742681|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3474269|1|1|1|274.46728746|34742691|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474270|1|1|1|320.62022872|34742701|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474271|1|1|1|455.71107706|34742711|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3474272|1|1|1|274.46728746|34742721|2||2||1|1|2|2|2|2|2|1|1||7||1300000
3474273|1|1|1|459.68128742|34742731|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3474274|1|1|1|217.52771284|34742741|2||1|2|1|2|2|2|2|2|2|2|1||8||1000000
3474275|1|1|1|399.61676257|34742751|2||2||1|1|2|2|2|2|2|2|1||1||400000
3474276|1|1|1|313.02393244|34742761|2||2||1|1|1|1|2|2|2|2|2||1||1500000
3474277|1|1|1|685.45187053|34742771|2||2||2|1|1|2|2|2|2|2|2||1||1300000
3474278|1|1|1|270.40127451|34742781|2||1|1|1|1|2|2|2|2|2|2|2||1||1300000
3474279|1|1|1|374.2735738|34742791|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3474280|1|1|1|513.95260342|34742801|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474281|1|1|1|696.58285541|34742811|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474282|1|1|1|373.12765958|34742821|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3474283|1|1|1|715.59599819|34742831|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3474284|1|1|1|287.90432581|34742841|2||2||1|2|2|2|2|2|2|2|1||8||800000
3474285|1|1|1|696.58285541|34742851|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474286|1|1|1|297.82103037|34742861|2||2||1|2|2|2|2|2|2|1|1||7||1300000
3474287|1|1|1|297.82103037|34742871|2||2||1|2|2|2|2|2|2|2|1||8||1200000
3474288|1|1|1|318.29011199|34742881|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3474289|1|1|1|398.01001196|34742891|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3474290|1|1|1|161.98493956|34742901|2||2||1|1|2|1|2|2|2|2|2||3||1300000
3474291|1|1|1|184.71686846|34742911|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474292|1|1|1|332.41544558|34742921|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474293|1|1|1|161.98493956|34742931|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474294|1|1|1|203.91709269|34742941|2||1|2|1|2|1|2|2|2|2|2|1||8||1000000
3474295|1|1|1|425.87324635|34742951|2||2||2|1|1|2|2|2|2|2|2||1||1300000
3474296|1|1|1|213.99240381|34742961|2||2||1|1|2|2|2|2|2|2|1||1||1300000
3474297|1|1|1|495.34780829|34742971|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474298|1|1|1|465.98868911|34742981|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474299|1|1|1|206.38960551|34742991|2||2||1|1|2|2|1|2|2|2|2||1||800000
3474300|1|1|1|356.2213555|34743001|2||2||1|1|1|2|1|2|2|2|2||1||700000
3474301|1|1|1|278.21656313|34743011|2||2||1|1|2|2|2|2|2|2|2||1||600000
3474302|1|1|1|336.49300457|34743021|2||2||1|1|2|2|1|2|2|2|2||1||1300000
3474303|1|1|1|157.93531607|34743031|2||2||1|2|1|1|2|2|2|2|2||3||1400000
3474304|1|1|1|364.45415863|34743041|2||2||1|1|2|2|2|2|2|2|2||1||600000
3474305|1|1|1|157.93531607|34743051|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474306|1|1|1|157.93531607|34743061|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474307|1|1|1|709.60534745|34743071|2||2||2|1|2|2|2|2|2|2|1||1||500000
3474308|1|1|1|300.92681786|34743081|2||2||1|1|2|2|2|2|2|2|1||8||600000
3474309|1|1|1|287.90432581|34743091|2||2||1|2|2|2|2|2|2|2|1||8||400000
3474310|1|1|1|391.1831286|34743101|2||2||1|1|2|2|2|2|2|1|2||1||300000
3474311|1|1|1|374.2735738|34743111|2||2||1|1|2|2|2|2|2|2|2||1||300000
3474312|1|1|1|749.74569458|34743121|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474313|1|1|1|521.76797374|34743131|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474314|1|1|1|227.79132126|34743141|2||1|1|1|2|2|2|2|2|2|2|1||8||1300000
3474315|1|1|1|300.92681786|34743151|2||2||1|1|1|2|2|2|2|2|2||1||1100000
3474316|1|1|1|468.60513457|34743161|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474317|1|1|1|411.04687896|34743171|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474318|1|1|1|301.47169841|34743181|2||1|1|1|2|2|2|2|2|2|2|1||8||3000000
3474319|1|1|1|468.60513457|34743191|2||2||1|1|2|2|2|2|2|2|2||1||1100000
3474320|1|1|1|468.60513457|34743201|2||2||1|1|2|2|2|2|2|2|2||1||1050000
3474321|1|1|1|463.17764123|34743211|2||2||1|1|2|2|2|2|2|2|2||1||800000
3474322|1|1|1|600.42697973|34743221|2||2||1|1|1|1|2|2|2|2|2||1||1300000
3474322|1|2|2|600.42697973|34743222|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474322|1|3|3|600.42697973|34743223|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474323|1|1|1|408.23973141|34743231|2||2||2|1|2|2|1|2|2|2|2||1||1300000
3474324|1|1|1|448.10365993|34743241|2||2||1|1|2|2|2|2|2|2|2||1||800000
3474325|1|1|1|368.16030201|34743251|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3474326|1|1|1|355.707544|34743261|2||2||1|1|2|2|2|2|1|2|2||1||800000
3474327|1|1|1|496.94282567|34743271|2||2||1|1|2|2|2|2|2|2|2||1||700000
3474328|1|1|1|357.89910495|34743281|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474329|1|1|1|219.52175271|34743291|2||2||1|1|2|2|1|2|2|2|2||1||500000
3474330|1|1|1|382.53672758|34743301|2||2||1|1|1|2|2|2|2|2|2||1||600000
3474331|1|1|1|320.77886703|34743311|2||2||2|1|2|2|2|2|2|2|2||1||4000000
3474332|1|1|1|330.78009499|34743321|2||1|1|1|2|2|2|2|2|2|2|1||8||400000
3474333|1|1|1|203.22658293|34743331|2||2||1|1|2|2|2|2|2|2|1||8||500000
3474334|1|1|1|400.31678301|34743341|2||2||1|1|2|2|2|2|2|2|2||1||800000
3474335|1|1|1|259.34222898|34743351|2||2||1|2|1|2|2|2|2|2|1||2||700000
3474336|1|1|1|413.15046695|34743361|2||2||1|1|2|2|2|2|2|2|2||1||500000
3474337|1|1|1|542.47191129|34743371|2||2||1|1|1|2|2|2|2|2|2||1||1000000
3474338|1|1|1|480.08020535|34743381|2||2||2|1|2|2|2|2|2|2|2||1||2600000
3474339|1|1|1|227.79132126|34743391|2||2||1|1|1|2|2|2|2|2|2||1||1000000
3474340|1|1|1|265.90850556|34743401|2||1|1|1|1|2|2|2|2|2|2|2||1||800000
3474341|1|1|1|227.79132126|34743411|2||2||1|1|1|2|2|2|2|2|2||1||600000
3474342|1|1|1|568.26135682|34743421|2||2||1|1|1|2|2|2|2|2|2||1||1300000
3474343|1|1|1|374.2735738|34743431|2||2||1|2|1|2|2|2|2|2|1||2||80000
3474344|1|1|1|287.90432581|34743441|2||2||1|2|2|2|2|2|2|2|1||8||700000
3474345|1|1|1|289.43823041|34743451|2||2||1|2|2|2|2|2|2|2|1||8||99
3474346|1|1|1|395.82990527|34743461|2||2||1|1|1|2|2|2|2|2|2||1||1300000
3474347|1|1|1|397.45667998|34743471|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474348|1|1|1|352.20436127|34743481|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474349|1|1|1|176.15862178|34743491|2||2||2|1|2|2|2|2|2|2|2||1||1000000
3474350|1|1|1|176.15862178|34743501|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3474351|1|1|1|330.14942984|34743511|2||2||2|1|2|2|2|2|2|2|2||1||4500000
3474352|1|1|1|261.86731989|34743521|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3474353|1|1|1|181.92229166|34743531|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3474354|1|1|1|195.95159263|34743541|2||2||1|1|2|1|2|2|2|2|2||3||3800000
3474355|1|1|1|120.21666525|34743551|2||2||2|1|2|1|2|2|2|2|2||3||3500000
3474357|1|1|1|241.44732202|34743571|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3474360|1|1|1|275.39880124|34743601|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3474361|1|1|1|135.00947844|34743611|2||2||2|1|2|2|2|2|2|2|2||1||3400000
3474362|1|1|1|320.32340949|34743621|2||2||1|1|2|2|2|2|2|2|1||1||1600000
3474363|1|1|1|217.73276718|34743631|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3474364|1|1|1|248.17196808|34743641|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3474365|1|1|1|217.73276718|34743651|2||2||1|1|2|2|2|2|2|2|1||1||1600000
3474366|1|1|1|272.19399516|34743661|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3474367|1|1|1|258.76755258|34743671|2||2||2|1|2|2|1|2|2|2|2||1||2500000
3474368|1|1|1|267.98813921|34743681|2||2||1|1|2|2|2|2|2|2|2||1||2700000
3474369|1|1|1|209.29220647|34743691|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3474370|1|1|1|210.8777778|34743701|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3474371|1|1|1|217.82877603|34743711|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3474372|1|1|1|182.49527666|34743721|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3474373|1|1|1|195.38297683|34743731|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3474374|1|1|1|251.2452793|34743741|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3474375|1|1|1|239.26027894|34743751|2||2||1|1|2|2|2|2|2|2|2||1||3500000
